Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
Counter_14333,Niedrig-Goldinseltheke,low golden island counter,separatore dorato S,laag gouden blok,низкая стойка (золото),séparateur bas doré,encimera dorada baja,low golden island counter,séparateur bas doré,separador dorado bajo,きんのしきりカウンターL,금 칸막이 카운터 L,黃金分隔吧台L,黄金分隔吧台L
Counter_14337,Niedrig-Marmorinseltheke,low marble island counter,separatore di marmo S,laag marmeren blok,низкая стойка (мрамор),séparateur bas en marbre,encimera de mármol baja,low marble island counter,séparateur bas en marbre,separador de mármol bajo,だいりせきのしきりカウンターL,대리석 칸막이 카운터 L,大理石分隔吧台L,大理石分隔吧台L
Ftr_00079,Babybett,baby bed,lettino,babybed,кроватка,lit bébé,cuna,baby bed,lit bébé,cuna,ベビーベッド,아기 침대,嬰兒床,婴儿床
Ftr_00080,Spielwagen,clackercart,macchinina primi passi,loopwagen,тележка-каталка,chariot de marche,carrito carraca,clackercart,chariot de marche,carrito carraca,ておしぐるま,장난감차,學步推車,学步推车
Ftr_00083,Schaukelpferd,rocking horse,cavalluccio,hobbelpaard,конь-качалка,cheval à bascule,caballo balancín,rocking horse,cheval à bascule,caballito de madera,もくば,목마,木馬,木马
Ftr_00085,Modelleisenbahn,train set,pista trenino,treinset,железная дорога,train miniature,tren eléctrico,train set,train miniature,tren eléctrico,てつどうもけい,철도 모형,鐵道模型,铁道模型
Ftr_00086,Elefantenrutsche,elephant slide,proboscivolo,olifantglijbaan,горка-слон,éléphoboggan,tobogán elefante,elephant slide,glissade éléphant,tobogán elefante,ゾウのすべりだい,코끼리 미끄럼틀,大象溜滑梯,大象溜滑梯
Ftr_00088,Ringwurfspiel,ringtoss,gioco degli anelli,ringwerpspel,игра с кольцами,jeu lancer d'anneaux,juego de lanzar aros,ringtoss,jeu lancer d'anneaux,juego de lanzar aros,わなげ,고리 던지기,套圈圈,套圈圈
Ftr_00109,Moosgesteck,moss ball,vaso di muschio,mosbal,кокэдама,boule de mousse,bola de musgo,moss ball,boule de mousse,bola de musgo,こけだま,이끼 볼,青苔球,青苔球
Ftr_00131,Glückskatze,lucky cat,gatto della fortuna,gelukskat,кот удачи,chat fétiche,gato de la suerte,lucky cat,chat fétiche,gato de la suerte,まねきねこ,복고양이,招財貓,招财猫
Ftr_00132,Sukkulente,succulent plant,pianta grassa,vetplant,суккуленты,pot de succulentes,aloe pequeño,succulent plant,pot de succulentes,aloe pequeño,たにくしょくぶつ,다육 식물,多肉植物,多肉植物
Ftr_00144,Kanaldeckel,manhole cover,tombino,putdeksel,крышка люка,plaque d'égout,tapa de cloaca,manhole cover,plaque d'égout,tapa de cloaca,マンホール,맨홀,人孔蓋,人孔盖
Ftr_00146,Absperrhütchen,cone,cono,verkeerskegel,конус,cône,cono,cone,cône,cono,パイロン,칼라콘,三角錐,三角锥
Ftr_00287,Fahrradergometer,exercise bike,cyclette,hometrainer,велосипед-тренажер,vélo d'appartement,bicicleta estática,exercise bike,vélo d'appartement,bicicleta estática,エクササイズバイク,자전거 머신,健身腳踏車,健身脚踏车
Ftr_00290,Laufband,treadmill,tapis roulant,loopband,беговая дорожка,tapis roulant,cinta de correr,treadmill,tapis roulant,cinta de correr,ランニングマシン,러닝 머신,跑步機,跑步机
Ftr_00292,Gastro-Herd,kitchen stove,cucina da ristorante,fornuis,кухонная плита,cuisinière resto,cocina industrial,kitchen stove,cuisinière resto,estufa industrial,ちゅうぼうのコンロ,음식점 가스레인지,廚房瓦斯爐,厨房瓦斯炉
Ftr_00330,Grill,barbecue,barbecue,barbecue,гриль,barbecue,barbacoa,barbecue,barbecue,parrilla,バーベキューグリル,바비큐 그릴,烤肉爐,烤肉炉
Ftr_00331,Vogeltränke,birdbath,vaschetta per uccelli,vogelbad,поилка для птиц,bassin à oiseaux,bañadero para pájaros,birdbath,bassin à oiseaux,fuente para pájaros,バードバス,수반,小鳥水盆,小鸟水盆
Ftr_00333,Vogelhaus,birdhouse,casetta per uccelli,vogelhuis,скворечник,abri à oiseau,casita para pájaros,birdhouse,abri à oiseau,casita para pájaros,すばこ,새집,鳥巢屋,鸟巢屋
Ftr_00335,Mr. Flamingo,Mr. Flamingo,fenicottero 1,meneer Flamingo,г-н Фламинго,M. Flamingo,Sr. Flamenco,Mr. Flamingo,M. Flamingo,Sr. Flamenco,おすのフラミンゴ,수컷 플라밍고,雄紅鶴,雄火烈鸟
Ftr_00336,Mrs. Flamingo,Mrs. Flamingo,fenicottero 2,mevrouw Flamingo,г-жа Фламинго,Mme Flamingo,Sra. Flamenco,Mrs. Flamingo,Mme Flamingo,Sra. Flamenco,めすのフラミンゴ,암컷 플라밍고,雌紅鶴,雌火烈鸟
Ftr_00338,Rasenmäher,lawn mower,tagliaerba,grasmaaier,газонокосилка,tondeuse à gazon,cortacésped,lawn mower,tondeuse à gazon,cortadora de césped,しばかりき,잔디 깎기,割草機,割草机
Ftr_00343,Fackel,tiki torch,torcia,tuinfakkel,факел,flambeau,antorcha,tiki torch,flambeau,antorcha,たいまつ,횃불,火把,火把
Ftr_00383,Akustikgitarre,acoustic guitar,chitarra acustica,akoestische gitaar,акустическая гитара,guitare acoustique,guitarra acústica,acoustic guitar,guitare acoustique,guitarra acústica,アコースティックギター,어쿠스틱기타,木吉他,木吉他
Ftr_00427,Siphon,siphon,caffettiera a sifone,sifon,сифон,cafetière à siphon,sifón,siphon,cafetière à siphon,sifón,サイフォン,사이폰,虹吸式咖啡壺,虹吸式咖啡壶
Ftr_00429,Profi-Kaffeemühle,pro coffee grinder,macinacaffè pro,professionele koffiemolen,профи-кофемолка,moulin à café pro,molinillo de café profesional,pro coffee grinder,moulin à café pro,molinillo de café profesional,コーヒーグラインダー,커피 그라인더,磨豆機,咖啡研磨机
Ftr_00522,Gruselskelett,creepy skeleton,scheletro horror,luguber skelet,жуткий скелет,squelette lugubre,difunto pavoroso,creepy skeleton,squelette lugubre,difunto pavoroso,がいこつ,해골,骸骨,骸骨
Ftr_00530,Pappgras,grass standee,sagoma di erba,decoratiegras,бутафорская трава,herbe en carton,hierba de atrezo,grass standee,herbe en carton,césped de utilería,ハリボテのくさ,연극용 잔디,草叢道具,草丛道具
Ftr_00531,Pappbusch,hedge standee,sagoma di cespuglio,decoratieheg,бутафорский куст,buisson en carton,seto de atrezo,hedge standee,buisson en carton,arbusto de utilería,ハリボテのいけがき,연극용 산울타리,樹叢道具,树丛道具
Ftr_00532,Papphügel,mountain standee,sagoma di collina,decoratieberg,бутафорские горы,colline en carton,montaña de atrezo,mountain standee,colline en carton,colina de utilería,ハリボテのやま,연극용 산,假山道具,假山道具
Ftr_00533,Pappbaum,tree standee,sagoma di albero,decoratieboom,бутафорское дерево,arbre en carton,árbol de atrezo,tree standee,arbre en carton,árbol de utilería,ハリボテのき,연극용 나무,假樹道具,假树道具
Ftr_00534,Krankenhausbett,hospital bed,letto d'ospedale,ziekenhuisbed,больничная койка,lit d'hôpital,cama para pacientes,hospital bed,lit d'hôpital,cama para pacientes,びょういんのベッド,병원 침대,病床,病床
Ftr_00537,Infusionsständer,IV drip,portaflebo,infuus,капельница,perfusion,gotero de hospital,IV drip,perfusion,suero de hospital,てんてき,링거,點滴架,点滴架
Ftr_00538,Untersuchungsliege,exam table,lettino medico,onderzoekstafel,кушетка,table d'examen,camilla de hospital,exam table,table d'examen,camilla de hospital,しんさつだい,진찰대,診療床,诊疗床
Ftr_00543,OP-Beistellwagen,operating-room cart,carrello per chirurgia,operatiekarretje,операционная тележка,chariot médical,equipo quirúrgico,operating-room cart,chariot médical,equipo quirúrgico,いりょうワゴン,수술실 카트,醫療推車,医疗推车
Ftr_00546,Stadiometer,stadiometer,misuratore di altezza,meter,ростомер,toise,estadiómetro,stadiometer,stadiomètre,estadiómetro,しんちょうけい,신장 측정기,身高尺,身高尺
Ftr_00547,Waschschüssel,washbasin,bacinella,waskom,умывальный таз,bassine,palangana de hospital,washbasin,bassine,palangana de hospital,てあらい,병원 세면대,洗手台,洗手台
Ftr_00664,Sonnenstuhl,beach chair,sedia a sdraio,strandstoel,шезлонг,transat,silla de playa,beach chair,chaise de plage,silla de playa,ビーチベッド,선베드,沙灘躺椅,沙滩躺椅
Ftr_00665,Wellenbrecher,wave breaker,frangionde,golfbreker,волнорез,brise-lames,rompeolas,wave breaker,brise-lames,rompeolas,しょうはブロック,방파제 블록,消波塊,消波块
Ftr_00667,Eismaschine,shaved-ice maker,tritaghiaccio,ijsschaafmachine,прибор для строган. льда,râpe-glace,picadora de hielo,shaved-ice maker,râpe-glace,picadora de hielo,かきごおりき,팥빙수 기계,刨冰機,刨冰机
Ftr_00669,Ukulele,ukulele,ukulele,ukelele,укулеле,ukulélé,ukelele,ukulele,ukulélé,ukelele,ウクレレ,우쿨렐레,烏克麗麗,乌克丽丽
Ftr_00676,Mega-Laterne,tall lantern,lanterna alta,hoge lantaarn,высокий фонарь,lanterne haute,farol alto,tall lantern,lanterne haute,farol alto,とうろう,석등,石燈籠,石灯笼
Ftr_00677,Wasserspiel,deer scare,fontana di bambù,waterspeelgoed,фонтан из бамбука,jeu d'eau,fuente de bambú,deer scare,fontaine bambou,fuente de bambú,ししおどし,대나무 분수,竹流水造景,竹流水造景
Ftr_00682,Bumerang,boomerang,boomerang,boemerang,бумеранг,boomerang,bumerán,boomerang,boomerang,bumerán,ブーメラン,부메랑,迴力鏢,飞旋镖
Ftr_00683,Flaschenschiff,bottled ship,modellino di nave,flessenscheepje,корабль в бутылке,bateau bouteille,barco en botella,bottled ship,bateau en bouteille,barco en botella,ボトルシップ,보틀쉽,瓶中船,瓶中船
Ftr_00685,Dalapferd,Dala horse,cavallo Dala,Dalapaard,даларнская лошадка,cheval de Dala,caballo de Dalecarlia,Dala horse,cheval de Dala,caballo de Dalecarlia,ダーラヘスト,달라헤스트,達拉木馬,达拉木马
Ftr_00688,Pagode,pagoda,pagoda,pagode,пагода,pagode,pagoda,pagoda,pagode,pagoda,ごじゅうのとう,5층탑,五重塔,五重塔
Ftr_00689,Papiertiger,paper tiger,tigre di carta,papieren tijger,тигр из папье-маше,tigre en papier,tigre de papel,paper tiger,tigre en papier,tigre de papel,はりこのとら,종이호랑이,紙老虎,纸老虎
Ftr_00690,Hula-Puppe,hula doll,bambola hawaiana,hoela-pop,гавайская кукла,poupée hawaïenne,muñeca hawaiana,hula doll,poupée hula-hula,muñeca hawaiana,フラダンスにんぎょう,훌라 댄스 인형,草裙舞娃娃,草裙舞娃娃
Ftr_00693,Freiheitsstatue,Statue of Liberty,Statua della Libertà,Vrijheidsbeeld,статуя Свободы,statue de la Liberté,estatua de la Libertad,Statue of Liberty,statue de la Liberté,estatua de la Libertad,じゆうのめがみ,자유의 여신상,自由女神像,自由女神像
Ftr_00698,Moai-Statue,moai statue,statua Moai,moai-beeld,статуя моаи,statue Moai,moái,moai statue,statue Moai,moái,モアイ,모아이,摩艾石像,摩艾石像
Ftr_00700,Turm von Pisa,Tower of Pisa,torre di Pisa,Toren van Pisa,Пизанская башня,Tour de Pise,Torre de Pisa,Tower of Pisa,Tour de Pise,Torre de Pisa,ピサのしゃとう,피사의 사탑,比薩斜塔,比萨斜塔
Ftr_00704,Wandteppich,tapestry,arazzo,wandtapijt,гобелен,tapisserie,tapiz,tapestry,tapisserie,tapiz,タペストリー,태피스트리,壁毯,壁毯
Ftr_00710,Bambusbank,bamboo bench,panca di bambù,bamboebank,лавка из бамбука,banc en bambou,banco de bambú,bamboo bench,banc en bambou,banco de bambú,たけのベンチ,대나무 벤치,竹長椅,竹长凳
Ftr_00716,Paravent,screen,paravento,kamerscherm,ширма,paravent,biombo,screen,paravent,biombo,びょうぶ,병풍,屏風,屏风
Ftr_00717,Kochstelle,clay furnace,forno di terracotta,keramieken oven,печь для обжига,four en terre cuite,chimenea de terracota,clay furnace,four en terre cuite,chimenea de terracota,かまどのキッチン,아궁이 부엌,爐灶廚房,炉灶厨房
Ftr_00722,Kochfeuer,hearth,focolare,kookplaats,кострище,âtre,hogar,hearth,âtre,irori,いろり,노,地爐,地炉
Ftr_00724,Wasserkessel,kettle,bollitore,ronde waterketel,чайник,bouilloire,tetera,kettle,bouilloire,tetera,やかん,주전자,燒水壺,烧水壶
Ftr_00725,Papierlaterne,paper lantern,lanterna di carta,papieren lantaarn,бумажный фонарь,lanterne en papier,farolillo,paper lantern,lanterne en papier,farolito,あんどん,사방등,方形紙罩座燈,方形纸罩座灯
Ftr_00729,Gartenstein,garden rock,pietra da giardino,rots,валун,petit rocher jardin,roca gruesa,garden rock,petit rocher jardin,roca gruesa,よくあるにわいし,평범한 정원 돌,常見庭園石,常见庭院石
Ftr_00730,Gartenfels,tall garden rock,pietra da giardino alta,rotsenduo,высокий валун,grand rocher jardin,roca alta,tall garden rock,grand rocher jardin,roca alta,たかいにわいし,키가 큰 정원 돌,高聳庭園石,高耸庭院石
Ftr_00735,Niedrig-Klapptisch,low folding table,tavolo richiudibile basso,lage vouwtafel,низкий складной стол,table basse pliante,mesa plegable baja,low folding table,table basse pliante,mesa plegable baja,おりたたみローテーブル,접이식 낮은 테이블,折疊矮桌,折叠矮桌
Ftr_00739,Teetischchen,tea table,tavolo da tè,theetafel,чайный стол,table à thé,mesita,tea table,table à thé,mesa redonda,ちゃぶだい,낮은 밥상,茶几,茶几
Ftr_00741,Sicherheitsgeländer,safety railing,parapetto protettivo,veiligheidsreling,защитные поручни,rampe de sécurité,barandilla de seguridad,safety railing,rampe de sécurité,baranda de seguridad,てすり,난간,扶手,扶手
Ftr_00742,Kamin,fireplace,caminetto,open haard,камин,cheminée,chimenea,fireplace,cheminée,chimenea,だんろ,난로,壁爐,壁炉
Ftr_00743,Eis-Minischneemann,frozen mini snowperson,minipupazzo iceberg,mini-sneeuwpop,ледяной мини-снеговик,bonhomme neige arctique,muñeco de nieve iceberg,frozen mini snowperson,bonhomme neige arctique,muñeco de nieve iceberg,こおりのミニゆきだるま,얼음 미니 눈사람,迷你雪人冰雕,冰冻迷你雪人
Ftr_00744,Kompaktküche,compact kitchen,cucina compatta,compacte keuken,компактная кухня,kitchenette compacte,cocina compacta,compact kitchen,cuisinette compacte,cocina compacta,コンパクトキッチン,콤팩트 키친,小巧廚房,小巧厨房
Ftr_00787,Radiorekorder,tape deck,radio,cassettespeler,магнитофон,cassettophone,radiocasete,tape deck,magnétocassette,radiocasetera,ラジカセ,카세트라디오,卡帶收音機,磁带录音机
Ftr_00790,Hi-Fi-Anlage,hi-fi stereo,stereo hi-fi,hifi-installatie,стереосистема Hi-Fi,chaîne hi-fi,cadena hi-fi,hi-fi stereo,stéréo de pointe,estéreo hi-fi,こうきゅうコンポ,고급 오디오,高級音響,高级音响
Ftr_00791,Musikbox,jukebox,jukebox,jukebox,музыкальный автомат,juke-box,gramola,jukebox,juke-box,rocola,ジュークボックス,주크박스,點唱機,点唱机
Ftr_00793,Highend-Anlage,high-end stereo,stereo moderno,luxe stereo,музыкальный центр,hi-fi stéréo,cadena de lujo,high-end stereo,stéréo,estéreo de lujo,マルチコンポ,멀티 오디오,多媒體音響,多媒体音响
Ftr_00794,Grammofon,phonograph,fonografo,fonograaf,граммофон,phonographe,fonógrafo,phonograph,phonographe,fonógrafo,ちくおんき,축음기,留聲機,留声机
Ftr_00796,Retro-Anlage,retro stereo,stereo rétro,retrostereo,радиола,hi-fi rétro,cadena retro,retro stereo,stéréo rétro,estéreo retro,レトロなステレオ,복고풍 스테레오,復古立體音響,复古立体音响
Ftr_00805,Pilzlampe,mush lamp,lampada fungo,paddenstoellamp,гриб-лампа,lampe champi,lámpara hongo,mush lamp,lampe champi,lámpara hongo,キノコのランプ,버섯 램프,蘑菇燈,蘑菇灯
Ftr_00808,Pilztisch,mush table,tavolo fungo,paddenstoeltafel,гриб-стол,table champi,mesa hongo,mush table,table champi,mesa hongo,キノコのテーブル,버섯 테이블,蘑菇桌,蘑菇桌
Ftr_00832,Profi-Bürostuhl,modern office chair,sedia da ufficio,moderne kantoorstoel,соврем. офисное кресло,fauteuil pro,sillón de oficina,modern office chair,fauteuil pro,silla de oficina,オフィスのチェア,사무용 의자,辦公室椅子,办公室椅子
Ftr_00833,Spind,upright locker,armadietto,sportkluisje,шкафчик,casier individuel,taquilla de vestuario,upright locker,casier individuel,casillero de vestuario,ロッカー,캐비닛,置物櫃,置物柜
Ftr_00839,Safe,safe,cassaforte,kluis,сейф,coffre-fort,caja fuerte,safe,coffre-fort,caja fuerte,きんこ,금고,保險箱,保险箱
Ftr_00840,Bürotisch,office desk,scrivania da ufficio,kantoorbureau,офисный стол,bureau pro,mesa de oficina,office desk,bureau pro,mesa de oficina,オフィスのデスク,사무용 책상,辦公室桌子,办公室桌子
Ftr_00846,Saxofon,alto saxophone,sax contralto,altsaxofoon,альтовый саксофон,saxophone alto,saxofón,alto saxophone,saxophone alto,saxofón,アルトサックス,알토 색소폰,中音薩克斯風,中音萨克斯风
Ftr_00849,Verstärker,amp,amplificatore,versterker,усилитель,ampli,amplificador,amp,ampli,amplificador,アンプ,앰프,擴音器,扩音器
Ftr_00863,Billardtisch,billiard table,tavolo da biliardo,biljarttafel,бильярдный стол,billard,mesa de billar,billiard table,billard,mesa de billar,ビリヤードのだい,당구대,撞球桌,撞球桌
Ftr_00864,Zahlenkugel-Maschine,bingo wheel,urna per estrazioni,bingomolen,лотерейный барабан,sphère pour tirage,bombo de bingo,bingo wheel,sphère à bingo,bolillero para bingo,ビンゴマシン,빙고 머신,搖獎機,摇奖机
Ftr_00865,Vogelkäfig,birdcage,gabbia,vogelkooi,птичья клетка,cage à oiseau,jaula de pájaros,birdcage,cage à oiseau,jaula de pájaros,とりかご,새장,鳥籠,鸟笼
Ftr_00867,Blütenlampe,blossom lantern,lanterna floreale,bloesemlamp,лампа с цветами,lampe fleurie,lámpara bonbori,blossom lantern,lampe fleurie,lámpara bonbori,ぼんぼり,꽃그림 육면등,紙燈籠,纸灯笼
Ftr_00870,Buchstütze,book stands,coppia di fermalibri,boekensteunen,подставки для книг,serre-livres,sujetalibros,book stands,serre-livres,sujetalibros,ブックスタンド,북엔드,書擋,书挡
Ftr_00875,Sicherungskasten,breaker,quadro interruttori,zekeringkast,электрощит,disjoncteur,interruptor,breaker,disjoncteur,interruptor,ブレーカー,전원 차단기,電源總開關,电源总开关
Ftr_00880,Holzeimer,wooden bucket,secchio di legno,houten emmer,деревянное ведро,seau en bois,cubo de madera,wooden bucket,seau en bois,balde de madera,もくせいのバケツ,나무 양동이,木製水桶,木制水桶
Ftr_00889,Campingkocher,camp stove,fornello da campeggio,campinggasstel,примус,réchaud de camping,hornillo de acampada,camp stove,réchaud de camping,quemador de gas portátil,コッフェル,코펠,露營爐具,露营炉具
Ftr_00891,Festtagsgesteck,holiday candle,candela centrotavola,feestelijke kaars,праздничная свеча,chandelle de fête,vela festiva,holiday candle,chandelle des Fêtes,vela festiva,クリスマスキャンドル,크리스마스 양초,聖誕蠟燭,圣诞蜡烛
Ftr_00896,Kratzbaum,cat tower,torre per gatti,kattenpaal,башня для кошек,arbre à chat,torre para gatos,cat tower,arbre à chat,torre para gatos,キャットタワー,캣타워,貓跳台,猫跳台
Ftr_00907,Staubsauger,vacuum cleaner,aspirapolvere,stofzuiger,пылесос,aspirateur,aspiradora,vacuum cleaner,aspirateur,aspiradora,そうじき,청소기,吸塵器,吸尘器
Ftr_00908,Stabstaubsauger,upright vacuum,scopa elettrica,steelstofzuiger,вертикальный пылесос,aspirateur balai,aspiradora vertical,upright vacuum,aspirateur balai,aspiradora vertical,スティックそうじき,스틱 청소기,直立式吸塵器,直立式吸尘器
Ftr_00915,Kuckucksuhr,cuckoo clock,orologio a cucù,koekoeksklok,часы с кукушкой,horloge coucou,reloj de cuco,cuckoo clock,horloge coucou,reloj cucú,はとどけい,뻐꾸기 시계,布穀鳥鐘,布谷鸟钟
Ftr_00918,Kaffeetasse,coffee cup,tazza di caffè,kopje koffie,чашка кофе,tasse de café,taza de café,coffee cup,tasse de café,taza de café,コーヒーカップ,커피 잔,咖啡杯,咖啡杯
Ftr_00920,Kaffeemühle,coffee grinder,macinino per caffè,koffiemolen,кофемолка,moulin à café,molinillo de café,coffee grinder,moulin à café,molinillo de café,コーヒーミル,커피밀,咖啡磨豆機,咖啡磨豆机
Ftr_00922,Getränkekistentisch,stacked bottle crates,pila di casse per bottiglie,stapel frisdrankkratten,стол из бутылочн. ящиков,table casiers à bouteilles,pila de cajas de refresco,stacked bottle crates,pile de casiers à bouteilles,pila de cajas de refresco,つまれたボトルクレート,쌓인 병음료 박스,疊起來的飲料物流箱,叠起来的饮料物流箱
Ftr_00928,Küchenregal,pot rack,mensola da cucina,keukenrek,кухонная полка,porte-casseroles,portacacerolas,pot rack,porte-casseroles,organizador de utensilios,キッチンつるし,주방 도구 걸이,廚房掛勾,厨房挂钩
Ftr_00929,Klimaanlage,air conditioner,condizionatore d'aria,airconditioner,кондиционер,climatiseur,aire acondicionado,air conditioner,climatiseur,aire acondicionado,エアコン,에어컨,空調,空调
Ftr_00931,Füllhorn,cornucopia,cornucopia,hoorn des overvloeds,рог изобилия,corne d'abondance,cornucopia,cornucopia,corne d'abondance,cornucopia,ほうじょうのつの,풍요의 뿔,豐饒之角,丰饶之角
Ftr_00937,Dartautomat,dartboard,bersaglio per freccette,dartbord,мишень для дартса,jeu de fléchettes,máquina de dardos,dartboard,jeu de fléchettes,máquina de dardos,ダーツボード,다트 보드,飛鏢靶,飞镖靶
Ftr_00941,DJ-Set,DJ's turntable,console da DJ,dj-set,DJ-проигрыватель,platine de DJ,mesa de DJ,DJ's turntable,platine de DJ,mesa DJ,DJブース,DJ 테이블,DJ台,DJ台
Ftr_00950,Effekt-Rack,effects rack,unità multieffetto,mixer-versterker,рэк для аппаратуры,sono,cajón de efectos,effects rack,sono,cajón de efectos,エフェクターラック,이펙터 장비,音效機櫃,音效机柜
Ftr_00954,Espressomaschine,espresso maker,macchina del caffè,espressoapparaat,эспрессо-машина,machine à café,máquina de café,espresso maker,machine à café,máquina de café,エスプレッソマシン,에스프레소 머신,義式咖啡機,意式咖啡机
Ftr_00955,Notausgangsschild,exit sign,segnale di uscita,nooduitgangbord,указатель выхода,panneau de sortie,salida de emergencia,exit sign,panneau de sortie,salida de emergencia,ひじょうぐち,비상구,緊急逃生出口,紧急逃生出口
Ftr_00957,Lüftungsventilator,ventilation fan,ventola,inbouwventilator,вытяжной вентилятор,aérateur,extractor,ventilation fan,aérateur,extractor,かんきせん,환풍기,換氣扇,换气扇
Ftr_00963,Hydrant,fire hydrant,idrante,brandkraan,пожарный гидрант,borne d'incendie,boca de incendios,fire hydrant,borne d'incendie,boca de incendios,しょうかせん,소화전,消防栓,消防栓
Ftr_00967,Blumenbeet,flower bed,aiuola,bloembed,цветочная грядка,parterre de fleurs,parterre,flower bed,parterre de fleurs,lecho de flores,かだん,화단,花圃,花圃
Ftr_00969,Bühnenmonitor,floor monitor,spia da palcoscenico,podiummonitor,сценический монитор,enceinte retour,monitor de escenario,floor monitor,enceinte retour,monitor de escenario,フロアモニター,플로어 모니터,舞台監聽喇叭,舞台监听喇叭
Ftr_00971,Verkaufsautomat,snack machine,distributore automatico,snackautomaat,торговый автомат,distributeur en-cas,máquina expendedora,snack machine,distributeur en-cas,máquina expendedora,おかしのじはんき,과자 자동판매기,甜點自動販賣機,甜点自动贩卖机
Ftr_00975,Fruchtkorb,fruit basket,cestino di frutta,fruitmand,корзина с фруктами,panier de fruits,cesta de frutas,fruit basket,panier de fruits,cesta de frutas,フルーツバスケット,과일 바구니,水果籃,水果篮
Ftr_00981,Go-Brett,go board,tavola da go,go-bord,доска для го,table de go,tablero de go,go board,table de go,tablero de go,ごばん,바둑판,圍棋桌,围棋桌
Ftr_00987,Harfe,harp,arpa,harp,арфа,harpe,arpa,harp,harpe,arpa,ハープ,하프,豎琴,竖琴
