Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
Money_02134,21.000-Sterni-Sack,"21,000 Bells",sacco da 21.000 s,21.000 klingels,21 000 диней,sac de 21 000 clochettes,bolsa de 21 000 bayas,"21,000 Bells",sac de 21 000 clochettes,bolsa de 21 000 bayas,21000ベル,"21,000벨",21000鈴錢,21000铃钱
Money_02135,22.000-Sterni-Sack,"22,000 Bells",sacco da 22.000 s,22.000 klingels,22 000 диней,sac de 22 000 clochettes,bolsa de 22 000 bayas,"22,000 Bells",sac de 22 000 clochettes,bolsa de 22 000 bayas,22000ベル,"22,000벨",22000鈴錢,22000铃钱
Money_02136,23.000-Sterni-Sack,"23,000 Bells",sacco da 23.000 s,23.000 klingels,23 000 диней,sac de 23 000 clochettes,bolsa de 23 000 bayas,"23,000 Bells",sac de 23 000 clochettes,bolsa de 23 000 bayas,23000ベル,"23,000벨",23000鈴錢,23000铃钱
Money_02137,24.000-Sterni-Sack,"24,000 Bells",sacco da 24.000 s,24.000 klingels,24 000 диней,sac de 24 000 clochettes,bolsa de 24 000 bayas,"24,000 Bells",sac de 24 000 clochettes,bolsa de 24 000 bayas,24000ベル,"24,000벨",24000鈴錢,24000铃钱
Money_02138,25.000-Sterni-Sack,"25,000 Bells",sacco da 25.000 s,25.000 klingels,25 000 диней,sac de 25 000 clochettes,bolsa de 25 000 bayas,"25,000 Bells",sac de 25 000 clochettes,bolsa de 25 000 bayas,25000ベル,"25,000벨",25000鈴錢,25000铃钱
Money_02139,26.000-Sterni-Sack,"26,000 Bells",sacco da 26.000 s,26.000 klingels,26 000 диней,sac de 26 000 clochettes,bolsa de 26 000 bayas,"26,000 Bells",sac de 26 000 clochettes,bolsa de 26 000 bayas,26000ベル,"26,000벨",26000鈴錢,26000铃钱
Money_02140,27.000-Sterni-Sack,"27,000 Bells",sacco da 27.000 s,27.000 klingels,27 000 диней,sac de 27 000 clochettes,bolsa de 27 000 bayas,"27,000 Bells",sac de 27 000 clochettes,bolsa de 27 000 bayas,27000ベル,"27,000벨",27000鈴錢,27000铃钱
Money_02141,28.000-Sterni-Sack,"28,000 Bells",sacco da 28.000 s,28.000 klingels,28 000 диней,sac de 28 000 clochettes,bolsa de 28 000 bayas,"28,000 Bells",sac de 28 000 clochettes,bolsa de 28 000 bayas,28000ベル,"28,000벨",28000鈴錢,28000铃钱
Money_02142,29.000-Sterni-Sack,"29,000 Bells",sacco da 29.000 s,29.000 klingels,29 000 диней,sac de 29 000 clochettes,bolsa de 29 000 bayas,"29,000 Bells",sac de 29 000 clochettes,bolsa de 29 000 bayas,29000ベル,"29,000벨",29000鈴錢,29000铃钱
Money_02143,30.000-Sterni-Sack,"30,000 Bells",sacco da 30.000 s,30.000 klingels,30 000 диней,sac de 30 000 clochettes,bolsa de 30 000 bayas,"30,000 Bells",sac de 30 000 clochettes,bolsa de 30 000 bayas,30000ベル,"30,000벨",30000鈴錢,30000铃钱
Money_02144,31.000-Sterni-Sack,"31,000 Bells",sacco da 31.000 s,31.000 klingels,31 000 диней,sac de 31 000 clochettes,bolsa de 31 000 bayas,"31,000 Bells",sac de 31 000 clochettes,bolsa de 31 000 bayas,31000ベル,"31,000벨",31000鈴錢,31000铃钱
Money_02145,32.000-Sterni-Sack,"32,000 Bells",sacco da 32.000 s,32.000 klingels,32 000 диней,sac de 32 000 clochettes,bolsa de 32 000 bayas,"32,000 Bells",sac de 32 000 clochettes,bolsa de 32 000 bayas,32000ベル,"32,000벨",32000鈴錢,32000铃钱
Money_02146,33.000-Sterni-Sack,"33,000 Bells",sacco da 33.000 s,33.000 klingels,33 000 диней,sac de 33 000 clochettes,bolsa de 33 000 bayas,"33,000 Bells",sac de 33 000 clochettes,bolsa de 33 000 bayas,33000ベル,"33,000벨",33000鈴錢,33000铃钱
Money_02147,34.000-Sterni-Sack,"34,000 Bells",sacco da 34.000 s,34.000 klingels,34 000 диней,sac de 34 000 clochettes,bolsa de 34 000 bayas,"34,000 Bells",sac de 34 000 clochettes,bolsa de 34 000 bayas,34000ベル,"34,000벨",34000鈴錢,34000铃钱
Money_02148,35.000-Sterni-Sack,"35,000 Bells",sacco da 35.000 s,35.000 klingels,35 000 диней,sac de 35 000 clochettes,bolsa de 35 000 bayas,"35,000 Bells",sac de 35 000 clochettes,bolsa de 35 000 bayas,35000ベル,"35,000벨",35000鈴錢,35000铃钱
Money_02149,36.000-Sterni-Sack,"36,000 Bells",sacco da 36.000 s,36.000 klingels,36 000 диней,sac de 36 000 clochettes,bolsa de 36 000 bayas,"36,000 Bells",sac de 36 000 clochettes,bolsa de 36 000 bayas,36000ベル,"36,000벨",36000鈴錢,36000铃钱
Money_02150,37.000-Sterni-Sack,"37,000 Bells",sacco da 37.000 s,37.000 klingels,37 000 диней,sac de 37 000 clochettes,bolsa de 37 000 bayas,"37,000 Bells",sac de 37 000 clochettes,bolsa de 37 000 bayas,37000ベル,"37,000벨",37000鈴錢,37000铃钱
Money_02151,38.000-Sterni-Sack,"38,000 Bells",sacco da 38.000 s,38.000 klingels,38 000 диней,sac de 38 000 clochettes,bolsa de 38 000 bayas,"38,000 Bells",sac de 38 000 clochettes,bolsa de 38 000 bayas,38000ベル,"38,000벨",38000鈴錢,38000铃钱
Money_02152,39.000-Sterni-Sack,"39,000 Bells",sacco da 39.000 s,39.000 klingels,39 000 диней,sac de 39 000 clochettes,bolsa de 39 000 bayas,"39,000 Bells",sac de 39 000 clochettes,bolsa de 39 000 bayas,39000ベル,"39,000벨",39000鈴錢,39000铃钱
Money_02153,40.000-Sterni-Sack,"40,000 Bells",sacco da 40.000 s,40.000 klingels,40 000 диней,sac de 40 000 clochettes,bolsa de 40 000 bayas,"40,000 Bells",sac de 40 000 clochettes,bolsa de 40 000 bayas,40000ベル,"40,000벨",40000鈴錢,40000铃钱
Money_02154,41.000-Sterni-Sack,"41,000 Bells",sacco da 41.000 s,41.000 klingels,41 000 диней,sac de 41 000 clochettes,bolsa de 41 000 bayas,"41,000 Bells",sac de 41 000 clochettes,bolsa de 41 000 bayas,41000ベル,"41,000벨",41000鈴錢,41000铃钱
Money_02155,42.000-Sterni-Sack,"42,000 Bells",sacco da 42.000 s,42.000 klingels,42 000 диней,sac de 42 000 clochettes,bolsa de 42 000 bayas,"42,000 Bells",sac de 42 000 clochettes,bolsa de 42 000 bayas,42000ベル,"42,000벨",42000鈴錢,42000铃钱
Money_02156,43.000-Sterni-Sack,"43,000 Bells",sacco da 43.000 s,43.000 klingels,43 000 диней,sac de 43 000 clochettes,bolsa de 43 000 bayas,"43,000 Bells",sac de 43 000 clochettes,bolsa de 43 000 bayas,43000ベル,"43,000벨",43000鈴錢,43000铃钱
Money_02157,44.000-Sterni-Sack,"44,000 Bells",sacco da 44.000 s,44.000 klingels,44 000 диней,sac de 44 000 clochettes,bolsa de 44 000 bayas,"44,000 Bells",sac de 44 000 clochettes,bolsa de 44 000 bayas,44000ベル,"44,000벨",44000鈴錢,44000铃钱
Money_02158,45.000-Sterni-Sack,"45,000 Bells",sacco da 45.000 s,45.000 klingels,45 000 диней,sac de 45 000 clochettes,bolsa de 45 000 bayas,"45,000 Bells",sac de 45 000 clochettes,bolsa de 45 000 bayas,45000ベル,"45,000벨",45000鈴錢,45000铃钱
Money_02159,46.000-Sterni-Sack,"46,000 Bells",sacco da 46.000 s,46.000 klingels,46 000 диней,sac de 46 000 clochettes,bolsa de 46 000 bayas,"46,000 Bells",sac de 46 000 clochettes,bolsa de 46 000 bayas,46000ベル,"46,000벨",46000鈴錢,46000铃钱
Money_02160,47.000-Sterni-Sack,"47,000 Bells",sacco da 47.000 s,47.000 klingels,47 000 диней,sac de 47 000 clochettes,bolsa de 47 000 bayas,"47,000 Bells",sac de 47 000 clochettes,bolsa de 47 000 bayas,47000ベル,"47,000벨",47000鈴錢,47000铃钱
Money_02161,48.000-Sterni-Sack,"48,000 Bells",sacco da 48.000 s,48.000 klingels,48 000 диней,sac de 48 000 clochettes,bolsa de 48 000 bayas,"48,000 Bells",sac de 48 000 clochettes,bolsa de 48 000 bayas,48000ベル,"48,000벨",48000鈴錢,48000铃钱
Money_02162,49.000-Sterni-Sack,"49,000 Bells",sacco da 49.000 s,49.000 klingels,49 000 диней,sac de 49 000 clochettes,bolsa de 49 000 bayas,"49,000 Bells",sac de 49 000 clochettes,bolsa de 49 000 bayas,49000ベル,"49,000벨",49000鈴錢,49000铃钱
Money_02163,50.000-Sterni-Sack,"50,000 Bells",sacco da 50.000 s,50.000 klingels,50 000 диней,sac de 50 000 clochettes,bolsa de 50 000 bayas,"50,000 Bells",sac de 50 000 clochettes,bolsa de 50 000 bayas,50000ベル,"50,000벨",50000鈴錢,50000铃钱
Money_02164,51.000-Sterni-Sack,"51,000 Bells",sacco da 51.000 s,51.000 klingels,51 000 диней,sac de 51 000 clochettes,bolsa de 51 000 bayas,"51,000 Bells",sac de 51 000 clochettes,bolsa de 51 000 bayas,51000ベル,"51,000벨",51000鈴錢,51000铃钱
Money_02165,52.000-Sterni-Sack,"52,000 Bells",sacco da 52.000 s,52.000 klingels,52 000 диней,sac de 52 000 clochettes,bolsa de 52 000 bayas,"52,000 Bells",sac de 52 000 clochettes,bolsa de 52 000 bayas,52000ベル,"52,000벨",52000鈴錢,52000铃钱
Money_02166,53.000-Sterni-Sack,"53,000 Bells",sacco da 53.000 s,53.000 klingels,53 000 диней,sac de 53 000 clochettes,bolsa de 53 000 bayas,"53,000 Bells",sac de 53 000 clochettes,bolsa de 53 000 bayas,53000ベル,"53,000벨",53000鈴錢,53000铃钱
Money_02167,54.000-Sterni-Sack,"54,000 Bells",sacco da 54.000 s,54.000 klingels,54 000 диней,sac de 54 000 clochettes,bolsa de 54 000 bayas,"54,000 Bells",sac de 54 000 clochettes,bolsa de 54 000 bayas,54000ベル,"54,000벨",54000鈴錢,54000铃钱
Money_02168,55.000-Sterni-Sack,"55,000 Bells",sacco da 55.000 s,55.000 klingels,55 000 диней,sac de 55 000 clochettes,bolsa de 55 000 bayas,"55,000 Bells",sac de 55 000 clochettes,bolsa de 55 000 bayas,55000ベル,"55,000벨",55000鈴錢,55000铃钱
Money_02169,56.000-Sterni-Sack,"56,000 Bells",sacco da 56.000 s,56.000 klingels,56 000 диней,sac de 56 000 clochettes,bolsa de 56 000 bayas,"56,000 Bells",sac de 56 000 clochettes,bolsa de 56 000 bayas,56000ベル,"56,000벨",56000鈴錢,56000铃钱
Money_02170,57.000-Sterni-Sack,"57,000 Bells",sacco da 57.000 s,57.000 klingels,57 000 диней,sac de 57 000 clochettes,bolsa de 57 000 bayas,"57,000 Bells",sac de 57 000 clochettes,bolsa de 57 000 bayas,57000ベル,"57,000벨",57000鈴錢,57000铃钱
Money_02171,58.000-Sterni-Sack,"58,000 Bells",sacco da 58.000 s,58.000 klingels,58 000 диней,sac de 58 000 clochettes,bolsa de 58 000 bayas,"58,000 Bells",sac de 58 000 clochettes,bolsa de 58 000 bayas,58000ベル,"58,000벨",58000鈴錢,58000铃钱
Money_02172,59.000-Sterni-Sack,"59,000 Bells",sacco da 59.000 s,59.000 klingels,59 000 диней,sac de 59 000 clochettes,bolsa de 59 000 bayas,"59,000 Bells",sac de 59 000 clochettes,bolsa de 59 000 bayas,59000ベル,"59,000벨",59000鈴錢,59000铃钱
Money_02173,60.000-Sterni-Sack,"60,000 Bells",sacco da 60.000 s,60.000 klingels,60 000 диней,sac de 60 000 clochettes,bolsa de 60 000 bayas,"60,000 Bells",sac de 60 000 clochettes,bolsa de 60 000 bayas,60000ベル,"60,000벨",60000鈴錢,60000铃钱
Money_02174,61.000-Sterni-Sack,"61,000 Bells",sacco da 61.000 s,61.000 klingels,61 000 диней,sac de 61 000 clochettes,bolsa de 61 000 bayas,"61,000 Bells",sac de 61 000 clochettes,bolsa de 61 000 bayas,61000ベル,"61,000벨",61000鈴錢,61000铃钱
Money_02175,62.000-Sterni-Sack,"62,000 Bells",sacco da 62.000 s,62.000 klingels,62 000 диней,sac de 62 000 clochettes,bolsa de 62 000 bayas,"62,000 Bells",sac de 62 000 clochettes,bolsa de 62 000 bayas,62000ベル,"62,000벨",62000鈴錢,62000铃钱
Money_02176,63.000-Sterni-Sack,"63,000 Bells",sacco da 63.000 s,63.000 klingels,63 000 диней,sac de 63 000 clochettes,bolsa de 63 000 bayas,"63,000 Bells",sac de 63 000 clochettes,bolsa de 63 000 bayas,63000ベル,"63,000벨",63000鈴錢,63000铃钱
Money_02177,64.000-Sterni-Sack,"64,000 Bells",sacco da 64.000 s,64.000 klingels,64 000 диней,sac de 64 000 clochettes,bolsa de 64 000 bayas,"64,000 Bells",sac de 64 000 clochettes,bolsa de 64 000 bayas,64000ベル,"64,000벨",64000鈴錢,64000铃钱
Money_02178,65.000-Sterni-Sack,"65,000 Bells",sacco da 65.000 s,65.000 klingels,65 000 диней,sac de 65 000 clochettes,bolsa de 65 000 bayas,"65,000 Bells",sac de 65 000 clochettes,bolsa de 65 000 bayas,65000ベル,"65,000벨",65000鈴錢,65000铃钱
Money_02179,66.000-Sterni-Sack,"66,000 Bells",sacco da 66.000 s,66.000 klingels,66 000 диней,sac de 66 000 clochettes,bolsa de 66 000 bayas,"66,000 Bells",sac de 66 000 clochettes,bolsa de 66 000 bayas,66000ベル,"66,000벨",66000鈴錢,66000铃钱
Money_02180,67.000-Sterni-Sack,"67,000 Bells",sacco da 67.000 s,67.000 klingels,67 000 диней,sac de 67 000 clochettes,bolsa de 67 000 bayas,"67,000 Bells",sac de 67 000 clochettes,bolsa de 67 000 bayas,67000ベル,"67,000벨",67000鈴錢,67000铃钱
Money_02181,68.000-Sterni-Sack,"68,000 Bells",sacco da 68.000 s,68.000 klingels,68 000 диней,sac de 68 000 clochettes,bolsa de 68 000 bayas,"68,000 Bells",sac de 68 000 clochettes,bolsa de 68 000 bayas,68000ベル,"68,000벨",68000鈴錢,68000铃钱
Money_02182,69.000-Sterni-Sack,"69,000 Bells",sacco da 69.000 s,69.000 klingels,69 000 диней,sac de 69 000 clochettes,bolsa de 69 000 bayas,"69,000 Bells",sac de 69 000 clochettes,bolsa de 69 000 bayas,69000ベル,"69,000벨",69000鈴錢,69000铃钱
Money_02183,70.000-Sterni-Sack,"70,000 Bells",sacco da 70.000 s,70.000 klingels,70 000 диней,sac de 70 000 clochettes,bolsa de 70 000 bayas,"70,000 Bells",sac de 70 000 clochettes,bolsa de 70 000 bayas,70000ベル,"70,000벨",70000鈴錢,70000铃钱
Money_02184,71.000-Sterni-Sack,"71,000 Bells",sacco da 71.000 s,71.000 klingels,71 000 диней,sac de 71 000 clochettes,bolsa de 71 000 bayas,"71,000 Bells",sac de 71 000 clochettes,bolsa de 71 000 bayas,71000ベル,"71,000벨",71000鈴錢,71000铃钱
Money_02185,72.000-Sterni-Sack,"72,000 Bells",sacco da 72.000 s,72.000 klingels,72 000 диней,sac de 72 000 clochettes,bolsa de 72 000 bayas,"72,000 Bells",sac de 72 000 clochettes,bolsa de 72 000 bayas,72000ベル,"72,000벨",72000鈴錢,72000铃钱
Money_02186,73.000-Sterni-Sack,"73,000 Bells",sacco da 73.000 s,73.000 klingels,73 000 диней,sac de 73 000 clochettes,bolsa de 73 000 bayas,"73,000 Bells",sac de 73 000 clochettes,bolsa de 73 000 bayas,73000ベル,"73,000벨",73000鈴錢,73000铃钱
Money_02187,74.000-Sterni-Sack,"74,000 Bells",sacco da 74.000 s,74.000 klingels,74 000 диней,sac de 74 000 clochettes,bolsa de 74 000 bayas,"74,000 Bells",sac de 74 000 clochettes,bolsa de 74 000 bayas,74000ベル,"74,000벨",74000鈴錢,74000铃钱
Money_02188,75.000-Sterni-Sack,"75,000 Bells",sacco da 75.000 s,75.000 klingels,75 000 диней,sac de 75 000 clochettes,bolsa de 75 000 bayas,"75,000 Bells",sac de 75 000 clochettes,bolsa de 75 000 bayas,75000ベル,"75,000벨",75000鈴錢,75000铃钱
Money_02189,76.000-Sterni-Sack,"76,000 Bells",sacco da 76.000 s,76.000 klingels,76 000 диней,sac de 76 000 clochettes,bolsa de 76 000 bayas,"76,000 Bells",sac de 76 000 clochettes,bolsa de 76 000 bayas,76000ベル,"76,000벨",76000鈴錢,76000铃钱
Money_02190,77.000-Sterni-Sack,"77,000 Bells",sacco da 77.000 s,77.000 klingels,77 000 диней,sac de 77 000 clochettes,bolsa de 77 000 bayas,"77,000 Bells",sac de 77 000 clochettes,bolsa de 77 000 bayas,77000ベル,"77,000벨",77000鈴錢,77000铃钱
Money_02191,78.000-Sterni-Sack,"78,000 Bells",sacco da 78.000 s,78.000 klingels,78 000 диней,sac de 78 000 clochettes,bolsa de 78 000 bayas,"78,000 Bells",sac de 78 000 clochettes,bolsa de 78 000 bayas,78000ベル,"78,000벨",78000鈴錢,78000铃钱
Money_02192,79.000-Sterni-Sack,"79,000 Bells",sacco da 79.000 s,79.000 klingels,79 000 диней,sac de 79 000 clochettes,bolsa de 79 000 bayas,"79,000 Bells",sac de 79 000 clochettes,bolsa de 79 000 bayas,79000ベル,"79,000벨",79000鈴錢,79000铃钱
Money_02193,80.000-Sterni-Sack,"80,000 Bells",sacco da 80.000 s,80.000 klingels,80 000 диней,sac de 80 000 clochettes,bolsa de 80 000 bayas,"80,000 Bells",sac de 80 000 clochettes,bolsa de 80 000 bayas,80000ベル,"80,000벨",80000鈴錢,80000铃钱
Money_02194,81.000-Sterni-Sack,"81,000 Bells",sacco da 81.000 s,81.000 klingels,81 000 диней,sac de 81 000 clochettes,bolsa de 81 000 bayas,"81,000 Bells",sac de 81 000 clochettes,bolsa de 81 000 bayas,81000ベル,"81,000벨",81000鈴錢,81000铃钱
Money_02195,82.000-Sterni-Sack,"82,000 Bells",sacco da 82.000 s,82.000 klingels,82 000 диней,sac de 82 000 clochettes,bolsa de 82 000 bayas,"82,000 Bells",sac de 82 000 clochettes,bolsa de 82 000 bayas,82000ベル,"82,000벨",82000鈴錢,82000铃钱
Money_02196,83.000-Sterni-Sack,"83,000 Bells",sacco da 83.000 s,83.000 klingels,83 000 диней,sac de 83 000 clochettes,bolsa de 83 000 bayas,"83,000 Bells",sac de 83 000 clochettes,bolsa de 83 000 bayas,83000ベル,"83,000벨",83000鈴錢,83000铃钱
Money_02197,84.000-Sterni-Sack,"84,000 Bells",sacco da 84.000 s,84.000 klingels,84 000 диней,sac de 84 000 clochettes,bolsa de 84 000 bayas,"84,000 Bells",sac de 84 000 clochettes,bolsa de 84 000 bayas,84000ベル,"84,000벨",84000鈴錢,84000铃钱
Money_02198,85.000-Sterni-Sack,"85,000 Bells",sacco da 85.000 s,85.000 klingels,85 000 диней,sac de 85 000 clochettes,bolsa de 85 000 bayas,"85,000 Bells",sac de 85 000 clochettes,bolsa de 85 000 bayas,85000ベル,"85,000벨",85000鈴錢,85000铃钱
Money_02199,86.000-Sterni-Sack,"86,000 Bells",sacco da 86.000 s,86.000 klingels,86 000 диней,sac de 86 000 clochettes,bolsa de 86 000 bayas,"86,000 Bells",sac de 86 000 clochettes,bolsa de 86 000 bayas,86000ベル,"86,000벨",86000鈴錢,86000铃钱
Money_02200,87.000-Sterni-Sack,"87,000 Bells",sacco da 87.000 s,87.000 klingels,87 000 диней,sac de 87 000 clochettes,bolsa de 87 000 bayas,"87,000 Bells",sac de 87 000 clochettes,bolsa de 87 000 bayas,87000ベル,"87,000벨",87000鈴錢,87000铃钱
Money_02201,88.000-Sterni-Sack,"88,000 Bells",sacco da 88.000 s,88.000 klingels,88 000 диней,sac de 88 000 clochettes,bolsa de 88 000 bayas,"88,000 Bells",sac de 88 000 clochettes,bolsa de 88 000 bayas,88000ベル,"88,000벨",88000鈴錢,88000铃钱
