Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
Ftr_00725_1,Frühling,Spring,Primavera,Lente,Весна,Printemps,Primavera,Spring,Printemps,Primavera,春,봄,春,春
Ftr_00725_2,Sommer,Summer,Estate,Zomer,Лето,Été,Verano,Summer,Été,Verano,夏,여름,夏,夏
Ftr_00725_3,Herbst,Fall,Autunno,Herfst,Осень,Automne,Otoño,Fall,Automne,Otoño,秋,가을,秋,秋
Ftr_00725_4,Winter,Winter,Inverno,Winter,Зима,Hiver,Invierno,Winter,Hiver,Invierno,冬,겨울,冬,冬
Ftr_00833_0,Ohne,None,Nessun adesivo,Geen,Без наклеек,Sans,Ninguna,None,Sans,Ninguna,なし,없음,無,无
Ftr_00833_1,Cool,Cool,Spavaldo,Cool,Стильные наклейки,Cool,Moderna,Cool,Cool,Moderna,クール,쿨,清新,冷色
Ftr_00833_2,Niedlich,Cute,Grazioso,Schattig,Милые наклейки,Mignons,Adorable,Cute,Mignons,Adorable,キュート,큐트,可愛,可爱色
Ftr_00833_3,Pop,Pop,Pop,Spetterend,Яркие наклейки,Pop,Pop,Pop,Pop,Pop,ポップ,팝,繽紛,缤纷色
Ftr_00833_4,Notizzettel,Notes,Messaggi,Notities,Заметки,Pense-bêtes,Notas,Notes,Pense-bêtes,Notas,メッセージ,메시지,訊息,信息
Ftr_00922_0,Ohne,None,Nessuno,Geen,Без логотипа,Basique,Sin logo,None,Sans,Sin logo,なし,없음,無,无
Ftr_00922_1,Blaues Logo,Blue logo,Blu,Blauw logo,Синий логотип,Logo bleu,Logo azul,Blue logo,Logo bleu,Logo azul,ブルーロゴ,블루 로고,藍色Logo,蓝色Logo
Ftr_00922_2,Weißes Logo,White logo,Bianco,Wit logo,Белый логотип,Logo blanc,Logo blanco,White logo,Logo blanc,Logo blanco,ホワイトロゴ,화이트 로고,白色Logo,白色Logo
Ftr_00922_3,Orange,Orange,Arancia,Sinaasappel,Апельсин,Orange,Naranja,Orange,Orange,Naranja,オレンジ,오렌지,橘子,橘子
Ftr_00922_4,Apfel,Apple,Mela,Appel,Яблоко,Pomme,Manzana,Apple,Pomme,Manzana,リンゴ,사과,蘋果,苹果
Ftr_00922_5,Pfirsich,Peach,Pesca,Perzik,Персик,Pêche,Melocotón,Peach,Pêche,Durazno,モモ,복숭아,桃子,桃子
Ftr_00922_6,Birne,Pear,Pera,Peer,Груша,Poire,Pera,Pear,Poire,Pera,ナシ,배,梨子,梨子
Ftr_00922_7,Kirsche,Cherry,Ciliegia,Kers,Вишня,Cerise,Cereza,Cherry,Cerise,Cereza,さくらんぼ,체리,櫻桃,樱桃
Ftr_00941_0,Ohne,None,Senza,Geen,Простая,Sans,Ninguna,None,Sans,Ninguna,なし,없음,無,无
Ftr_00941_1,Logo,Familiar logo,Familiare,Bekend,Знакомый логотип,Marque,Marca,Familiar logo,Autocollant,Marca,おなじみのロゴ,친숙한 로고,熟悉Logo,熟悉的标志
Ftr_00941_2,Schick,Chic logo,Chic,Chic,Шикарный логотип,Chic,Chic,Chic logo,Chic,Chic,シックなロゴ,시크한 로고,典雅Logo,典雅的标志
Ftr_00941_3,Hard Rock,Rock logo,Hard rock,Rock,Рок-логотип,Hard rock,Rock duro,Rock logo,Hard rock,Rock pesado,ハードなロゴ,과격한 로고,硬派Logo,坚硬的标志
Ftr_00941_4,Wappen,Emblem logo,Emblema,Embleem,Герб,Emblème,Emblema,Emblem logo,Emblème,Emblema,エンブレムなロゴ,엠블럼 로고,徽章Logo,纹章的标志
Ftr_00941_5,Unterschrift,Handwritten logo,Foglietto di carta,Handgeschreven,Надпись от руки,Signature,Firma,Handwritten logo,Signature,Firma,スクリプトなロゴ,스크립트 로고,手寫風Logo,手写体的标志
Ftr_00941_6,Pop,Pop logo,Pop,Populair,Популярный логотип,Pop,Pop,Pop logo,Pop,Pop,ポップなロゴ,팝 로고,繽紛Logo,流行的标志
Ftr_00941_7,Niedlich,Cute logo,Grazioso,Schattig,Милый логотип,Mignon,Adorable,Cute logo,Mignon,Adorable,キュートなロゴ,큐트 로고,可愛Logo,可爱的标志
Ftr_00950_0,Ohne,None,Senza,Geen,Простая,Sans,Ninguna,None,Sans,Ninguna,なし,없음,無,无
Ftr_00950_1,Logo,Familiar logo,Familiare,Bekend,Знакомый логотип,Marque,Marca,Familiar logo,Autocollant,Marca,おなじみのロゴ,친숙한 로고,熟悉Logo,熟悉的标志
Ftr_00950_2,Schick,Chic logo,Chic,Chic,Шикарный логотип,Chic,Chic,Chic logo,Chic,Chic,シックなロゴ,시크한 로고,典雅Logo,典雅的标志
Ftr_00950_3,Hard Rock,Rock logo,Hard rock,Rock,Рок-логотип,Hard rock,Rock duro,Rock logo,Hard rock,Rock pesado,ハードなロゴ,과격한 로고,硬派Logo,坚硬的标志
Ftr_00950_4,Wappen,Emblem logo,Emblema,Embleem,Герб,Emblème,Emblema,Emblem logo,Emblème,Emblema,エンブレムなロゴ,엠블럼 로고,徽章Logo,纹章的标志
Ftr_00950_5,Unterschrift,Handwritten logo,Foglietto di carta,Handgeschreven,Надпись от руки,Signature,Firma,Handwritten logo,Signature,Firma,スクリプトなロゴ,스크립트 로고,手寫風Logo,手写体的标志
Ftr_00950_6,Pop,Pop logo,Pop,Populair,Популярный логотип,Pop,Pop,Pop logo,Pop,Pop,ポップなロゴ,팝 로고,繽紛Logo,流行的标志
Ftr_00950_7,Niedlich,Cute logo,Grazioso,Schattig,Милый логотип,Mignon,Adorable,Cute logo,Mignon,Adorable,キュートなロゴ,큐트 로고,可愛Logo,可爱的标志
Ftr_01029_0,Schlicht,Plain,Semplice,Kaal,Стандарт,Uni,Sencillo,Plain,Uni,Sencillo,無地,무지,無圖案,无图案
Ftr_01029_1,Frühling,Spring,Primavera,Lente,Весна,Printemps,Primavera,Spring,Printemps,Primavera,春,봄,春,春
Ftr_01029_2,Sommer,Summer,Estate,Zomer,Лето,Été,Verano,Summer,Été,Verano,夏,여름,夏,夏
Ftr_01029_3,Herbst,Fall,Autunno,Herfst,Осень,Automne,Otoño,Fall,Automne,Otoño,秋,가을,秋,秋
Ftr_01029_4,Winter,Winter,Inverno,Winter,Зима,Hiver,Invierno,Winter,Hiver,Invierno,冬,겨울,冬,冬
Ftr_01032_0,Klatsch,Café,Intrattenimento,Café,Кафе,Café,De pasatiempos,Café,Café,De pasatiempos,カフェ,카페,咖啡,咖啡
Ftr_01032_1,Reisen,Travel,Viaggi,Reizen,Путешествия,Voyage,De viaje,Travel,Voyage,De viaje,トラベルガイド,여행 가이드,旅遊指南,旅游指南
Ftr_01032_2,Mode,Fashion,Moda,Mode,Мода,Mode,De moda,Fashion,Mode,De moda,ファッション誌,패션 잡지,時尚雜誌,时尚杂志
Ftr_01032_3,Sport,Sports,Sport,Sport,Спорт,Sport,Deportes,Sports,Sport,Deportes,スポーツ誌,스포츠 잡지,運動雜誌,体育杂志
Ftr_01032_4,Comics,Comics,Fumetti,Strips,Комиксы,People,Cómics,Comics,Bandes dessinées,Cómics,コミック誌,만화 잡지,漫畫雜誌,漫画杂志
Ftr_01032_5,Kinder,Kids,Per bambini,Kids,Дети,Enfants,Infantiles,Kids,Enfants,Infantiles,キッズ誌,아동 잡지,兒童雜誌,儿童杂志
Ftr_01032_6,Nachrichten,Weekly news,Settimanale,Wekelijks nieuws,Новости недели,Actualité,Actualidad,Weekly news,Actualité,Actualidad,週刊誌,주간지,週刊,周刊
Ftr_01133_0,Blau,Blue,Blu,Blauw,Синий,Bleu,Azul,Blue,Bleu,Azul,ブルー,블루,藍色,蓝色
Ftr_01133_1,Rot,Red,Rosso,Rood,Красный,Rouge,Rojo,Red,Rouge,Rojo,レッド,레드,紅色,红色
Ftr_01133_2,Gelb,Yellow,Giallo,Geel,Желтый,Jaune,Amarillo,Yellow,Jaune,Amarillo,イエロー,옐로,黃色,黄色
Ftr_01133_3,Grün,Green,Verde,Groen,Зеленый,Vert,Verde,Green,Vert,Verde,グリーン,그린,綠色,绿色
Ftr_01222_0,Sportsendung,Sporting event,Evento sportivo,Sportuitzending,Спортивное событие,Événement sportif,Evento deportivo,Sporting event,Événement sportif,Evento deportivo,ホームビデオ,홈 비디오,家庭影片,家庭影片
Ftr_01222_1,Sci-Fi-Film,Sci-fi movie,Film di fantascienza,Sciencefictionfilm,Научная фантастика,Film de science-fiction,Peli de ciencia-ficción,Sci-fi movie,Film de science-fiction,Película de ciencia-ficción,SF映画,SF 영화,科幻電影,科幻电影
Ftr_01222_2,Musikvideo,Music video,Video musicale,Muziekvideo,Музыкальный клип,Clip musical,Vídeos musicales,Music video,Clip musical,Vídeos musicales,歌番組,음악 방송,歌曲節目,歌曲节目
Ftr_01222_3,Zeichentrickfilm,Cartoon,Cartone animato,Tekenfilm,Мультфильм,Dessin animé,Dibujos animados,Cartoon,Dessin animé,Dibujos animados,アニメ,애니메이션,動畫,动画
Ftr_01235_0,Nichts,Nothing,Nulla,Niets,Без объявлений,Vide,Vacíos,Nothing,Vide,Vacíos,なし,없음,無,无
Ftr_01235_1,Verhaltenshinweise,Good-manners poster,Regole di buona condotta,Etiquetteposter,Нравоучительный плакат,Règles de propreté,Cartel de buena conducta,Good-manners poster,Règles de propreté,Cartel de buena conducta,マナーポスター,매너 포스터,禮儀海報,礼仪海报
Ftr_01235_2,Stellenangebot,Recruitment flier,Poster di assunzione,Vacaturefolder,Объявление о найме,Affiche de recrutement,Oferta de trabajo,Recruitment flier,Affiche de recrutement,Oferta de trabajo,募集チラシ,모집 전단지,募集傳單,募集传单
Ftr_01235_3,Reisewerbung,Travel flier,Poster di viaggio,Vakantiefolder,Реклама турбюро,Affiche de voyage,Folleto agencia de viajes,Travel flier,Affiche de voyage,Folleto agencia de viajes,旅行チラシ,여행 전단지,旅行傳單,旅行传单
Ftr_01235_4,Graffiti & Aufkleber,Graffiti & stickers,Scarabocchi e adesivi,Graffiti en stickers,Граффити и наклейки,Graffitis et autocollants,Pegatinas y grafiti,Graffiti & stickers,Graffitis et autocollants,Calcomanías y grafiti,落書き&ステッカー,낙서&스티커,塗鴉&貼紙,涂鸦&贴纸
Ftr_01499_0,Ohne,None,Nulla,Geen,Без ленты,Sans,Ninguno,None,Sans,Ninguno,なし,없음,無,无
Ftr_01499_1,Rot,Red,Rosso,Rood,Красный,Rouge,Rojo,Red,Rouge,Rojo,レッド,레드,紅色,红色
Ftr_01499_2,Blau,Blue,Blu,Blauw,Синий,Bleu,Azul,Blue,Bleu,Azul,ブルー,블루,藍色,蓝色
Ftr_01499_3,Gelb,Yellow,Giallo,Geel,Желтый,Jaune,Amarillo,Yellow,Jaune,Amarillo,イエロー,옐로,黃色,黄色
Ftr_01500_0,Ohne,None,Nulla,Geen,Без футболки,Sans,Ninguna,None,Sans,Ninguna,なし,없음,無,无
Ftr_01500_1,Rote Streifen,Red stripes,Righe rosse,Rode strepen,Красные полоски,Rayures rouges,Rayas rojas,Red stripes,Rayures rouges,Rayas rojas,レッドボーダー,레드 스트라이프,紅色粗橫紋,红色粗横纹
Ftr_01500_2,Blaue Streifen,Blue stripes,Righe blu,Blauwe strepen,Синие полоски,Rayures bleues,Rayas azules,Blue stripes,Rayures bleues,Rayas azules,ブルーボーダー,블루 스트라이프,藍色粗橫紋,蓝色粗横纹
Ftr_01500_3,Gelbe Streifen,Yellow stripes,Righe gialle,Gele strepen,Желтые полоски,Rayures jaunes,Rayas amarillas,Yellow stripes,Rayures jaunes,Rayas amarillas,イエローボーダー,옐로 스트라이프,黃色粗橫紋,黄色粗横纹
Ftr_01501_0,Ohne,None,Nulla,Geen,Без футболки,Sans,Ninguna,None,Sans,Ninguna,なし,없음,無,无
Ftr_01501_1,Herz,Heart,Cuore,Hart,Сердечко,Cœur,Corazón,Heart,Cœur,Corazón,ハート,하트,愛心,爱心
Ftr_01501_2,Fisch,Fish,Pesce,Vis,Рыба,Poisson,Pez,Fish,Poisson,Pez,サカナ,물고기,魚兒,鱼儿
Ftr_01501_3,Stern,Star,Stella,Ster,Звезда,Étoile,Estrella,Star,Étoile,Estrella,スター,별,星星,星星
Ftr_01504_0,Ohne,None,Nulla,Geen,Без футболки,Sans,Ninguno,None,Sans,Ninguno,なし,없음,無,无
Ftr_01504_1,Weiß,White,Bianco,Wit,Белый,Blanc,Blanco,White,Blanc,Blanco,ホワイト,화이트,白色,白色
Ftr_01504_2,Punkte,Giant dots,Pois,Reuzenstippen,В крупный горох,Gros pois,Lunares,Giant dots,Gros pois,Lunares,トクダイドット,특대형 도트,特大點點,特大圆点
Ftr_01504_3,Streifen,Giant stripes,Righe,Reuzenstrepen,В крупную полоску,Rayures,Rayas,Giant stripes,Rayures,Rayas,トクダイボーダー,특대형 스트라이프,特大粗橫紋,特大粗横纹
Ftr_01608_0,Sushi,Sushi,Sushi,Sushi,Суши,Sushi,Sushi,Sushi,Sushi,Sushi,寿司,초밥,壽司,寿司
Ftr_01608_1,Chinesische Küche,Chinese food,Cibo cinese,Chinees eten,Китайская кухня,Spécialités chinoises,Restaurante chino,Chinese food,Spécialités chinoises,Restaurante chino,中華,중화,中華,中华
Ftr_01608_2,Bäckerei,Bakery,Pane,Bakkerijwaren,Выпечка,Boulangerie,Panadería,Bakery,Boulangerie,Panadería,ベーカリー,베이커리,烘培,烘焙
Ftr_01608_3,Fast Food,Fast food,Panini,Fastfood,Фастфуд,Fast-food,Comida rápida,Fast food,Resto rapide,Comida rápida,ファストフード,패스트푸드,速食,快餐
Ftr_01608_4,Eiscreme,Ice cream,Gelati,IJs,Мороженое,Crème glacée,Heladería,Ice cream,Crème glacée,Heladería,アイスクリーム,아이스크림,冰淇淋,冰淇淋
Ftr_01608_5,Geöffnet,Open,Aperto,Geopend,Открыто,Ouvert,Abierto,Open,Ouvert,Abierto,OPEN,OPEN,OPEN,OPEN
Ftr_01608_6,Wochenmarkt,Farmers market,Mercato,Streekmarkt,Фермерский рынок,Produits de la ferme,Mercado,Farmers market,Produits de la ferme,Mercado,直売,직판장,產地直送,产地直送
Ftr_01608_7,Wappen,Crest,Emblema,Blazoen,Герб,Emblème,Emblema,Crest,Emblème,Emblema,家紋,가문 문양,家徽,家徽
Ftr_01620_0,Bunt,Colorful,Multicolore,Bont,Цветной,Coloré,Multicolor,Colorful,Coloré,Multicolor,カラフル,컬러풀,彩色,彩色
Ftr_01620_1,Tarnfarbe,Camouflage,Mimetico,Camouflage,Камуфляжный,Camouflage,Camuflaje,Camouflage,Camouflage,Camuflaje,カモフラージュ,밀리터리,迷彩,伪装
Ftr_01620_2,Hibiskus,Hibiscus flowers,Fiori di ibisco,Hibiscusbloemen,Гибискус,Fleurs d'hibiscus,Hibiscos,Hibiscus flowers,Fleurs d'hibiscus,Hibiscos,ハイビスカス,히비스커스,扶桑花,扶桑花
Ftr_01620_3,Weiß,White,Bianco,Wit,Белый,Blanc,Blanco,White,Blanc,Blanco,ホワイト,화이트,白色,白色
Ftr_01644_0,Ohne,None,Senza,Geen,Простая,Sans,Ninguna,None,Sans,Ninguna,なし,없음,無,无
Ftr_01644_1,Logo,Familiar logo,Familiare,Bekend,Знакомый логотип,Marque,Marca,Familiar logo,Autocollant,Marca,おなじみのロゴ,친숙한 로고,熟悉Logo,熟悉的标志
Ftr_01644_2,Schick,Chic logo,Chic,Chic,Шикарный логотип,Chic,Chic,Chic logo,Chic,Chic,シックなロゴ,시크한 로고,典雅Logo,典雅的标志
Ftr_01644_3,Hard Rock,Rock logo,Hard rock,Rock,Рок-логотип,Hard rock,Rock duro,Rock logo,Hard rock,Rock pesado,ハードなロゴ,과격한 로고,硬派Logo,坚硬的标志
Ftr_01644_4,Wappen,Emblem logo,Emblema,Embleem,Герб,Emblème,Emblema,Emblem logo,Emblème,Emblema,エンブレムなロゴ,엠블럼 로고,徽章Logo,纹章的标志
Ftr_01644_5,Unterschrift,Handwritten logo,Foglietto di carta,Handgeschreven,Надпись от руки,Signature,Firma,Handwritten logo,Signature,Firma,スクリプトなロゴ,스크립트 로고,手寫風Logo,手写体的标志
Ftr_01644_6,Pop,Pop logo,Pop,Populair,Популярный логотип,Pop,Pop,Pop logo,Pop,Pop,ポップなロゴ,팝 로고,繽紛Logo,流行的标志
Ftr_01644_7,Niedlich,Cute logo,Grazioso,Schattig,Милый логотип,Mignon,Adorable,Cute logo,Mignon,Adorable,キュートなロゴ,큐트 로고,可愛Logo,可爱的标志
Ftr_01645_0,Ohne,None,Senza,Geen,Простая,Sans,Ninguna,None,Sans,Ninguna,なし,없음,無,无
Ftr_01645_1,Logo,Familiar logo,Familiare,Bekend,Знакомый логотип,Marque,Marca,Familiar logo,Autocollant,Marca,おなじみのロゴ,친숙한 로고,熟悉Logo,熟悉的标志
Ftr_01645_2,Schick,Chic logo,Chic,Chic,Шикарный логотип,Chic,Chic,Chic logo,Chic,Chic,シックなロゴ,시크한 로고,典雅Logo,典雅的标志
Ftr_01645_3,Hard Rock,Rock logo,Hard rock,Rock,Рок-логотип,Hard rock,Rock duro,Rock logo,Hard rock,Rock pesado,ハードなロゴ,과격한 로고,硬派Logo,坚硬的标志
Ftr_01645_4,Wappen,Emblem logo,Emblema,Embleem,Герб,Emblème,Emblema,Emblem logo,Emblème,Emblema,エンブレムなロゴ,엠블럼 로고,徽章Logo,纹章的标志
Ftr_01645_5,Unterschrift,Handwritten logo,Foglietto di carta,Handgeschreven,Надпись от руки,Signature,Firma,Handwritten logo,Signature,Firma,スクリプトなロゴ,스크립트 로고,手寫風Logo,手写体的标志
Ftr_01645_6,Pop,Pop logo,Pop,Populair,Популярный логотип,Pop,Pop,Pop logo,Pop,Pop,ポップなロゴ,팝 로고,繽紛Logo,流行的标志
Ftr_01645_7,Niedlich,Cute logo,Grazioso,Schattig,Милый логотип,Mignon,Adorable,Cute logo,Mignon,Adorable,キュートなロゴ,큐트 로고,可愛Logo,可爱的标志
Ftr_01712_0,Töpfereiausstellung,Pottery exhibition,Mostra di ceramiche,Keramiektentoonstelling,Выставка керамики,Exposition de poterie,Exposición de alfarería,Pottery exhibition,Exposition de poterie,Exposición de alfarería,陶芸展ポスター,도예전 포스터,陶藝展海報,陶艺展海报
Ftr_01712_1,Gemäldeausstellung,Painting exhibition,Mostra di pittura,Schilderijtentoonstelling,Выставка картин,Exposition de peinture,Exposición de pintura,Painting exhibition,Exposition de peinture,Exposición de pintura,絵画展ポスター,회화전 포스터,繪畫展海報,绘画展海报
Ftr_01712_2,Kunstausstellung,Art exhibition,Mostra d'arte,Kunsttentoonstelling,Выставка искусства,Exposition d'art,Exposición de arte y diseño,Art exhibition,Exposition d'art,Exposición de arte y diseño,アート展ポスター,아트전 포스터,藝術展海報,艺术展海报
Ftr_01712_3,Jazz-Konzert,Jazz concert,Concerto jazz,Jazzconcert,Джазовый концерт,Concert de jazz,Concierto de jazz,Jazz concert,Concert de jazz,Concierto de jazz,ジャズライブポスター,재즈 라이브 포스터,爵士演奏海報,爵士演奏海报
Ftr_01712_4,Konzert,Concert,Concerto,Concert,Концерт,Concert,Festival de música,Concert,Concert,Festival de música,コンサートポスター,콘서트 포스터,演唱會海報,演唱会海报
Ftr_01712_5,Musical,Musical,Musical,Musical,Мюзикл,Comédie musicale,Musical,Musical,Comédie musicale,Musical,ミュージカルポスター,뮤지컬 포스터,音樂會海報,音乐会海报
Ftr_01712_6,Film,Movie,Film,Film,Кино,Film,Película,Movie,Film,Película,映画ポスター,영화 포스터,電影海報,电影海报
Ftr_01712_7,Fotoausstellung,Photo exhibition,Mostra fotografica,Fototentoonstelling,Фотовыставка,Exposition photos,Exposición fotográfica,Photo exhibition,Exposition photo,Exposición fotográfica,写真展ポスター,사진전 포스터,照片展海報,摄影展海报
Ftr_01745_0,Bericht,Resource document,Grafici e testo,Dataoverzicht,Список ресурсов,Ressources,Informe,Resource document,Ressources,Informe,グラフ資料,그래프 자료,圖表資料,图表资料
Ftr_01745_1,Text,Text document,Documento testuale,Tekst,Текст,Textes,Texto,Text document,Textes,Texto,テキスト資料,텍스트 자료,文字資料,文本资料
Ftr_01745_2,Lieferschein,Statement of delivery,Bolla di consegna,Afleveringsbewijs,Статус доставки,Accusé de réception,Acuse de recibo,Statement of delivery,Accusé de réception,Acuse de recibo,納品書,견적서,出貨單,出货单
Ftr_01745_3,Comic-Skizze,Comic manuscript,Manoscritto di un fumetto,Stripboekmanuscript,Экземпляр комикса,Scénario de bande dessinée,Manuscrito de cómic,Comic manuscript,Scénario de bande dessinée,Manuscrito de cómic,マンガ原稿,만화 원고,漫畫原稿,漫画原稿
Ftr_01745_4,Notenblatt,Sheet music,Partitura musicale,Bladmuziek,Ноты,Partition musicale,Partitura,Sheet music,Partition musicale,Partitura,楽譜,악보,樂譜,乐谱
Ftr_01750_0,Berichte,Resource documents,Risorse,Dataoverzichten,Списки ресурсов,Ressources,Informes,Resource documents,Ressources,Informes,グラフ資料,그래프 자료,圖表資料,图表资料
Ftr_01750_1,Texte,Text documents,Testo,Teksten,Тексты,Textes,Textos,Text documents,Textes,Textos,テキスト資料,텍스트 자료,文字資料,文本资料
Ftr_01750_2,Klausurformulare,Exam papers,Prove d'esame,Examens,Экзаменационные билеты,Copies d'examen,Exámenes,Exam papers,Copies d'examen,Exámenes,解答用紙,답안지,答案紙,答题纸
Ftr_01750_3,Storyboards,Storyboards,Storyboard,Storyboards,Раскадровки,Storyboards,Guiones gráficos,Storyboards,Storyboards,Guiones gráficos,絵コンテ,콘티,分鏡,分镜
Ftr_01778_0,Schlicht,Plain,Senza niente,Kaal,Без рисунка,Blanc,Sencilla,Plain,Blanc,Sencilla,無地,무지,無圖案,无图案
Ftr_01778_1,Sportlich,PE shirt,Sport,Sportshirt,С красной окантовкой,Sport,Educación física,PE shirt,Sport,Educación física,体操着,체육복,體育服,运动服
Ftr_01778_2,Fisch,Fish,Pesce,Vis,С рыбой,Motif poisson,Pez,Fish,Motif poisson,Pez,サカナ,물고기,魚,鱼
Ftr_01778_3,Karotte,Carrot,Carota,Wortel,С морковкой,Motif carotte,Zanahoria,Carrot,Motif carotte,Zanahoria,ニンジン,당근,胡蘿蔔,胡萝卜
Ftr_01779_0,Weiß,White,Bianco,Wit,Белый,Blanc,Blanco,White,Blanc,Blanco,ホワイト,화이트,白色,白色
Ftr_01779_1,Braun,Brown,Marrone,Bruin,Коричневый,Brun,Marrón,Brown,Brun,Marrón,ブラウン,브라운,棕色,棕色
Ftr_01779_2,Grün,Green,Verde,Groen,Зеленый,Vert,Verde,Green,Vert,Verde,グリーン,그린,綠色,绿色
Ftr_01779_3,Rot,Red,Rosso,Rood,Красный,Rouge,Rojo,Red,Rouge,Rojo,レッド,레드,紅色,红色
Ftr_01779_4,Rosa,Pink,Rosa,Roze,Розовый,Rose,Rosa,Pink,Rose,Rosa,ピンク,핑크,粉紅色,粉红
Ftr_01779_5,Gelb,Yellow,Giallo,Geel,Желтый,Jaune,Amarillo,Yellow,Jaune,Amarillo,イエロー,옐로,黃色,黄色
Ftr_01779_6,Hellgrün,Light green,Verde chiaro,Lichtgroen,Светло-зеленый,Vert clair,Verde claro,Light green,Vert clair,Verde claro,ライトグリーン,라이트 그린,淺綠色,浅绿色
Ftr_01779_7,Hellblau,Light blue,Blu chiaro,Lichtblauw,Голубой,Bleu clair,Celeste,Light blue,Bleu pâle,Celeste,ライトブルー,라이트 블루,淺藍色,浅蓝色
Ftr_01783_0,Apfel,Apple,Mela,Appel,Яблоко,Pomme,Manzana,Apple,Pomme,Manzana,アップル,사과,蘋果,苹果
Ftr_01783_1,Fisch,Fish,Pesce,Vis,Рыба,Poisson,Pez,Fish,Poisson,Pez,フィッシュ,물고기,魚,鱼
Ftr_01783_2,Blume,Flower,Fiore,Bloem,Цветок,Fleur,Flor,Flower,Fleur,Flor,フラワー,꽃,花朵,花朵
Ftr_01792_0,Weiß,White,Bianco,Wit,Белый,Blanche,Blanca,White,Blanche,Blanca,ホワイト,화이트,白色,白色
Ftr_01792_1,Blumen,Floral,Floreale,Gebloemd,Цветочный узор,Fleurie,Floral,Floral,Floral,Floral,フラワー,꽃,花朵,花朵
Ftr_01792_2,Alphabet,Alphabet,Alfabeto,Alfabet,Алфавит,Alphabet,Alfabeto,Alphabet,Alphabet,Alfabeto,アルファベット,알파벳,字母,字母
Ftr_01792_3,Paisley,Paisley,Paisley,Paisley,Узор пейсли,Paisley,Cachemira,Paisley,Paisley,Cachemira,ペイズリー,페이즐리,變形蟲圖騰,变形虫图腾
Ftr_01792_4,Regenbogen,Rainbow colors,Arcobaleno,Regenboogkleuren,Радуга,Arc-en-ciel,Arcoíris,Rainbow colors,Arc-en-ciel,Arcoíris,レインボー,무지개,彩虹,彩虹色
Ftr_01792_5,Pop,Pop,Pop,Spetterend,Яркий,Pop,Pop,Pop,Pop,Pop,ポップ,팝,繽紛,缤纷色
