Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
HousePost_08667,Schwarz-Briefkasten,black ordinary mailbox,cassetta posta nera,zwarte ronde brievenbus,простой черный ящик,b.a.l. ordinaire noire,buzón clásico negro,black ordinary mailbox,b.a.l. ordinaire noire,buzón clásico negro,くろいふつうのポスト,검은색 일반 우편함,黑色普通郵筒,黑色普通信箱
HousePost_08672,Rot-Maxi-Briefkasten,red large mailbox,cassetta grande rossa,rode grote brievenbus,большой красный ящик,grande b.a.l. rouge,buzón para paquetes rojo,red large mailbox,grande b.a.l. rouge,buzón para paquetes rojo,あかいおおきなポスト,빨간색 커다란 우편함,紅色大郵筒,红色大信箱
HousePost_08673,Rosa-Maxi-Briefkasten,pink large mailbox,cassetta grande rosa,roze grote brievenbus,большой розовый ящик,grande b.a.l. rose,buzón para paquetes rosa,pink large mailbox,grande b.a.l. rose,buzón para paquetes rosa,ピンクのおおきなポスト,핑크색 커다란 우편함,粉紅色大郵筒,粉红色大信箱
HousePost_08674,Gelb-Maxi-Briefkasten,yellow large mailbox,cassetta grande gialla,gele grote brievenbus,большой желтый ящик,grande b.a.l. jaune,buzón para paquetes ocre,yellow large mailbox,grande b.a.l. jaune,buzón para paquetes ocre,きいろいおおきなポスト,노란색 커다란 우편함,黃色大郵筒,黄色大信箱
HousePost_08675,Grün-Maxi-Briefkasten,green large mailbox,cassetta grande verde,groene grote brievenbus,большой зеленый ящик,grande b.a.l. verte,buzón para paquetes verde,green large mailbox,grande b.a.l. verte,buzón para paquetes verde,みどりのおおきなポスト,초록색 커다란 우편함,綠色大郵筒,绿色大信箱
HousePost_08676,Blau-Maxi-Briefkasten,blue large mailbox,cassetta grande blu,blauwe grote brievenbus,большой синий ящик,grande b.a.l. bleue,buzón para paquetes azul,blue large mailbox,grande b.a.l. bleue,buzón para paquetes azul,あおいおおきなポスト,파란색 커다란 우편함,藍色大郵筒,蓝色大信箱
HousePost_08677,Weiß-Maxi-Briefkasten,white large mailbox,cassetta grande bianca,witte grote brievenbus,большой белый ящик,grande b.a.l. blanche,buzón para paquetes blanco,white large mailbox,grande b.a.l. blanche,buzón para paquetes blanco,しろいおおきなポスト,하얀색 커다란 우편함,白色大郵筒,白色大信箱
HousePost_08678,Schwarz-Maxi-Briefkasten,black large mailbox,cassetta grande nera,zwarte grote brievenbus,большой черный ящик,grande b.a.l. noire,buzón para paquetes negro,black large mailbox,grande b.a.l. noire,buzón para paquetes negro,くろいおおきなポスト,검은색 커다란 우편함,黑色大郵筒,黑色大信箱
HousePost_08827,Rot-Eckigbriefkasten,red square mailbox,cassetta cubica rossa,rode vierkante brievenbus,красный ящик-куб,b.a.l. rectangulaire rouge,buzón cuadrado rojo,red square mailbox,b.a.l. rectangulaire rouge,buzón cuadrado rojo,あかいしかくいポスト,빨간색 사각 우편함,紅色四角型郵筒,红色方形信箱
HousePost_08828,Rosa-Eckigbriefkasten,pink square mailbox,cassetta cubica rosa,roze brievenbus,розовый ящик-куб,b.a.l. rectangulaire rose,buzón cuadrado rosa,pink square mailbox,b.a.l. rectangulaire rose,buzón cuadrado rosa,ピンクのしかくいポスト,핑크색 사각 우편함,粉紅色四角型郵筒,粉红色方形信箱
HousePost_08829,Gelb-Eckigbriefkasten,yellow square mailbox,cassetta cubica gialla,gele brievenbus,желтый ящик-куб,b.a.l. rectangulaire jaune,buzón cuadrado ocre,yellow square mailbox,b.a.l. rectangulaire jaune,buzón cuadrado ocre,きいろいしかくいポスト,노란색 사각 우편함,黃色四角型郵筒,黄色方形信箱
HousePost_08830,Grün-Eckigbriefkasten,green square mailbox,cassetta cubica verde,groene brievenbus,зеленый ящик-куб,b.a.l. rectangulaire verte,buzón cuadrado verde,green square mailbox,b.a.l. rectangulaire verte,buzón cuadrado verde,みどりのしかくいポスト,초록색 사각 우편함,綠色四角型郵筒,绿色方形信箱
HousePost_08831,Blau-Eckigbriefkasten,blue square mailbox,cassetta cubica blu,blauwe brievenbus,синий ящик-куб,b.a.l. rectangulaire bleue,buzón cuadrado azul,blue square mailbox,b.a.l. rectangulaire bleue,buzón cuadrado azul,あおいしかくいポスト,파란색 사각 우편함,藍色四角型郵筒,蓝色方形信箱
HousePost_08832,Weiß-Eckigbriefkasten,white square mailbox,cassetta cubica bianca,witte brievenbus,белый ящик-куб,b.a.l. rectangulaire blanche,buzón cuadrado blanco,white square mailbox,b.a.l. rectangulaire blanche,buzón cuadrado blanco,しろいしかくいポスト,하얀색 사각 우편함,白色四角型郵筒,白色方形信箱
HousePost_08833,Schwarz-Eckigbriefkasten,black square mailbox,cassetta cubica nera,zwarte brievenbus,черный ящик-куб,b.a.l. rectangulaire noire,buzón cuadrado negro,black square mailbox,b.a.l. rectangulaire noire,buzón cuadrado negro,くろいしかくいポスト,검은색 사각 우편함,黑色四角型郵筒,黑色方形信箱
HousePost_08897,Schick-Holzbriefkasten,chic wooden mailbox,cassetta di legno chic,chique houten brievenbus,ящик-люкс из дерева,b.a.l. en bois chic,buzón de madera marrón,chic wooden mailbox,b.a.l. en bois chic,buzón de madera marrón,シックなきのポスト,세련된 나무 우편함,典雅木郵筒,典雅木信箱
HousePost_08898,Rot-Holzbriefkasten,red wooden mailbox,cassetta di legno rossa,rode houten brievenbus,красный ящик из дерева,b.a.l. en bois rouge,buzón de madera rojo,red wooden mailbox,b.a.l. en bois rouge,buzón de madera rojo,あかいきのポスト,빨간색 나무 우편함,紅色木郵筒,红色木信箱
HousePost_08899,Rosa-Holzbriefkasten,pink wooden mailbox,cassetta di legno rosa,roze houten brievenbus,розовый ящик из дерева,b.a.l. en bois rose,buzón de madera rosa,pink wooden mailbox,b.a.l. en bois rose,buzón de madera rosa,ピンクのきのポスト,핑크색 나무 우편함,粉紅色木郵筒,粉红色木信箱
HousePost_08900,Gelb-Holzbriefkasten,yellow wooden mailbox,cassetta di legno gialla,gele houten brievenbus,желтый ящик из дерева,b.a.l. en bois jaune,buzón de madera ocre,yellow wooden mailbox,b.a.l. en bois jaune,buzón de madera ocre,きいろいきのポスト,노란색 나무 우편함,黃色木郵筒,黄色木信箱
HousePost_08901,Grün-Holzbriefkasten,green wooden mailbox,cassetta di legno verde,groene houten brievenbus,зеленый ящик из дерева,b.a.l. en bois verte,buzón de madera verde,green wooden mailbox,b.a.l. en bois verte,buzón de madera verde,みどりのきのポスト,초록색 나무 우편함,綠色木郵筒,绿色木信箱
HousePost_08902,Blau-Holzbriefkasten,blue wooden mailbox,cassetta di legno blu,blauwe houten brievenbus,синий ящик из дерева,b.a.l. en bois bleue,buzón de madera azul,blue wooden mailbox,b.a.l. en bois bleue,buzón de madera azul,あおいきのポスト,파란색 나무 우편함,藍色木郵筒,蓝色木信箱
HousePost_08903,Weiß-Holzbriefkasten,white wooden mailbox,cassetta di legno bianca,witte houten brievenbus,белый ящик из дерева,b.a.l. en bois blanche,buzón de madera blanco,white wooden mailbox,b.a.l. en bois blanche,buzón de madera blanco,しろいきのポスト,하얀색 나무 우편함,白色木郵筒,白色木信箱
