Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
EasterEgg_12512,Holz-Glücksei,wood egg,uovo boscoso,houtei,лесное яйцо,œuf boisé,huevo leñoso,wood egg,œuf boisé,huevo leñoso,ウッディなたまご,나무 달걀,森林蛋,森林蛋
EasterEgg_12512_pl,Holz-Glückseier,wood eggs,uova boscose,houteieren,лесные яйца,œufs boisés,huevos leñosos,wood eggs,œufs boisés,huevos leñosos,ウッディなたまご,나무 달걀,森林蛋,森林蛋
EasterEgg_12513,Luft-Glücksei,sky egg,uovo celeste,luchtei,небесное яйцо,œuf aérien,huevo celeste,sky egg,œuf aérien,huevo celeste,そらとぶたまご,하늘을 나는 달걀,飛天蛋,飞天蛋
EasterEgg_12513_pl,Luft-Glückseier,sky eggs,uova celesti,luchteieren,небесные яйца,œufs aériens,huevos celestes,sky eggs,œufs aériens,huevos celestes,そらとぶたまご,하늘을 나는 달걀,飛天蛋,飞天蛋
EasterEgg_12514,Wasser-Glücksei,water egg,uovo acquatico,waterei,водяное яйцо,œuf aquatique,huevo acuático,water egg,œuf aquatique,huevo acuático,サカナのたまご,물고기 달걀,魚兒蛋,鱼儿蛋
EasterEgg_12514_pl,Wasser-Glückseier,water eggs,uova acquatiche,watereieren,водяные яйца,œufs aquatiques,huevos acuáticos,water eggs,œufs aquatiques,huevos acuáticos,サカナのたまご,물고기 달걀,魚兒蛋,鱼儿蛋
Feather_03541,Rubinfeder,red feather,piuma rossa,rode veer,красное перо,plume rouge,pluma roja,red feather,plume rouge,pluma roja,あかいはね,빨간색 깃털,紅色羽毛,红色羽毛
Feather_03541_pl,Rubinfedern,red feathers,piume rosse,rode veren,красные перья,plumes rouges,plumas rojas,red feathers,plumes rouges,plumas rojas,あかいはね,빨간색 깃털,紅色羽毛,红色羽毛
Feather_03542,Azurfeder,blue feather,piuma blu,blauwe veer,синее перо,plume bleue,pluma azul,blue feather,plume bleue,pluma azul,あおいはね,파란색 깃털,藍色羽毛,蓝色羽毛
Feather_03542_pl,Azurfedern,blue feathers,piume blu,blauwe veren,синие перья,plumes bleues,plumas azules,blue feathers,plumes bleues,plumas azules,あおいはね,파란색 깃털,藍色羽毛,蓝色羽毛
Feather_03543,Smaragdfeder,green feather,piuma verde,groene veer,зеленое перо,plume verte,pluma verde,green feather,plume verte,pluma verde,みどりのはね,초록색 깃털,綠色羽毛,绿色羽毛
Feather_03543_pl,Smaragdfedern,green feathers,piume verdi,groene veren,зеленые перья,plumes vertes,plumas verdes,green feathers,plumes vertes,plumas verdes,みどりのはね,초록색 깃털,綠色羽毛,绿色羽毛
Feather_03545,Lilafeder,purple feather,piuma viola,paarse veer,фиолетовое перо,plume violette,pluma morada,purple feather,plume mauve,pluma morada,むらさきのはね,보라색 깃털,紫色羽毛,紫色羽毛
Feather_03545_pl,Lilafedern,purple feathers,piume viola,paarse veren,фиолетовые перья,plumes violettes,plumas moradas,purple feathers,plumes mauves,plumas moradas,むらさきのはね,보라색 깃털,紫色羽毛,紫色羽毛
JohnnyQuest_02381,Fernsprecher-Teil,communicator part,pezzo del comunicatore,marifoon-onderdeel,деталь коммуникатора,circuit d'émetteur,pieza del comunicador,communicator part,circuit d'émetteur,pieza del comunicador,つうしんそうちのパーツ,통신 장치 부품,通訊裝置零件,通信装置零件
JohnnyQuest_02381_pl,Fernsprecher-Teile,communicator parts,pezzi del comunicatore,marifoon-onderdelen,детали коммуникатора,circuits d'émetteur,piezas del comunicador,communicator parts,circuits d'émetteur,piezas del comunicador,つうしんそうちのパーツ,통신 장치 부품,通訊裝置零件,通信装置零件
JohnnyQuestDust_02389,Rost-Bauteil,rusted part,componente arrugginito,roestig onderdeel,ржавая деталь,circuit rouillé,pieza oxidada,rusted part,circuit rouillé,pieza oxidada,さびたパーツ,녹슨 부품,生鏽零件,生锈零件
JohnnyQuestDust_02389_pl,Rost-Bauteile,rusted parts,componenti arrugginiti,roestige onderdelen,ржавые детали,circuits rouillés,piezas oxidadas,rusted parts,circuits rouillés,piezas oxidadas,さびたパーツ,녹슨 부품,生鏽零件,生锈零件
LostQuest_02374,Fundsache,lost item,oggetto smarrito,verloren voorwerp,потерянный предмет,objet perdu,objeto perdido,lost item,objet perdu,objeto perdido,おとしもの,분실물,遺失物品,遗失物
LostQuestDust_04642,Was war das...?,What was this again?,"Aspetta, cos'era questo?",Wat was dit ook alweer?,Что это такое?,"C'est quoi, déjà ?",¿Esto qué era?,What was this again?,"C'est quoi, déjà?",¿Qué era esto?,なんだっけ？,뭐였더라?,這是什麼來著？,这是什么来着？
LoveCrystal_12546,Liebeskristall,heart crystal,gemma dell'amore,hartkristal,кристалл-сердце,cristal d'amour,joya amorosa,heart crystal,cristal d'amour,joya amorosa,あいのけっしょう,사랑의 결정,愛的結晶,爱的结晶
LoveCrystal_12546_pl,Liebeskristalle,heart crystals,gemme dell'amore,hartkristallen,кристаллы-сердца,cristaux d'amour,joyas amorosas,heart crystals,cristaux d'amour,joyas amorosas,あいのけっしょう,사랑의 결정,愛的結晶,爱的结晶
PirateQuest_13105,Fernsprecher,communicator,comunicatore,marifoon,коммуникатор,émetteur,comunicador,communicator,émetteur,comunicador,つうしんそうち,통신 장치,通訊裝置,通信装置
PirateQuest_13105_pl,Fernsprecher,communicators,comunicatori,marifoons,коммуникаторы,émetteurs,comunicadores,communicators,émetteurs,comunicadores,つうしんそうち,통신 장치,通訊裝置,通信装置
RainbowFeather_03548,Regenbogenfeder,rainbow feather,piuma arcobaleno,regenboogveer,радужное перо,plume irisée,pluma arcoíris,rainbow feather,plume irisée,pluma arcoíris,にじいろのはね,무지개 깃털,彩虹羽毛,彩虹羽毛
RollanTicket_09261,Aziza-Coupon,Saharah Ticket,coupon di Sahara,Saharah-kaartje,ваучер Сахары,ticket Sarah,cupón de Alcatifa,Saharah Ticket,ticket Sarah,cupón de Alcatifa,ローランのひきかえけん,사하라 교환권,駱嵐兌換券,骆岚兑换券
RollanTicket_09261_pl,Aziza-Coupons,Saharah Tickets,coupon di Sahara,Saharah-kaartjes,ваучеры Сахары,tickets Sarah,cupones de Alcatifa,Saharah Tickets,tickets Sarah,cupones de Alcatifa,ローランのひきかえけん,사하라 교환권,駱嵐兌換券,骆岚兑换券
ShopTorso_13277,Oberkörper-Puppe,torso mannequin,torso di manichino,paspoptorso,манекен для верхов,présentoir buste,maniquí torso,torso mannequin,présentoir buste,maniquí torso,ボディマネキン,보디 마네킹,身體人型模特兒,身体人形模特
ShopTorso_13278,Unterkörper-Puppe,bottoms mannequin,parte inferiore di manichino,paspopbenen,манекен для низов,présentoir jambes,maniquí piernas,bottoms mannequin,présentoir jambes,maniquí piernas,ボトムスマネキン,하반신 마네킹,下半身人型模特兒,下半身人形模特
ShopTorso_13279,Schaufensterpuppenkopf,head mannequin,testa di manichino,paspophoofd,манекен-голова,présentoir tête,maniquí cabeza,head mannequin,présentoir tête,maniquí cabeza,ヘッドマネキン,머리 마네킹,頭部人型模特兒,头部人形模特
TailorTicket_05932,Schneiderei-Coupon,tailors ticket,coupon della sartoria,kleermakersbon,талон в ателье,ticket atelier de couture,cupón de la sastrería,tailors ticket,ticket atelier de couture,cupón del atelier,したてやクーポン,옷가게 쿠폰,裁縫屋優惠券,裁缝屋优惠券
TailorTicket_05932_pl,Schneiderei-Coupons,tailors tickets,coupon della sartoria,kleermakersbonnen,талоны в ателье,tickets atelier de couture,cupones de la sastrería,tailors tickets,tickets atelier de couture,cupones del atelier,したてやクーポン,옷가게 쿠폰,裁縫屋優惠券,裁缝屋优惠券
TreasureQuest_02545,Schatz,treasure,tesoro,schat,сокровище,trésor,tesoro,treasure,trésor,tesoro,たからもの,보물,寶物,宝物
YutaroWisp_04702,Buhu-Seelenfragment,Wisp spirit piece,pezzo spirituale di Spirideo,flard van Wisps geest,частица духа Уиспа,fragment d'esprit de Follet,voluta de Buh,Wisp spirit piece,fragment d'esprit de Follet,voluta de Buh,ゆうたろうのたましい,깨빈의 영혼,幽幽的靈魂,幽幽的魂魄
YutaroWisp_04702_pl,Buhu-Seelenfragmente,Wisp spirit pieces,pezzi spirituali di Spirideo,flarden van Wisps geest,частицы духа Уиспа,fragments d'esprit de Follet,volutas de Buh,Wisp spirit pieces,fragments d'esprit de Follet,volutas de Buh,ゆうたろうのたましい,깨빈의 영혼,幽幽的靈魂,幽幽的魂魄
