Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
037,Thermojacke,down jacket,piumino,gewatteerde jas,пуховая куртка,doudoune,chaqueta acolchada,down jacket,doudoune,abrigo acolchado,ダウンジャケット,다운재킷,羽絨外套,羽绒外套
040,Anzughemd,dress shirt,camicia classica,net overhemd,классическая рубашка,chemise habillée,camisa de vestir,dress shirt,chemise habillée,camisa de vestir,ワイシャツ,와이셔츠,襯衫,衬衫
042,Marineshirt,sailor's tee,maglietta da marinaio,matrozenshirt,майка моряка,t-⁠shirt matelot,camiseta marinera,sailor's tee,t-⁠shirt matelot,camiseta marinera,はんそでセーラーふく,세일러복,短袖水手服,短袖水手服
043,Kapuzenpulli,simple parka,felpa semplice,hoody,простая толстовка,sweat à capuche simple,sudadera con capucha,simple parka,coton ouaté simple,sudadera con capucha,シンプルなパーカー,심플한 파카,簡約連帽上衣,简约连帽上衣
044,Malkittel,kids' smock,maglia da scolaro,kinderjakje,детская кофточка,blouse enfant,jersey parvulario,kids' smock,blouse enfant,bata de kínder,スモック,유치원생 옷,兒童罩衣,儿童罩衣
056,Uni-Robe,graduation gown,toga da laurea,afstudeertoga,одеяние магистра,tenue remise de diplôme,túnica graduación,graduation gown,tenue remise de diplôme,túnica graduación,がくしのふく,학사 가운,學士服,学士服
059,Kurzarmhemd,short-sleeve dress shirt,camicia a maniche corte,kortemouwenoverhemd,легкая рубашка,chemisette habillée,camisa de manga corta,short-sleeve dress shirt,chemisette habillée,camisa de manga corta,はんそでワイシャツ,반팔 와이셔츠,短袖襯衫,短袖衬衫
060,Sommeranzughemd,sleeveless dress shirt,camicia smanicata,mouwloos overhemd,безрукавка,chemise sans manches,camisa sin mangas,sleeveless dress shirt,chemise sans manches,camisa sin mangas,ノースリーブえりつきシャツ,민소매 셔츠,無袖有領襯衫,无袖有领衬衫
062,Piratenmantel,sea captain's coat,giaccone da pirata,kapiteinsjas,сюртук капитана,manteau de pirate,casaca pirata,sea captain's coat,manteau de pirate,casaca pirata,かいぞくのコート,해적 코트,海盜大衣,海盗大衣
064,Hanten-Jacke,hanten jacket,giacca hanten,hanten-jas,куртка хантен,veste hanten,bata de invierno gruesa,hanten jacket,gilet hanten,bata de invierno gruesa,はんてん,방한복,日式棉襖外套,和服外套
070,Regenmantel,raincoat,impermeabile,regenjas,дождевик,imperméable,impermeable,raincoat,imperméable,impermeable,レインコート,우비,雨衣,雨衣
071,Adelsrobe,noble coat,redingote,aristocratenjas,сюртук вельможи,redingote,casaca nobiliaria,noble coat,redingote,casaca nobiliaria,きぞくのコート,귀족 코트,貴族大衣,贵族大衣
072,Polohemd,polo shirt,polo,poloshirt,тенниска,polo,polo de dependiente,polo shirt,polo,camiseta polo,ポロシャツ,폴로 셔츠,Polo衫,Polo衫
073,Arztkittel,doctor's coat,camice da medico,doktersjas,халат врача,blouse de docteur,bata médica,doctor's coat,sarrau,bata médica,はくい,백의,醫生袍,医生袍
074,Koch-Outfit,chef's outfit,divisa da cuoco,koksbuis,одежда повара,tenue de chef,uniforme de chef,chef's outfit,tenue de chef,uniforme de chef,コックさんのふく,요리사 옷,廚師衣服,厨师服
075,Kellnerkleidung,café uniform,gilet da barista,kelnersgilet,форма официанта,tenue de barista,uniforme de camarero,café uniform,tenue de barista,uniforme de camarero,カフェのせいふく,카페 유니폼,咖啡店制服,咖啡店制服
076,Gymnastikshirt,gym tee,maglietta sportiva,gymnastiekshirt,спортивная футболка,t-⁠shirt sport,camiseta sport,gym tee,t-⁠shirt sport,camiseta sport,たいそうふく,체육복,體操服,体操服
077,Tanktop,tank,canotta,tanktop,топ,débardeur,top básico,tank,camisole,top básico,タンクトップ,탱크톱,坦克背心,坦克背心
078,Komikerjacke,comedian's outfit,giacca da umorista,komiekenjasje,пиджак юмориста,tenue de comique,chaqueta de humorista,comedian's outfit,tenue d'humoriste,saco de humorista,コメディアンなふく,코미디언 옷,諧星衣服,喜剧演员服
079,Bikerjacke,biker jacket,giacca da motociclista,motorjack,косуха,veste de motard,chaqueta rock,biker jacket,manteau de motard,chamarra rock,ライダースジャケット,라이더 재킷,騎士皮外套,机车皮外套
080,Gartentop,garden tank,canotta millefiori,gebloemd hemdje,летний топ,débardeur jardin,top flores,garden tank,camisole jardin,top flores,はながらのプリントキャミ,꽃무늬 캐미솔,花紋圖案細肩帶背心,花朵图案细肩带背心
081,Bluejeansjacke,denim jacket,giacca di jeans,spijkerjasje,джинсовая куртка,veste en jean,chaqueta vaquera,denim jacket,manteau en jean,chamarra de jean,デニムジャケット,데님 재킷,牛仔外套,牛仔外套
082,Kunststoffschürze,rubber apron,grembiule di gomma,rubber schort,резиновый фартук,tablier caoutchouc,delantal rígido,rubber apron,tablier caoutchouc,delantal rígido,ゴムエプロン,고무 앞치마,橡膠圍裙,橡胶围裙
083,Angelweste,fishing vest,giubbotto da pesca,vissersvest,жилет рыбака,veste de pêcheur,chaleco de pesca,fishing vest,veste de pêcheur,chaleco de pesca,つりジャケット,낚시 재킷,釣魚背心,钓鱼背心
084,Kunstfelljacke,faux-shearling coat,giacca di finto montone,winterjas,пальто «под овчину»,manteau fourré,trenca sherpa,faux-shearling coat,manteau fourré,abrigo piel sintética,ムートンコート,양가죽 코트,麂皮大衣,麂皮大衣
085,Flanellhemd,flannel shirt,camicia di flanella,houthakkershemd,шотландка,chemise en flanelle,camisa de franela,flannel shirt,gilet en flanelle,camisa de franela,ネルシャツ,플란넬 셔츠,法蘭絨襯衫,法兰绒衬衫
086,Jeansweste,denim vest,gilet di jeans,spijkerhesje,джинсовый жилет,veston en jean,chaleco vaquero,denim vest,veste en jean,chaleco de jean,そでなしＧジャン,민소매 데님 재킷,牛仔背心,牛仔背心
087,Kittelschürze,apron,grembiule,schort,фартук,tablier,delantal,apron,tablier,delantal,エプロン,앞치마,圍裙,围裙
088,Militärjacke,military uniform,giacca militare,paleiswachtersjas,военная форма,veste militaire,chaqueta militar,military uniform,manteau militaire,uniforme militar,へいたいのふく,군인 옷,騎兵隊衣服,骑兵队制服
090,Edelmann-Hemd,cavalier shirt,giubba da moschettiere,musketierstuniek,форма кавалериста,tenue de mousquetaire,jersey de mosquetero,cavalier shirt,tenue de mousquetaire,suéter mosquetero,じゅうきしのふく,기사 옷,騎士衣服,候补骑士服
091,Ananas-Hawaiihemd,pineapple aloha shirt,camicia aloha con ananas,ananas-hawaïshirt,ананасная гавайка,chemisette Hawaï ananas,camisa aloha piñas,pineapple aloha shirt,chemise aloha ananas,camisa aloha piñas,パインがらアロハシャツ,파인애플 알로하 셔츠,鳳梨圖案夏威夷襯衫,凤梨夏威夷衬衫
092,Spitzentop,lacy tank,canotta merlettata,kanten hemdje,легкий топ,débardeur en mousseline,top encaje,lacy tank,camisole en mousseline,top encaje,レースのキャミソール,레이스 캐미솔,蕾絲細肩帶背心,蕾丝细肩带背心
093,Sportjacke,athletic jacket,maglia da jogging,atletiekjasje,спортивная куртка,veste survêt,sudadera sport,athletic jacket,haut de sport,sudadera sport,ジャージ,트레이닝복,運動服,运动服
094,Western-Hemd,western shirt,camicia da cowboy,westernshirt,рубашка из вестерна,chemise western,jersey de vaquero,western shirt,gilet western,camisa de vaquero,ウェスタンなふく,웨스턴풍 옷,西部牛仔衣服,西部牛仔装
095,Staffellauf-Top,relay tank,canotta da maratona,marathonshirt,эстафетный топ,débardeur marathon,top maratón,relay tank,camisole marathon,top maratón,えきでんなふく,마라토너 옷,接力賽衣服,接力赛服
096,Asia-Bluse,silk floral-print shirt,maglietta di seta esotica,gebloemd zijden shirt,легкая шелковая рубашка,chemisette chinoise,camiseta de seda exótica,silk floral-print shirt,chemisette florale de soie,camiseta flores,はんそでチャイナふく,중국풍 반팔 옷,短袖中華風衣服,短袖中国风上衣
097,Fußballtrikot,soccer-uniform top,maglietta da calcio,voetbalshirt,футболка,maillot de foot,camiseta equipo de fútbol,soccer-uniform top,chandail de soccer,camiseta equipo de fútbol,サッカーのユニフォーム,축구 유니폼,足球隊服,足球队服
098,Tigerjacke,tiger jacket,giacca tigre,tijgerjasje,куртка с тигром,veste tigre,cazadora tigre,tiger jacket,manteau tigre,chamarra tigre,トラのスカジャン,호랑이 점퍼,虎紋飛行外套,虎纹飞行外套
099,Happi-Jacke,happi tee,maglietta da festa,happi-jasje,кимоно хаппи,happi,chaqueta festival,happi tee,happi,camisa festival,はっぴ,일본풍 축제 가운,祭典和服,祭典和服
100,Drachenjacke,dragon jacket,giacca drago,drakenjasje,куртка с драконом,veste dragon,cazadora dragón,dragon jacket,manteau dragon,chamarra dragón,ドラゴンのスカジャン,용 점퍼,龍紋飛行外套,龙纹飞行外套
1005,MVP-Shirt,MVP tee,maglietta MVP,MVP-T-⁠shirt,футболка MVP,t-⁠shirt MVP,camiseta MVP,MVP tee,t-shirt MVP,camiseta MVP,ＭＶＰなＴシャツ,MVP 티셔츠,MVP T恤,MVP T恤
1006,Nr.-1-Shirt,No. 1 shirt,maglia nº 1,nummer 1-T-⁠shirt,футболка «Первый»,t-⁠shirt 1,camiseta n.º 1,No. 1 shirt,t-⁠shirt 1,camiseta n.º 1,No.1のふく,No.1 옷,No.1衣服,1号服
101,Tarnshirt,camo tee,maglietta mimetica,camouflage-T-⁠shirt,камуфляжная футболка,t-⁠shirt camouflage,camiseta camuflaje,camo tee,t-⁠shirt camouflage,camiseta camuflaje,めいさいなふく,밀리터리 상의,迷彩衣服,迷彩上衣
102,Radlerjacke,cycling shirt,maglia da ciclista,wielrennersshirt,веломайка,pull cycliste,maillot de ciclista,cycling shirt,gilet cycliste,playera de ciclista,サイクルジャージ,자전거 경주복,單車運動服,单车运动服
1021,Linientop,danger tank,canotta ape,gevarentanktop,топ «Опасно!»,débardeur danger,top peligro,danger tank,camisole danger,top peligro,デンジャラスなタンクトップ,위험한 탱크톱,警示坦克背心,警示坦克背心
1022,Herzpulli,heart sweater,maglione cuore,hartentrui,свитер с сердечком,pull cœur,jersey corazón,heart sweater,gilet cœur,suéter corazón,ハートのセーター,하트 스웨터,愛心毛衣,爱心毛衣
1023,Baumpulli,tree sweater,maglione albero,dennenboomtrui,свитер с елкой,pull sapin,jersey pino,tree sweater,gilet sapin,suéter pino,きのセーター,나무 스웨터,樹木毛衣,树木毛衣
1024,Quak-Shirt,frog tee,maglietta rana,kikker-T-⁠shirt,футболка с лягушкой,t-⁠shirt rainette,camiseta ranita,frog tee,t-shirt rainette,camiseta ranita,かえるのＴシャツ,개구리 그림 티셔츠,青蛙T恤,青蛙T恤
1025,Teddy-Shirt,bear tee,maglietta orsetto,beren-T-⁠shirt,футболка с медведем,t-⁠shirt ours,camiseta osito,bear tee,t-⁠shirt ours,camiseta osito,くまのＴシャツ,곰 그림 티셔츠,熊熊T恤,熊熊T恤
1026,Häschenshirt,rabbit tee,maglietta coniglietto,konijnen-T-⁠shirt,футболка с зайцем,t-⁠shirt lapin,camiseta conejito,rabbit tee,t-⁠shirt lapin,camiseta conejito,うさぎのＴシャツ,토끼 그림 티셔츠,兔子T恤,兔子T恤
1027,Tigerstreifenshirt,animal-stripes tee,maglietta animalier,tijger-T-⁠shirt,звериная футболка,t-⁠shirt tigré,camiseta rayas animales,animal-stripes tee,t-⁠shirt motif animalier,camiseta guepardo,しましまＴシャツ,얼룩무늬 티셔츠,橫條紋T恤,动物条纹T恤
1028,Leopardenshirt,leopard tee,maglietta maculata,luipaard-T-⁠shirt,леопардовая футболка,t-⁠shirt léopard,camiseta de leopardo,leopard tee,t-⁠shirt léopard,camiseta de leopardo,ヒョウがらＴシャツ,표범 무늬 티셔츠,豹紋T恤,豹纹T恤
1029,Knochenshirt,bone tee,maglietta osso,botten-T-⁠shirt,футболка с костью,t-⁠shirt os,camiseta huesito,bone tee,t-⁠shirt os,camiseta huesito,ボーンなＴシャツ,뼈다귀 그림 티셔츠,骨頭T恤,骨头T恤
103,Kükenshirt,chick tee,maglietta pulcini,kuikentjes-T-⁠shirt,футболка с цыплятами,t-⁠shirt poussins,camiseta pollitos,chick tee,t-⁠shirt poussins,camiseta pollitos,ひよこがらＴシャツ,병아리무늬 티셔츠,小雞T恤,小鸡T恤
1030,Nebelshirt,misty tee,maglietta nebbia,nevel-T-⁠shirt,футболка «Туман»,t-⁠shirt brume,camiseta bruma,misty tee,t-⁠shirt brume,camiseta bruma,かすみのふく,봄안개 옷,雲霧衣服,云雾上衣
1031,Buntpünktchenshirt,marble-dots tee,maglietta a pois colorati,discostippel-T-⁠shirt,футболка в цветной горох,t-⁠shirt à pois arlequin,camiseta topos multicolor,marble-dots tee,t-⁠shirt à pois arlequin,camiseta lunares multicolor,マーブルドットのＴシャツ,마블 도트 티셔츠,圓點點T恤,彩色波点T恤
1032,Unipünktchenshirt,simple-dots tee,maglietta a pois semplici,T-⁠shirt met stippen,футболка в горох,t-⁠shirt à pois simples,camiseta topos,simple-dots tee,t-⁠shirt à pois simples,camiseta a lunares,シンプルドットのＴシャツ,심플 도트 티셔츠,簡約點點T恤,简约波点T恤
1033,Zickzackpulli,zigzag shirt,maglietta zigzag,kartelshirt,лонгслив с зигзагом,pull zigzag,jersey zigzag,zigzag shirt,pull zigzag,suéter zigzag,ギザギザのＴシャツ,뾰족뾰족 티셔츠,鋸齒紋T恤,锯齿纹T恤
1034,Blumenshirt,blossom tee,maglietta floreale,T-⁠shirt met bloemopdruk,футболка в цветочек,t-⁠shirt à imprimé floral,camiseta florida,blossom tee,t-⁠shirt fleuri,camiseta florida,はながらのＴシャツ,꽃무늬 티셔츠,花紋T恤,花朵T恤
1035,Aloha-Hemd,bold aloha shirt,camicia aloha sgargiante,bontgekleurd hawaïshirt,цветастая гавайка,chemise aloha,camisa aloha polinesia,bold aloha shirt,chemise aloha,camisa aloha polinesia,ポリネシアンなアロハ,폴리네시안 알로하 셔츠,玻里尼西亞夏威夷襯衫,波利尼西亚夏威夷衬衫
1036,Spinnwebenshirt,spider-web tee,maglietta ragnatela,spinnenweb-T-⁠shirt,футболка с паутиной,t-⁠shirt toile d'araignée,camiseta telaraña,spider-web tee,t-⁠shirt toile d'araignée,camiseta telaraña,スパイダーなＴシャツ,스파이더 티셔츠,蜘蛛T恤,蜘蛛网T恤
1037,Schädelshirt,skull tee,maglietta teschio,schedel-T-⁠shirt,футболка с черепом,t-⁠shirt crâne,camiseta calavera,skull tee,t-⁠shirt crâne,camiseta calavera,ドクロＴシャツ,해골 티셔츠,骷髏T恤,骷髅T恤
1038,A-Shirt,A tee,maglietta A,A-⁠shirt,футболка «А»,t-⁠shirt A,camiseta A,A tee,t-⁠shirt A,camiseta A,エースのＴシャツ,에이스 티셔츠,A字T恤,A字T恤
1046,Sternen-Tanktop,starry tank,canotta stellata,sterrentanktop,футболка со звездами,débardeur à étoiles,top estrellas,starry tank,camisole à étoiles,top estrellas,ほしがらタンクトップ,별무늬 탱크톱,星星坦克背心,星星坦克背心
1047,Feuershirt,flame tee,maglietta fiamma,vlammenshirt,футболка с пламенем,t-⁠shirt flamme,camiseta fuego,flame tee,t-⁠shirt flamme,camiseta fuego,ファイアーなＴシャツ,파이어 티셔츠,火焰T恤,火焰T恤
1056,Strickpulli von Mama,Mom's hand-knit sweater,maglione di mamma,mama's zelfgebreide trui,связанная мамой кофта,pull tricoté par maman,jersey de punto de mamá,Mom's hand-knit sweater,gilet tricoté par maman,suéter tejido de mamá,ははのてあみセーター,엄마가 직접 짠 스웨터,媽媽手編毛衣,妈妈手编毛衣
1057,Häkelschürze von Mama,Mom's handmade apron,grembiule di mamma,mama'⁠s zelfgenaaide schort,сшитый мамой фартук,tablier cousu par maman,delantal de mamá,Mom's handmade apron,tablier cousu par maman,delantal de mamá,ははのてづくりエプロン,엄마가 직접 만든 앞치마,媽媽手作圍裙,妈妈手作围裙
1058,Einfarben-Strickpulli,simple knit sweater,maglione semplice,eenvoudige gebreide trui,простой вязан. свитер,pull tricoté simple,jersey de punto sencillo,simple knit sweater,gilet tricoté simple,suéter tejido sencillo,シンプルなニット,심플한 니트,簡約針織衫,简约针织衫
106,Argyle-Pullunder,argyle vest,gilet a rombi,argyle-spencer,жилет аргайл,gilet écossais,chaleco pijo,argyle vest,gilet écossais,chaleco rombos,アーガイルベスト,아가일 베스트,菱格紋背心,菱格纹背心
1062,Wikingergewand,viking top,maglione vichingo,Vikingtrui,доспехи викинга,armure viking,cota de escamas vikinga,viking top,armure viking,cota de escamas vikinga,バイキングのふく,바이킹 옷,維京人衣服,维京人服
1063,Punkte-Regenmantel,dotted raincoat,impermeabile a pois,regenjas met stippen,дождевик в горох,imperméable gouttes d'eau,chubasquero lunares,dotted raincoat,imperméable gouttes d'eau,impermeable a lunares,みずたまレインコート,물방울 우비,圓點雨衣,水滴雨衣
1066,Dinerschürze,diner apron,grembiule bar anni '50,serveerdersschort,фартук буфетчицы,tablier nostalgique,delantal café años 50,diner apron,tablier nostalgique,delantal café años 50,ダイナーのエプロン,다이너 앞치마,餐館圍裙,餐馆围裙
107,Safarishirt,explorer shirt,camicia da esploratore,ontdekkingsreizigersshirt,рубашка исследователя,chemise aventure,camisa de exploración,explorer shirt,chemise aventure,camisa de exploración,たんけんふく,탐험복,探險衣服,探险服
1072,Design-Lagenshirt,printed layered shirt,maglia a strati con stampa,laagjesshirt met opdruk,лонгслив и майка (текст),t-⁠shirt à effet superposé,camiseta serigrafiada,printed layered shirt,t-⁠shirt à effet superposé,camiseta serigrafiada,かさねぎプリントＴシャツ,레이어드 프린트 티셔츠,兩件式印花T恤,两件式印花T恤
1074,Ärmelaufdruck-Pulli,printed-sleeve sweater,maglia a maniche stampate,trui met mouwprint,лонгслив «Животные»,pull manches imprimées,jersey mangas serigrafiadas,printed-sleeve sweater,coton ouaté sérigraphié,suéter mangas serigrafiadas,アームプリントＴシャツ,팔 프린트 티셔츠,袖子印花T恤,袖子印花T恤
1078,Karo-Puffärmelhemd,plaid puffed-sleeve shirt,maglia maniche a sbuffo,pofmouwenshirt,клетчатая летняя блузка,haut à manches ballon,blusa tartán manga farol,plaid puffed-sleeve shirt,haut à manches ballons,blusa escocesa manga farol,ブロックチェックのパフスリーブ,블록 체크 퍼프 셔츠,方塊格紋蓬蓬袖上衣,格纹蓬蓬袖上衣
1079,Püppchenhemd,dolly shirt,maglia adorabile,popperige blouse,кукольная блузка,chemise dolly,blusa adorable,dolly shirt,chemise dolly,blusa adorable,ドーリーシャツ,돌리 셔츠,洋娃娃風襯衫,洋娃娃风衬衫
108,Imponierblazer,flashy jacket,giacchetta vistosa,glanzend jasje,броский пиджак,veste tape-à-l'œil,chaqueta cruzada llamativa,flashy jacket,manteau tape-à-l'œil,saco cruzado llamativo,ハデなジャケット,화려한 재킷,鮮艷外套,华丽外套
1081,Arbeitsschürze,work apron,grembiule da lavoro,werkschort,рабочий фартук,tablier de travail,delantal de trabajo,work apron,tablier de travail,delantal de trabajo,ワークエプロン,작업용 앞치마,工作圍裙,工作围裙
1082,Botanik-Shirt,botanical tee,maglietta botanica,tropisch T-shirt,ботаническая футболка,t-shirt botanique,camiseta jardín botánico,botanical tee,t-shirt botanique,camiseta jardín botánico,ボタニカルＴシャツ,보태니컬 티셔츠,植物圖案T恤,植物图案T恤
1083,Hippie-Hemd,groovy shirt,maglia hippy,groovy overhemd,экстравагантная рубашка,chemise groovy,camisa psicodelia,groovy shirt,chemise groovy,camisa psicodelia,サイケデリックシャツ,사이키델릭 셔츠,迷幻T恤,迷幻T恤
109,Bürohemd,work shirt,camicia da ufficio,kantooroverhemd,офисная рубашка,chemise de bureau,camisa con corbata,work shirt,chemise bureau,camisa con corbata,ネクタイつきワイシャツ,넥타이&와이셔츠,領帶配襯衫,配领带衬衫
110,Sushikochjacke,sushi chef's outfit,giacca da chef di sushi,sushikoksbuis,одежда мастера суши,tenue de chef sushi,chaqueta de chef de sushi,sushi chef's outfit,tenue de chef sushi,uniforme de chef sushi,いたまえのふく,일식 주방장 옷,日本料理廚師衣服,日本料理厨师服
111,Blazer,emblem blazer,giacca con stemma,blazer,блейзер с эмблемой,blazer emblème,americana,emblem blazer,blazer emblème,saco uniforme,ブレザー,블레이저,制服外套,制服外套
112,Königswams,royal shirt,maglia reale,koninklijke mantel,королевская мантия,manteau royal,jersey real,royal shirt,manteau royal,saco real,おうさまのふく,임금님 옷,國王衣服,国王服
1126,Samthea-Jerseyhemd,Labelle knit shirt,maglietta Bice,gebreid Labelle-T-shirt,вязаная майка «Лэйблеск»,t-shirt tricoté Maria,camiseta de punto Trini,Labelle knit shirt,t-shirt tricoté Maria,camiseta tejida Trini,ケイトのカットソー,케이트의 니트 티셔츠,凱絲針織衫,凯丝的针织衫
1127,Samthea-Mantel,Labelle coat,cappotto Bice,Labelle-jas,пальто «Лэйблеск»,manteau Maria,abrigo Trini,Labelle coat,manteau Maria,abrigo Trini,ケイトのコート,케이트의 코트,凱絲大衣,凯丝的大衣
1140,Nook-Inc.-Blouson,Nook Inc. blouson,bomber Nook Inc.,Nook Inc.-jack,блузон Nook Inc.,blouson Nook Inc.,sudadera de Nook Inc.,Nook Inc. blouson,blouson Nook Inc.,sudadera de Nook Inc.,たぬきかいはつブルゾン,Nook Inc. 집업,Nook Inc.外套,Nook Inc.外套
1141,Nook-Inc.-Hawaiihemd,Nook Inc. aloha shirt,camicia aloha Nook Inc.,Nook Inc.-shirt,гавайка Nook Inc.,chemisette Hawaï Nook Inc.,camisa aloha de Nook Inc.,Nook Inc. aloha shirt,chemisette Hawaï Nook Inc.,camisa aloha de Nook Inc.,たぬきかいはつアロハ,Nook Inc. 알로하 셔츠,Nook Inc.夏威夷襯衫,Nook Inc.夏威夷衬衫
1146,Nachtshirt,big-star tee,maglietta stellona,stershirt,футболка со звездой,t-shirt étoile,camiseta estrellón,big-star tee,t-shirt étoile,camiseta estrella enorme,いちばんぼしのふく,큰별 옷,最閃耀星星衣服,最闪耀星星上衣
1149,Nook-Inc.-Shirt,Nook Inc. tee,maglietta Nook Inc.,Nook Inc.-T-shirt,футболка Nook Inc.,t-shirt Nook Inc.,camiseta de Nook Inc.,Nook Inc. tee,t-shirt Nook Inc.,camiseta de Nook Inc.,たぬきかいはつＴシャツ,Nook Inc. 티셔츠,Nook Inc.T恤,Nook Inc.T恤
1151,Insekten-Hawaiihemd,bug aloha shirt,camicia aloha insetti,insecten-hawaïshirt,гавайка с насекомыми,chemisette Hawaï insectes,camisa aloha bichos,bug aloha shirt,chemisette Hawaï insectes,camisa aloha insectos,インセクトアロハ,곤충 알로하 셔츠,昆蟲夏威夷襯衫,虫虫夏威夷衬衫
1152,Anglershirt,fish-print tee,maglietta pesce stampato,vissenshirt,рыбная футболка,t-shirt à motif poisson,camiseta estampada pez,fish-print tee,t-shirt à motif poisson,camiseta estampada pez,さかなＴシャツ,물고기 티셔츠,魚兒T恤,鱼儿T恤
1154,Frottee-Nachthemd,terry-cloth nightgown,vestito di spugna,badstoffen nachtjapon,махровая ночнушка,chemise nuit tissu éponge,bata de dormir,terry-cloth nightgown,chemise nuit tissu éponge,bata de dormir,もこもこナイトガウン,복슬복슬 수면 잠옷 상의,毛絨睡袍,毛绒长袍
1160,Kuscheltier-Schal-Outfit,plushie-muffler coat,cappotto e sciarpa imbottita,jas met knuffelsjaal,пальто с теплым кашне,caban à écharpe en peluche,abrigo con chal de peluche,plushie-muffler coat,manteau foulard en peluche,abrigo con chal de peluche,ぬいぐるみマフラーつきコート,인형 머플러 코트,玩偶圍巾大衣,玩偶围巾大衣
1165,Nr.-2-Shirt,No. 2 shirt,maglia nº 2,nummer 2-⁠T-⁠⁠shirt,футболка «Второй»,t-⁠shirt 2,camiseta n.º 2,No. 2 shirt,t-⁠shirt 2,camiseta n.º 2,No.2のふく,No.2 옷,2號衣服,2号服
1166,Nr.-3-Shirt,No. 3 shirt,maglia nº 3,nummer 3-⁠T-⁠⁠shirt,футболка «Третий»,t-⁠shirt 3,camiseta n.º 3,No. 3 shirt,t-⁠shirt 3,camiseta n.º 3,No.3のふく,No.3 옷,3號衣服,3号服
1167,Nr.-4-Shirt,No. 4 shirt,maglia nº 4,nummer 4-⁠T-⁠⁠shirt,футболка «Четвертый»,t-⁠shirt 4,camiseta n.º 4,No. 4 shirt,t-⁠shirt 4,camiseta n.º 4,No.4のふく,No.4 옷,4號衣服,4号服
1168,Konnichiwa-Shirt,konnichiwa tee,maglietta konnichiwa,konnichiwa-T-shirt,футболка Konnichiwa,t-shirt konnichiwa,camiseta «⁠konnichiwa»,konnichiwa tee,t-shirt konnichiwa,"camiseta ""⁠konnichiwa""",こんにちはＴシャツ,곤니치와 티셔츠,konnichiwa T恤,空尼奇瓦T恤
