Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
1019,Aloha-Strandkleid,bold muumuu,vestito hawaiano ardito,bontgekleurde muʻumuʻu,цветастое муу-муу,muumuu aloha,vestido polinesio,bold muumuu,muumuu aloha,vestido polinesio,ポリネシアンなムームー,폴리네시안 원피스,玻里尼西亞風夏威夷連身裙,波利尼西亚夏威夷连身裙
1039,Unikarokleid,simple checkered dress,vestito semplice a scacchi,eenvoudige geruite jurk,простое платье в клетку,robe à carreaux simples,vestido vichy sencillo,simple checkered dress,robe à carreaux simples,vestido a cuadros sencillo,シンプルチェックのワンピ,심플한 체크 원피스,簡約格紋連身裙,简约格纹连身裙
104,Prinzessinnenkleid,princess dress,vestito da principessa,prinsessenjurk,платье принцессы,robe de princesse,vestido princesa,princess dress,robe de princesse,vestido princesa,プリンセスなふく,공주풍 옷,公主服,公主裙
1048,Grellkaro-Kleid,lively plaid dress,vestito tartan vivace,vrolijke plaidjurk,яркое платье в клетку,robe écossaise acidulée,vestido tartán vivaz,lively plaid dress,robe écossaise acidulée,vestido escocés vivaz,げんきなチェックのワンピ,발랄한 튜닉 원피스,活潑格紋連身裙,活泼格子连身裙
105,Frühlingsstrickkleid,sleeveless sweater dress,vestito di lana smanicato,mouwloze gebreide jurk,вязан. платье без рукавов,robe en laine sans manches,vestido punto sin mangas,sleeveless sweater dress,robe en laine sans manches,vestido de lana sin mangas,そでなしニットワンピ,민소매 니트 원피스,無袖針織連身裙,无袖针织连身裙
1064,Kandura,kandoora,dishdasha,kaftan,дишдаша,gandoura,kandura,kandoora,gandoura,kandura,カンデューラ,칸두라,阿拉伯傳統服裝,阿拉伯大袍
1084,Hofkimono,junihitoe kimono,kimono junihitoe,twaalflagige kimono,кимоно дзюни-хитоэ,kimono junihitoe,kimono junihitoe,junihitoe kimono,kimono junihitoe,kimono junihitoe,じゅうにひとえ,궁정 기모노,十二單和服,十二单和服
1085,Señorita-Kleid,Victorian dress,abito d'epoca,saloonjurk,викторианское платье,robe victorienne,vestido de época,Victorian dress,robe victorienne,vestido de época,セニョリータなドレス,세뇨리따 드레스,墨西哥少女洋裝,西班牙少女洋装
1086,Wappen-Hakama,hakama with crest,hakama con stemma,hakama met blazoen,наряд с хакама,hakama à emblème,hakama con emblema,hakama with crest,hakama à emblème,hakama con emblema,もんつきはかま,가문 문양 하카마,羽織和服褶裙,带家徽和服袴
1087,Apfelkleid,apple dress,vestito mela,appeljurk,платье «Яблоко»,robe pomme,vestido manzana,apple dress,robe pomme,vestido manzana,リンゴのふく,사과 옷,蘋果服,苹果服
1088,Birnenkleid,pear dress,vestito pera,perenjurk,платье «Груша»,robe poire,vestido pera,pear dress,robe poire,vestido pera,ナシのふく,배 옷,梨子服,梨子服
1089,Kirschkleid,cherry dress,vestito ciliegia,kersenjurk,платье «Вишня»,robe cerise,vestido cerezas,cherry dress,robe cerise,vestido cerezas,さくらんぼのふく,체리 옷,櫻桃服,樱桃服
1090,Pfirsichkleid,peach dress,vestito pesca,perzikjurk,платье «Персик»,robe pêche,vestido melocotón,peach dress,robe pêche,vestido durazno,モモのふく,복숭아 옷,桃子服,桃子服
1128,Samthea-Kleid,Labelle dress,vestito Bice,Labelle-jurk,платье «Лэйблеск»,robe Maria,vestido Trini,Labelle dress,robe Maria,vestido Trini,ケイトのワンピース,케이트의 원피스,凱絲連身裙,凯丝的套装
113,Erdbeerkleid,strawberry dress,vestito fragola,aardbei-jurk,платье «Клубника»,robe fraise,vestido fresa,strawberry dress,robe fraise,vestido fresa,イチゴのふく,딸기 옷,草莓服,草莓服
114,Wassermelonenkleid,watermelon dress,vestito anguria,watermeloenjurk,платье «Арбуз»,robe pastèque,vestido sandía,watermelon dress,robe melon d'eau,vestido sandía,スイカのふく,수박 옷,西瓜服,西瓜服
115,Orangenkleid,orange dress,vestito arancia,sinaasappeljurk,платье «Апельсин»,robe orange,vestido naranja,orange dress,robe orange,vestido naranja,オレンジのふく,오렌지 옷,橘子服,橘子服
1155,Pyjamakleid,pajama dress,vestito pigiama,pyjamajurk,платье-пижама,robe pyjama,camisola pijama,pajama dress,robe pyjama,camisola pijama,パジャマワンピ,파자마 원피스,睡衣連身裙,睡袍
1156,Visual-Kei-Kleid,visual-punk dress,vestito visual kei,Japanse punkjurk,панковское платье,robe visual kei,vestido punk,visual-punk dress,robe visual kei,vestido punk,ヴィジュアルけいドレス,고딕풍 드레스,視覺系洋裝,视觉系连身裙
1157,Bekasab-Gewand,bekasab robe,tunica uzbeka,bekasab,чапан,robe bekasab,túnica bekasab,bekasab robe,robe bekasab,túnica bekasab,ウズベクなふく,우즈베키스탄풍 옷,烏茲別克服,乌兹别克传统服装
1158,Attus-Gewand,attus robe,kimono ainu,attus,халат айнов,robe attus,kimono ainu,attus robe,robe attus,kimono ainu,アットゥシ,아이누족 옷,阿伊努族傳統服裝,阿伊努树皮衣
1159,Bingata-Kleid,bingata dress,kimono bingata,bingatajurk,платье из бингата,robe bingata,kimono bingata,bingata dress,robe bingata,kimono bingata,びんがたいしょう,빈가타 의상,沖繩傳統服裝,红型染服装
116,Kiwikleid,kiwi dress,vestito kiwi,kiwi-jurk,платье «Киви»,robe kiwi,vestido kiwi,kiwi dress,robe kiwi,vestido kiwi,キウイのふく,키위 옷,奇異果服,奇异果服
1161,Maleranzug,painter's coverall,tuta da pittore,schildersoverall,комбинезон маляра,combinaison de peintre,mono de trabajo de pintor,painter's coverall,combinaison de peintre,overol de trabajo de pintor,ペイントつなぎ,페인트 점프 수트,油漆連身工作服,彩绘连体服
1162,Karnevalskleid,Festivale tank dress,scamiciato Carnevale,carnavalsjurk,карнавальное платье,robe d'été carnaval,vestido de Carnaval,Festivale tank dress,robe d'été carnaval,vestido de Carnaval,カーニバルなワンピース,카니발 원피스,狂歡節連身裙,狂欢节连身裙
117,Traubenkleid,grape dress,vestito uva,druivenjurk,платье «Виноград»,robe raisin,vestido uvas,grape dress,robe raisin,vestido uvas,ぶどうのふく,포도 옷,葡萄服,葡萄服
118,Ananaskleid,pineapple dress,vestito ananas,ananasjurk,платье «Ананас»,robe ananas,vestido piña,pineapple dress,robe ananas,vestido piña,パイナップルのふく,파인애플 옷,鳳梨服,凤梨服
1204,Glücksei-Abendkleid,egg party dress,abito uova da sera,eierfeestjurk,платье на День зайцев,robe de soirée œuf,vestido de fiesta huevo,egg party dress,robe de soirée œuf,vestido de fiesta huevo,たまごのパーティーワンピ,달걀 파티 원피스,蛋派對連身裙,蛋派对连身裙
1205,Erd-Glücksei-Outfit,earth-egg outfit,abito a uovo terrestre,aarde-ei-outfit,наряд «Земляное яйцо»,tenue œuf terrestre,traje de huevo terrestre,earth-egg outfit,tenue œuf terrestre,traje de huevo terrestre,じめんのたまごのふく,땅 달걀 옷,地面蛋衣服,地面蛋衣服
1206,Fels-Glücksei-Outfit,stone-egg outfit,abito a uovo roccioso,steenei-outfit,наряд «Каменное яйцо»,tenue œuf minéral,traje de huevo rupestre,stone-egg outfit,tenue œuf minéral,traje de huevo rupestre,いわのたまごのふく,바위 달걀 옷,岩石蛋衣服,岩石蛋衣服
1207,Laub-Glücksei-Outfit,leaf-egg outfit,abito a uovo frondoso,bladerei-outfit,наряд «Лиственное яйцо»,tenue œuf feuillu,traje de huevo boscoso,leaf-egg outfit,tenue œuf feuillu,traje de huevo boscoso,はっぱのたまごのふく,나뭇잎 달걀 옷,葉子蛋衣服,叶子蛋衣服
1208,Holz-Glücksei-Outfit,wood-egg outfit,abito a uovo boscoso,houtei-outfit,наряд «Лесное яйцо»,tenue œuf boisé,traje de huevo leñoso,wood-egg outfit,tenue œuf boisé,traje de huevo leñoso,ウッディなたまごのふく,나무 달걀 옷,森林蛋衣服,森林蛋衣服
1209,Luft-Glücksei-Outfit,sky-egg outfit,abito a uovo celeste,luchtei-outfit,наряд «Небесное яйцо»,tenue œuf aérien,traje de huevo celeste,sky-egg outfit,tenue œuf aérien,traje de huevo celeste,そらとぶたまごのふく,하늘을 나는 달걀 옷,飛天蛋衣服,飞天蛋衣服
1210,Wasser-Glücksei-Outfit,water-egg outfit,abito a uovo acquatico,waterei-outfit,наряд «Водяное яйцо»,tenue œuf aquatique,traje de huevo acuático,water-egg outfit,tenue œuf aquatique,traje de huevo acuático,サカナのたまごのふく,물고기 달걀 옷,魚兒蛋衣服,鱼儿蛋衣服
1219,Hochzeits-Smoking,wedding tuxedo,smoking nuziale,trouwsmoking,свадебный смокинг,smoking de mariage,esmoquin nupcial,wedding tuxedo,habit de mariage,esmoquin nupcial,じゅんぱくのタキシード,순백 턱시도,純白西裝禮服,纯白晚礼服
1230,Piratenschatzgewand,pirate-treasure robe,costume tesoro pirata,piratenjas,пиратский камзол,tunique de butin pirate,casaca del tesoro pirata,pirate-treasure robe,tunique trésor pirate,casaca del tesoro pirata,かいぞくのおたからローブ,호화로운 해적 로브,海盜寶物長袍,海盗宝物长袍
1231,Piraten-Outfit,pirate outfit,costume da mozzo pirata,piratenoutfit,пиратский наряд,tenue de pirate,traje de pirata,pirate outfit,tenue de pirate,traje de pirata,かいぞくのふく,해적 옷,海盜服,海盗服
1244,Nixen-Fischkleid,mermaid fishy dress,abito a scaglie sirena,meerminnenjurk,платье русалки «Рыбка»,robe océane de sirène,vestido cola de sirena,mermaid fishy dress,robe océane de sirène,vestido cola de sirena,マーメイドなおさかなドレス,머메이드 물고기 드레스,人魚魚兒洋裝,人鱼鱼儿洋装
1245,Nixen-Prinzessinnenkleid,mermaid princess dress,abito principessa sirena,meerminprinsessenjurk,платье русалки «Царевна»,robe de princesse sirène,vestido princesa sirena,mermaid princess dress,robe de princesse sirène,vestido princesa sirena,マーメイドなプリンセスドレス,머메이드 공주 드레스,人魚公主洋裝,人鱼公主洋装
1261,Jakob-Gewand,Jack's robe,tunica di Fifonio,gewaad van Jack,одеяние Джека,robe de Jacqu'O,túnica de Soponcio,Jack's robe,robe de Jacqu'O,túnica de Soponcio,パンプキングローブ,펌킹 로브,南瓜王長袍,南瓜王长袍
1262,Landstreicher-Outfit,raggedy outfit,costume cencioso,haveloze outfit,изношенный наряд,tenue haillons,traje andrajoso,raggedy outfit,tenue haillons,traje andrajoso,ボロボロなふく,찢어진 옷,破舊服,破烂服
1263,Hexenkleid,mage's dress,costume stregonesco,heksenjurk,платье колдуньи,robe de mage,vestido de hechicería,mage's dress,robe de mage,vestido de hechicería,まほうつかいのドレス,마법사 드레스,魔法師洋裝,魔法师洋装
1264,Tierkostüm,flashy animal costume,costume da animale,dierenkostuum,броский зверин. костюм,costume d'animal flashy,disfraz de animal,flashy animal costume,costume d'animal flashy,disfraz de animal,ハデなアニマルきぐるみ,화려한 동물 인형 옷,鮮豔動物玩偶裝,鲜艳动物玩偶服
1293,Kerokerokeroppi-Kostüm,Kerokerokeroppi outfit,costume Kerokerokeroppi,Kerokerokeroppi-kostuum,наряд Kerokerokeroppi,tenue Kerokerokeroppi,conjunto Kerokerokeroppi,Kerokerokeroppi outfit,tenue Kerokerokeroppi,conjunto Kerokerokeroppi,けろけろけろっぴなセットアップ,케로케로케로피 의상,Kerokerokeroppi套裝,Kerokerokeroppi套装
1301,Orihime-Outfit,Orihime outfit,vestito Orihime,Orihime-kostuum,наряд Орихимэ,tenue d'Orihime,atuendo de Orihime,Orihime outfit,tenue d'Orihime,atuendo de Orihime,おりひめのふく,직녀 옷,織女服,织女服
1302,Hikoboshi-Outfit,Hikoboshi outfit,vestito Hikoboshi,Hikoboshi-kostuum,наряд Хикобоси,tenue d'Hikoboshi,atuendo de Hikoboshi,Hikoboshi outfit,tenue d'Hikoboshi,atuendo de Hikoboshi,ひこぼしのふく,견우 옷,牛郎服,牛郎服
1303,Hello-Kitty-Kleid,Hello Kitty dress,vestito Hello Kitty,Hello Kitty-jurk,платье Hello Kitty,robe Hello Kitty,vestido Hello Kitty,Hello Kitty dress,robe Hello Kitty,vestido Hello Kitty,ハローキティなワンピース,헬로키티 원피스,Hello Kitty連身裙,Hello Kitty连身裙
1315,Zauberlehrlingsrobe,magic-academy robe,vestito da scuola di magia,tovenaarsleerlinggewaad,наряд академии магов,robe école de magie,túnica escuela de magia,magic-academy robe,robe école de magie,túnica escuela de magia,まほうスクールのローブ,마법 학교 로브,魔法學校長袍,魔法学校长袍
1316,Kiki-&-Lala-Kleid,Kiki & Lala dress,vestito Kiki & Lala,Kiki-&-Lala-jurk,платье Kiki & Lala,robe Kiki & Lala,vestido Kiki & Lala,Kiki & Lala dress,robe Kiki & Lala,vestido Kiki & Lala,キキ&ララなワンピース,리틀트윈스타 원피스,Kiki & Lala連身裙,Kiki & Lala连身裙
1317,Pompompurin-Ensemble,Pompompurin outfit,completo Pompompurin,Pompompurin-kostuum,наряд Pompompurin,tenue Pompompurin,conjunto Pompompurin,Pompompurin outfit,tenue Pompompurin,conjunto Pompompurin,ポムポムプリンなセットアップ,폼폼푸린 의상,Pompompurin套裝,Pompompurin套装
1321,Mario-Outfit,Mario outfit,tuta di Mario,Mario-pak,наряд Марио,tenue de Mario,traje de Mario,Mario outfit,tenue de Mario,traje de Mario,マリオのふく,마리오 옷,瑪利歐服,马力欧服
1322,Luigi-Outfit,Luigi outfit,tuta di Luigi,Luigi-pak,наряд Луиджи,tenue de Luigi,traje de Luigi,Luigi outfit,tenue de Luigi,traje de Luigi,ルイージのふく,루이지 옷,路易吉服,路易吉服
1323,Wario-Outfit,Wario outfit,tuta di Wario,Wario-pak,наряд Варио,tenue de Wario,traje de Wario,Wario outfit,tenue de Wario,traje de Wario,ワリオのふく,와리오 옷,瓦利歐服,瓦力欧服
1330,Peach-Kleid,Princess Peach dress,vestito di Peach,prinses-Peach-jurk,наряд принцессы Пич,robe de Princesse Peach,vestido de Peach,Princess Peach dress,robe de Princesse Peach,vestido de Peach,ピーチひめのドレス,피치공주 드레스,碧姬公主洋裝,桃花公主洋装
1332,My-Melody-Kleid,My Melody dress,vestito My Melody,My Melody-jurk,платье My Melody,robe My Melody,vestido My Melody,My Melody dress,robe My Melody,vestido My Melody,マイメロディなワンピース,마이멜로디 원피스,My Melody連身裙,My Melody连身裙
1337,FHA-Strandkleid,Paradise Planning muumuu,scamiciato hawaiano CV,resortplanbureau-mu⁠ʻ⁠umu⁠ʻ⁠u,муу-муу курортного бюро,muumuu Les Villas de Lou,vestido aloha Archipiélago,Paradise Planning muumuu,robe Paradis sur mesure,vestido aloha Archipiélago,タクミライフのムームー,파라다이스 플래닝 원피스,巧美生活夏威夷連身裙,巧美生活夏威夷连身裙
1344,Karnevalstracht,Festivale costume,costume Carnevale,carnavalskostuum,карнавальный костюм,costume de carnaval,traje de Carnaval,Festivale costume,costume de carnaval,traje de Carnaval,カーニバルなコスチューム,카니발 의상,狂歡節服裝,狂欢节服装
1352,Kleeblatt-Outfit,shamrock suit,vestito trifoglio,klaverpak,наряд «Трилистник»,costume trèfle,traje trébol,shamrock suit,costume trèfle,traje trébol,シャムロックスーツ,성 패트릭 의상,三葉草裝,三叶草装
1357,Ranken-Outfit,vine outfit,costume edera,klimplantoutfit,наряд из лозы,tenue vigne,vestido tubo enredadera,vine outfit,tenue vigne,vestido tubo enredadera,ツルのふく,덩굴 옷,藤蔓服,藤蔓服
1359,Leuchtmoos-Overall,full-body glowing-moss suit,tuta muschio luminoso,lichtmospak,наряд из светящегося мха,costume schistostega,mono musgo luminoso,full-body glowing-moss suit,costume mousse luisante,overol musgo luminoso,ヒカリゴケのぜんしんスーツ,빛이끼 전신 슈트,光蘚全身套裝,光藓全身套装
1360,Leuchtmooskleid,glowing-moss dress,vestito muschio luminoso,lichtmosjurk,платье из светящегося мха,robe schistostega,vestido musgo luminoso,glowing-moss dress,robe mousse luisante,vestido musgo luminoso,ヒカリゴケのバルーンドレス,빛이끼 벌룬 드레스,光蘚氣球狀洋裝,光藓蓬蓬褶皱洋装
1361,Lebhaft-Smoking,vibrant tuxedo,smoking vivace,levendige smoking,яркий смокинг,smoking seyant,esmoquin llamativo,vibrant tuxedo,smoking seyant,esmoquin llamativo,カラータキシード,컬러 턱시도,彩色西裝禮服,彩色无尾礼服
1376,Weiß-Wappen-Hakama,white hakama with crest,hakama bianco con stemma,witte hakama met blazoen,белый наряд с хакама,hakama blanc à emblème,hakama nupcial emblema,white hakama with crest,hakama blanc à emblème,hakama nupcial emblema,しろいもんつきはかま,하얀 가문 문양 하카마,白色羽織和服褶裙,白色带家徽和服袴
1377,Shiromuku,shiromuku,shiromuku,shiromuku,кимоно сиромуку,shiromuku,shiromuku nupcial,shiromuku,shiromuku,shiromuku nupcial,しろむく,일본 전통 신부복,白無垢,白无垢
1386,Langarm-Magdkleid,full-length maid gown,vestito lungo da domestica,lange dienstmeisjesjurk,платье горничной макси,robe longue de servante,vestido doncella largo,full-length maid gown,robe longue de servante,vestido doncella largo,メイドのロングワンピース,메이드 롱 원피스,女僕連身長裙,女仆连身长裙
1399,Reinraum-Anzug,clean-room suit,tuta decontaminazione,cleanroompak,лабораторная спецодежда,tenue stérile,mono decontaminación,clean-room suit,tenue stérile,overol descontaminación,えいせいふく,위생복,衛生工作服,卫生工作服
1406,Trainingsanzug,athletic outfit,divisa sportiva,trainingspak,костюм атлета,tenue sportive,equipación deportiva,athletic outfit,tenue sportive,atuendo deportivo,スポーツユニフォーム,스포츠 유니폼,運動制服,运动制服
141,Brautkleid,wedding dress,vestito da sposa,trouwjurk,свадебное платье,robe de mariée,vestido nupcial,wedding dress,robe de mariée,vestido nupcial,じゅんぱくのドレス,순백 드레스,純白洋裝,纯白洋装
1423,Nook-Inc.-Turnanzug,Nook Inc. leotard,tutina Nook Inc.,Nook Inc.-turnpak,трико Nook Inc.,justaucorps Nook Inc.,malla de Nook Inc.,Nook Inc. leotard,justaucorps Nook Inc.,malla de Nook Inc.,たぬきかいはつレオタード,Nook Inc. 레오타드,Nook Inc.體操緊身衣,Nook Inc.体操紧身衣
1446,Cafébedienung-Kleid,café-uniform dress,uniforme da caffetteria,café-uniformjurk,форменое платье кафе,tenue de serveuse de café,uniforme cafetería,café-uniform dress,tenue de serveuse de café,uniforme cafetería,カフェのワンピースユニフォーム,카페 원피스 유니폼,咖啡店制服連身裙,咖啡店制服连身裙
1448,Marokko-Kleid,Moroccan dress,vestito marocchino,Marokkaanse jurk,марокканское платье,robe marocaine,caftán,Moroccan dress,robe désert,vestido marroquí,モロッカンなワンピース,모로칸 원피스,摩洛哥連身裙,摩洛哥连身裙
1452,Samurai-Hakama,samurai hakama,hakama da samurai,samoerai-hakama,хакама самурая,hakama de samouraï,hakama samurái,samurai hakama,hakama de samouraï,hakama samurái,さむらいのはかま,무사 하카마,武士和服褶裙,武士和服袴
146,Schwesternkittel,nurse's dress uniform,uniforme da infermiera,verpleegstersuniform,форма медсестры,blouse d'infirmière,bata auxiliar de clínica,nurse's dress uniform,tenue d'infirmière,bata auxiliar de clínica,かんごしのワンピース,간호사 원피스,護士連身裙,护士连身裙
