Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
00076,Rosa-Ziegeldach,pink tile roof,tetto di tegole rosa,roze pannendak,розовая черепичн. крыша,toit en tuiles roses,tejado pizarra rosa,pink tile roof,toit en tuiles roses,tejado pizarra rosa,ピンクのかわらやね,핑크색 기와지붕,粉紅色瓦片屋頂,粉红色瓦屋顶
00077,Gelb-Ziegeldach,yellow tile roof,tetto di tegole gialle,geel pannendak,желтая черепичн. крыша,toit en tuiles jaunes,tejado pizarra ocre,yellow tile roof,toit en tuiles jaunes,tejado pizarra ocre,きいろいかわらやね,노란색 기와지붕,黃色瓦片屋頂,黄色瓦屋顶
00078,Grün-Ziegeldach,green tile roof,tetto di tegole verdi,groen pannendak,зеленая черепичн. крыша,toit en tuiles vertes,tejado pizarra verde,green tile roof,toit en tuiles vertes,tejado pizarra verde,みどりのかわらやね,초록색 기와지붕,綠色瓦片屋頂,绿色瓦屋顶
00079,Hellblau-Ziegeldach,aqua tile roof,tetto di tegole turchesi,lichtblauw pannendak,аквамар. черепичн. крыша,toit en tuiles turquoise,tejado pizarra celeste,aqua tile roof,toit en tuiles bleu ciel,tejado pizarra celeste,みずいろのかわらやね,하늘색 기와지붕,水藍色瓦片屋頂,水蓝色瓦屋顶
00080,Blau-Ziegeldach,blue tile roof,tetto di tegole blu,blauw pannendak,синяя черепичная крыша,toit en tuiles bleues,tejado pizarra azul,blue tile roof,toit en tuiles bleues,tejado pizarra azul,あおいかわらやね,파란색 기와지붕,藍色瓦片屋頂,蓝色瓦屋顶
00081,Lila-Ziegeldach,purple tile roof,tetto di tegole viola,paars pannendak,фиолет. черепичн. крыша,toit en tuiles violettes,tejado pizarra lila,purple tile roof,toit en tuiles mauves,tejado pizarra morado,むらさきのかわらやね,보라색 기와지붕,紫色瓦片屋頂,紫色瓦屋顶
00082,Schwarz-Ziegeldach,black tile roof,tetto di tegole nere,zwart pannendak,черная черепичная крыша,toit en tuiles noires,tejado pizarra negro,black tile roof,toit en tuiles noires,tejado pizarra negro,くろいかわらやね,검은색 기와지붕,黑色瓦片屋頂,黑色瓦屋顶
00083,Orange-Reetdach,orange thatch roof,tetto di paglia arancione,oranje rieten dak,оранжевая солом. крыша,toit de chaume orange,tejado paja naranja,orange thatch roof,toit de chaume orange,tejado paja naranja,オレンジのかやぶきやね,오렌지색 초가지붕,橘色茅草屋頂,橘色茅草屋顶
00084,Beige-Reetdach,beige thatch roof,tetto di paglia beige,beige rieten dak,бежевая соломен. крыша,toit de chaume beige,tejado paja beis,beige thatch roof,toit de chaume beige,tejado paja beige,ベージュのかやぶきやね,베이지색 초가지붕,米色茅草屋頂,米色茅草屋顶
00085,Hellbraun-Reetdach,light-brown thatch roof,tetto paglia marrone chiaro,lichtbruin rieten dak,светлая соломен. крыша,toit de chaume brun clair,tejado paja marrón claro,light-brown thatch roof,toit de chaume brun clair,tejado paja marrón claro,ライトブラウンのかやぶきやね,연갈색 초가지붕,淺棕色茅草屋頂,浅棕色茅草屋顶
00086,Hellgrau-Reetdach,light-gray thatch roof,tetto di paglia grigio chiaro,lichtgrijs rieten dak,св.-серая соломен. крыша,toit de chaume gris clair,tejado paja gris claro,light-gray thatch roof,toit de chaume gris clair,tejado paja gris claro,ライトグレーのかやぶきやね,연회색 초가지붕,淺灰色茅草屋頂,浅灰色茅草屋顶
00087,Dunkelbraun-Reetdach,dark-brown thatch roof,tetto paglia marrone scuro,donkerbruin rieten dak,темн.-корич. солом. крыша,toit de chaume brun foncé,tejado paja marrón oscuro,dark-brown thatch roof,toit de chaume brun foncé,tejado paja marrón oscuro,ダークブラウンのかやぶきやね,고동색 초가지붕,深棕色茅草屋頂,深棕色茅草屋顶
00088,Braun-Reetdach,brown thatch roof,tetto di paglia marrone,bruin rieten dak,коричнев. соломен. крыша,toit de chaume brun,tejado paja pardo,brown thatch roof,toit de chaume brun,tejado paja pardo,ちゃいろのかやぶきやね,갈색 초가지붕,茶色茅草屋頂,茶色茅草屋顶
00089,Schwarz-Reetdach,black thatch roof,tetto di paglia nera,zwart rieten dak,черная соломен. крыша,toit de chaume noir,tejado paja negro,black thatch roof,toit de chaume noir,tejado paja negro,くろいかやぶきやね,검은색 초가지붕,黑色茅草屋頂,黑色茅草屋顶
00090,Gelb-Ziegeldach,yellow tile roof,tetto di tegole gialle,geel pannendak,желтая черепичн. крыша,toit en tuiles jaunes,tejado pizarra ocre,yellow tile roof,toit en tuiles jaunes,tejado pizarra ocre,きいろいかわらやね,노란색 기와지붕,黃色瓦片屋頂,黄色瓦屋顶
00091,Orange-Ziegeldach,orange tile roof,tetto di tegole arancioni,oranje pannendak,оранжев. черепичн. крыша,toit en tuiles orange,tejado pizarra naranja,orange tile roof,toit en tuiles orange,tejado pizarra naranja,オレンジのかわらやね,오렌지색 기와지붕,橘色瓦片屋頂,橘色瓦屋顶
00092,Grün-Ziegeldach,green tile roof,tetto di tegole verdi,groen pannendak,зеленая черепичн. крыша,toit en tuiles vertes,tejado pizarra verde,green tile roof,toit en tuiles vertes,tejado pizarra verde,みどりのかわらやね,초록색 기와지붕,綠色瓦片屋頂,绿色瓦屋顶
00093,Braun-Ziegeldach,brown tile roof,tetto di tegole marroni,bruin pannendak,коричн. черепичн. крыша,toit en tuiles brunes,tejado pizarra marrón,brown tile roof,toit en tuiles brunes,tejado pizarra marrón,ちゃいろのかわらやね,갈색 기와지붕,茶色瓦片屋頂,茶色瓦屋顶
00094,Blau-Ziegeldach,blue tile roof,tetto di tegole blu,blauw pannendak,синяя черепичная крыша,toit en tuiles bleues,tejado pizarra azul,blue tile roof,toit en tuiles bleues,tejado pizarra azul,あおいかわらやね,파란색 기와지붕,藍色瓦片屋頂,蓝色瓦屋顶
00095,Dunkelgrün-Ziegeldach,dark-green tile roof,tetto di tegole verde scuro,donkergroen pannendak,т.-зелен. черепичн. крыша,toit en tuiles vert foncé,tejado pizarra verde oscuro,dark-green tile roof,toit en tuiles vert sombre,tejado pizarra verde oscuro,ダークグリーンのかわらやね,진녹색 기와지붕,深綠色瓦片屋頂,深绿色瓦屋顶
00096,Lila-Ziegeldach,purple tile roof,tetto di tegole viola,paars pannendak,фиолет. черепичн. крыша,toit en tuiles violettes,tejado pizarra lila,purple tile roof,toit en tuiles mauves,tejado pizarra lila,むらさきのかわらやね,보라색 기와지붕,紫色瓦片屋頂,紫色瓦屋顶
00097,Grau-Schwerdach,gray stone-weighted roof,tetto a lose grigio,grijs verzwaard dak,серая крыша с камнями,toit lesté gris,tejado con piedras gris,gray stone-weighted roof,toit lesté gris,tejado con piedras gris,グレーのいしおきやね,돌로 누른 회색 지붕,灰色壓瓦石屋頂,灰色压瓦石屋顶
00098,Rot-Schwerdach,red stone-weighted roof,tetto a lose rosso,rood verzwaard dak,красная крыша с камнями,toit lesté rouge,tejado con piedras rojo,red stone-weighted roof,toit lesté rouge,tejado con piedras rojo,あかいいしおきやね,돌로 누른 빨간색 지붕,紅色壓瓦石屋頂,红色压瓦石屋顶
