Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
621,Aerobic-Leggings,aerobics leggings,paio di legging da aerobica,aerobicslegging,леггинсы для аэробики,legging d'aérobic,malla con calentador,aerobics leggings,legging d'aérobique,malla con calentador,エアロビレギンス,에어로빅 레깅스,有氧運動緊身褲,有氧运动紧身裤
622,Paar Mäusezahnsocken,puckered socks,paio di calzini arricciati,gerimpelde sokken,носки пико,p. chaussettes déformées,calcetín plisado,puckered socks,p. de bas déformés,calcetín plisado,くしゅくしゅソックス,꾸깃꾸깃한 양말,泡泡襪,泡泡袜
623,Paar Ringelsocken,striped socks,paio di calzini a strisce,gestreepte sokken,полосатые носки,paire de chaussettes rayées,calcetín a rayas,striped socks,paire de bas rayés,calcetín a rayas,ボーダーソックス,가로 줄무늬 양말,粗橫紋襪,粗横纹袜
624,Paar Logo-Socken,simple-accent socks,paio di calzini con logo,sokken met detail,носки с акцентом,paire de chaussettes à logo,calcetín con detalle,simple-accent socks,paire de bas à logo,calcetín con detalle,ワンポイントソックス,원 포인트 양말,小圖案襪,单一图案袜
625,Paar Kindersöckchen,kiddie socks,paio di calzini da bimbo,kindersokken,детские носки,paire de socquettes enfant,calcetín infantil,kiddie socks,paire de bas enfant,calcetín infantil,キッズソックス,어린이용 양말,兒童襪,儿童袜
626,Paar Häkelsocken,crocheted socks,paio di calzini all'uncinetto,gehaakte sokken,вязаные крючком носки,paire chaussettes crochet,calcetín de croché,crocheted socks,paire de bas crochet,calcetín de crochet,かぎばりあみソックス,손뜨개 양말,鉤針編織襪,钩针编织袜
627,Spinnennetz-Strumpfhose,spider-web tights,paio di calze a ragnatela,spinnenwebpanty,чулки с узором-паутиной,collant toile d'araignée,media de telaraña,spider-web tights,collant toile d'araignée,media de telaraña,スパイダーなタイツ,거미줄 타이츠,蜘蛛褲襪,蜘蛛裤袜
628,Blumenstick-Strumpfhose,embroidered-flower tights,paio di calze a fiori ricamati,geborduurde bloemenpanty,расшитые цветами чулки,collant à fleurs brodées,media con flores bordadas,embroidered-flower tights,collant à fleurs brodées,media con flores bordadas,はながらししゅうのタイツ,꽃무늬 자수 타이츠,花紋刺繡褲襪,花纹刺绣裤袜
629,Läuferleggings,running tights,paio di calze da corsa,hardlooplegging,чулки для пробежек,collant de course à pied,malla para correr,running tights,collant de course à pied,malla para correr,ランニングタイツ,러닝 타이츠,跑步緊身褲,跑步紧身裤
723,Paar Charaktersocken,funny-face socks,paio di calzini con faccina,sokken met een gezichtje,носки с рожицами,p. de chaussettes rigolotes,calcetín caritas,funny-face socks,p. de bas rigolos,calcetín caritas,キャラクターソックス,캐릭터 양말,卡通圖案襪,卡通图案袜
749,Paar Chimayo-Socken,geometric-print socks,paio calzini stile geometrico,Chimayo-sokken,абстрактные носки,p. de chaussettes Chimayo,calcetín Chimayó,geometric-print socks,p. de bas Chimayo,calcetín étnico,チマヨがらソックス,치마요무늬 양말,奇馬約圖騰襪,奇马约图腾袜
879,Blümchenstrumpfhose,flowery-dot tights,paio di calze a punti floreali,panty met bloemen,чулки в цветочек,collant à petites fleurs,media florecitas,flowery-dot tights,collant à petites fleurs,media florecitas,フラワードットタイツ,플라워 도트 타이츠,花朵點點褲襪,花朵点点裤袜
880,Paar Argyle-Crew-Socken,argyle crew socks,paio di calzini a rombi,argyle-sokken,носки аргайл,p. de chaussettes argyle,calcetín pijo,argyle crew socks,p. de bas écossais,calcetín rombos alto,アーガイルソックス,아가일 양말,菱格紋襪,菱格纹袜
886,Paar Seidensocken,sheer socks,paio di calzini traslucidi,doorschijnende sokken,тонкие носки,paires de chaussettes fines,calcetín traslúcido,sheer socks,paire de bas fins,calcetín traslúcido,シースルーソックス,시스루 양말,透膚襪,透肤袜
887,Paar Wellensöckchen,wave-print socks,paio di calzini a squame,sokken met golvenprint,носки с волнами,paire de socquettes vagues,calcetín ondas,wave-print socks,p. de bas vagues,calcetín ondas,せいがいはソックス,파도무늬 양말,青海波襪子,青海波袜子
926,Paar Country-Socken,country socks,paio di calzini country,kiltsokken,кантри-носки,paire de chaussettes de kilt,calcetín para kilt,country socks,paire de bas de kilt,calcetín para kilt,カントリーソックス,컨트리 양말,英國傳統服裝襪子,英国传统服装袜子
927,Streifenstrumpfhose,striped tights,paio di calze a strisce,verticale-strepen-panty,полосатые чулки,collant à rayures verticales,media rayas,striped tights,collant à rayures verticales,media a rayas,ストライプソックス,세로 줄무늬 양말,條紋襪子,条纹袜子
928,Paar Musterstrümpfe,patterned stockings,paio di calze decorate,panty met patroon,чулки с узором,collant à motifs,media con estampado,patterned stockings,collant à motifs,media con estampado,デザインストッキング,디자인 스타킹,花紋絲襪,花纹丝袜
