Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
Fossil_00243,Triceratops-Torso,tricera torso,torso triceratopo,triceratopsromp,торс трицератопса,corps de tricératops,cuerpo tricerátops,tricera torso,corps de tricératops,cuerpo tricerátops,トリケラトプスのからだ,트리케라톱스의 몸통,三角龍的身體,三角龙的身体
Fossil_00244,Triceratops-Schwanz,tricera tail,coda triceratopo,triceratopsstaart,хвост трицератопса,queue de tricératops,cola tricerátops,tricera tail,queue de tricératops,cola tricerátops,トリケラトプスのしっぽ,트리케라톱스의 꼬리,三角龍的尾巴,三角龙的尾巴
Fossil_00294,Bernstein,amber,ambra,barnsteen,янтарь,ambre,ámbar,amber,ambre,ámbar,コハク,호박,琥珀,琥珀
Fossil_00295,Ammonit,ammonite,ammonite,ammoniet,аммонит,ammonite,amonites,ammonite,ammonite,amonites,アンモナイト,암모나이트,菊石,菊石
Fossil_00296,Koprolith,coprolite,coprolito,coproliet,копролит,coprolithe,coprolito,coprolite,coprolithe,coprolito,ウンコのかせき,대변 화석,糞化石,粪化石
Fossil_00298,Archaeopteryx,archaeopteryx,archaeopteryx,archeopteryx,археоптерикс,archéoptéryx,arqueoptérix,archaeopteryx,archéoptéryx,arqueoptérix,しそちょう,시조새,始祖鳥,始祖鸟
Fossil_00300,Dino-Fußabdruck,dinosaur track,orma dinosauro,fossiele pootafdruk,след динозавра,empreinte de dinosaure,huella de dinosaurio,dinosaur track,empreinte de dinosaure,huella de dinosaurio,あしあとのかせき,발자국 화석,恐龍腳印化石,恐龙脚印化石
Fossil_00301,Australopithecus,australopith,australopiteco,australopithecus,австралопитек,australopithèque,australopiteco,australopith,australopithèque,australopiteco,アウストラロピテクス,오스트랄로피테쿠스,南方古猿,南方古猿
Fossil_00302,Haizahnspirale,shark-tooth pattern,mandibola di elicoprione,haaientandkrans,зубы ископаемой акулы,mandibule d'hélicoprion,mandíbula de tiburón,shark-tooth pattern,mandibule d'hélicoprion,mandíbula de tiburón,サメのはのかせき,상어 이빨 화석,鯊魚牙齒化石,鲨鱼牙齿化石
Fossil_00303,Trilobit,trilobite,trilobite,trilobiet,трилобит,trilobite,trilobites,trilobite,trilobite,trilobites,さんようちゅう,삼엽충,三葉蟲,三叶虫
Fossil_04651,Anomalocaris,anomalocaris,anomalocaride,anomalocaris,аномалокарис,anomalocaris,anomalocaris,anomalocaris,anomalocaris,anomalocaris,アノマロカリス,아노말로카리스,奇蝦,奇虾
Fossil_04658,Riesenhirsch-Hälfte (R),right megalo side,metà destra megalocero,reuzenhert (rechterhelft),пр. часть гигантск. оленя,partie droite de mégacéros,mitad derecha megaloceros,right megalo side,partie droite de mégacéros,mitad derecha megaloceros,メガロケロスのみぎはんしん,메갈로케로스의 오른쪽 반신,大角鹿的右半身,大角鹿的右半身
Fossil_04659,Riesenhirsch-Hälfte (L),left megalo side,metà sinistra megalocero,reuzenhert (linkerhelft),лев. часть гигантск. оленя,partie gauche de mégacéros,mitad izq. megaloceros,left megalo side,partie gauche de mégacéros,mitad izq. megaloceros,メガロケロスのひだりはんしん,메갈로케로스의 왼쪽 반신,大角鹿的左半身,大角鹿的左半身
Fossil_04660,Dunkleosteus,dunkleosteus,dunkleosteus,dunkleosteus,дунклеостей,dunkléostéus,dunkleosteo,dunkleosteus,dunkléostéus,dunkleosteo,ダンクルオステウス,둔클레오스테우스,鄧氏魚,邓氏鱼
Fossil_04662,Myllokunmingia,myllokunmingia,myllokunmingia,myllokunmingia,миллокунмингия,myllokunmingia,myllokunmingia,myllokunmingia,myllokunmingia,myllokunmingia,ミロクンミンギア,밀로쿤밍기아,豐嬌昆明魚,丰娇昆明鱼
Fossil_04663,Eusthenopteron,eusthenopteron,eustenottero,eusthenopteron,эустеноптерон,eusthénoptéron,eustenopteron,eusthenopteron,eusthénoptéron,eustenopteron,ユーステノプテロン,에우스테놉테론,新翼魚,新翼鱼
Fossil_04664,Acanthostega,acanthostega,acantostega,acanthostega,акантостега,acanthostéga,acantostega,acanthostega,acanthostéga,acantostega,アカントステガ,아칸토스테가,棘螈,棘螈
Fossil_04665,Juramaia,juramaia,juramaia,juramaia,юрамайя,juramaia,juramaia,juramaia,juramaia,juramaia,ジュラマイア,쥐라마이아,侏羅獸,侏罗兽
Fossil_04688,Brachiosaurus-Schädel,brachio skull,cranio brachiosauro,brachiosauruskop,череп брахиозавра,crâne de brachiosaure,cráneo braquiosaurio,brachio skull,crâne de brachiosaure,cráneo braquiosaurio,ブラキオサウルスのあたま,브라키오사우루스의 머리,腕龍的頭,腕龙的头
Fossil_04689,Brachiosaurus-Thorax,brachio chest,torace brachiosauro,brachiosaurusborstkas,грудь брахиозавра,torse de brachiosaure,tórax braquiosaurio,brachio chest,torse de brachiosaure,tórax braquiosaurio,ブラキオサウルスのむね,브라키오사우루스의 가슴,腕龍的胸部,腕龙的胸部
Fossil_04690,Brachiosaurus-Becken,brachio pelvis,bacino brachiosauro,brachiosaurusbekken,таз брахиозавра,bassin de brachiosaure,pelvis braquiosaurio,brachio pelvis,bassin de brachiosaure,pelvis braquiosaurio,ブラキオサウルスのこし,브라키오사우루스의 허리,腕龍的腰部,腕龙的腰部
Fossil_04691,Brachiosaurus-Schwanz,brachio tail,coda brachiosauro,brachiosaurusstaart,хвост брахиозавра,queue de brachiosaure,cola braquiosaurio,brachio tail,queue de brachiosaure,cola braquiosaurio,ブラキオサウルスのしっぽ,브라키오사우루스의 꼬리,腕龍的尾巴,腕龙的尾巴
Fossil_04697,Quetzalcoatlus-Torso,quetzal torso,torso quetzalcoatlus,quetzalcoatluskop & -⁠romp,торс кетцалькоатля,corps de quetzal,cuerpo quetzalcoatlus,quetzal torso,corps de quetzal,cuerpo quetzalcoatlus,ケツァルコアトルスのあたま,케찰코아틀루스의 머리,風神翼龍的頭,风神翼龙的头
Fossil_04698,Quetzalcoatlus-Flügel (R),right quetzal wing,ala destra quetzalcoatlus,quetzalcoatlusvleugel (r),п. крыло кетцалькоатля,aile droite de quetzal,ala derecha quetzalcoatlus,right quetzal wing,aile droite de quetzal,ala derecha quetzalcoatlus,ケツァルコアトルスのうよく,케찰코아틀루스의 오른날개,風神翼龍的右翼,风神翼龙的右翼
Fossil_04699,Quetzalcoatlus-Flügel (L),left quetzal wing,ala sinistra quetzalcoatlus,quetzalcoatlusvleugel (l),л. крыло кетцалькоатля,aile gauche de quetzal,ala izquierda quetzalcoatlus,left quetzal wing,aile gauche de quetzal,ala izquierda quetzalcoatlus,ケツァルコアトルスのさよく,케찰코아틀루스의 왼날개,風神翼龍的左翼,风神翼龙的左翼
Fossil_07251,Diplodocus-Schwanzspitze,diplo tail tip,punta di coda diplodoco,diplodocusstaartpunt,кончик хвоста диплодока,pointe de queue de diplo,punta de cola diplodocus,diplo tail tip,pointe de queue de diplo,punta de cola diplodocus,ディプロドクスのしっぽのさき,디플로도쿠스의 꼬리 끝,梁龍的尾端,梁龙的尾巴尖
FossilUnknown_02579,Fossil,fossil,fossile,fossiel,окаменелость,fossile,fósil,fossil,fossile,fósil,かせき,화석,化石,化石
