Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
1479,Einfachrucksack,simple backpack,zaino semplice,sobere rugzak,простой рюкзак,sac à dos simple,mochila simple,simple backpack,sac à dos simple,mochila simple,シンプルなタウンリュック,심플 타운 배낭,簡約都市後背包,简约都市双肩包
1480,Karorucksack,checkered backpack,zaino a quadri,geruite rugzak,рюкзак в клетку,sac à dos tartan,mochila damero,checkered backpack,sac à dos tartan,mochila cuadriculada,チェックのタウンリュック,체크 타운 배낭,格紋都市後背包,格纹都市双肩包
1481,Pünktchenrucksack,polka-dot backpack,zaino a pois,gestippelde rugzak,рюкзак в горошек,sac à dos à pois,mochila topos,polka-dot backpack,sac à dos à pois,mochila lunares,みずたまタウンリュック,물방울 타운 배낭,圓點都市後背包,圆点都市双肩包
1482,Weltraumrucksack,spacey backpack,zaino spaziale,rugzak met sterrenprint,космический рюкзак,sac à dos cosmique,mochila espacial,spacey backpack,sac à dos cosmique,mochila espacial,スペーシーなタウンリュック,스페이스 타운 배낭,太空都市後背包,太空都市双肩包
1483,Fantasierucksack,dreamy backpack,zaino da sogno,dromerige rugzak,рюкзак из грез,sac à dos joli rêve,mochila ensueño,dreamy backpack,sac à dos joli rêve,mochila ensueño,ゆめかわタウンリュック,드림 큐트 타운 배낭,夢幻可愛都市後背包,梦幻可爱都市双肩包
1490,Asia-Schnallentasche,Asian-style clasp purse,borsa a scatto orientale,oriëntaalse knipbeurs,азиатский ридикюль,sac à fermoir oriental,bolsito broche asiático,Asian-style clasp purse,sac à fermoir oriental,bolsito broche asiático,アジアンながまぐちポシェット,동양풍 똑딱이 미니백,亞洲風格口金側背包,亚洲风格口金斜挎包
1491,Fernost-Schnallentasche,zen clasp purse,borsa a scatto giapponese,zen-knipbeurs,дзен-ридикюль,sac à fermoir zen,bolsito broche japonés,zen clasp purse,sac à fermoir zen,bolsito broche japonés,わふうながまぐちポシェット,일본풍 똑딱이 미니백,和風口金側背包,和风口金斜挎包
1492,Perlen-Schnallentasche,beaded clasp purse,borsa a scatto perlata,knipbeurs met kraaltjes,ридикюль из бисера,sac à fermoir à perles,bolsito broche abalorios,beaded clasp purse,sac à fermoir à perles,bolsito broche abalorios,ビーズのがまぐちポシェット,비즈 똑딱이 미니백,珠珠口金側背包,珠珠口金斜挎包
1493,Fantasie-Schleifen-Tasche,dreamy ribbon pochette,pochette fiocco da sogno,dromerig tasje met lint,сумочка из грез с лентами,pochette joli rêve à ruban,bolsito ensueño con lazo,dreamy ribbon pochette,pochette joli rêve à ruban,bolsito ensueño con lazo,リボンなゆめかわポシェット,드림 큐트 리본 미니백,蝴蝶結夢幻可愛側背包,蝴蝶结梦幻可爱斜挎包
1494,Fantasie-Einhorn-Pochette,dreamy unicorn pochette,pochette unicorno da sogno,dromerig eenhoorntasje,сумочка-единорог из грез,pochette joli rêve licorne,bolsito ensueño unicornio,dreamy unicorn pochette,pochette joli rêve licorne,bolsito ensueño unicornio,ユニコーンなゆめかわポシェット,드림 큐트 유니콘 미니백,獨角獸夢幻可愛側背包,独角兽梦幻可爱斜挎包
1498,Pythonmusterhandtasche,python-print shoulder bag,borsa stampa pitone band.,tas met slangenprint,змеиная плечевая сумка,sac à bandoulière python,bolso bandolera pitón,python-print shoulder bag,sacoche motif python,bolso bandolera pitón,パイソンなショルダーバッグ,뱀 무늬 숄더백,蟒蛇紋肩背包,蟒蛇纹单肩包
1499,Zebramusterhandtasche,zebra-print shoulder bag,borsa stampa zebrata band.,schoudertas met zebraprint,зебровая плечевая сумка,sac à bandoulière zèbre,bolso bandolera cebra,zebra-print shoulder bag,sacoche motif zèbre,bolso bandolera cebra,ゼブラなショルダーバッグ,얼룩말 무늬 숄더백,斑馬紋肩背包,斑马纹单肩包
957,Urban-Rucksack,town backpack,zaino urbano,simpele rugzak,городской рюкзак,sac à dos urbain,mochila escolar,town backpack,sac à dos urbain,mochila escolar,タウンリュック,타운 배낭,都市後背包,都市双肩包
958,Reisetäschchen,travel pouch,borsa da viaggio,reistasje,сумочка туриста,sacoche de voyage,bolsito de viaje,travel pouch,sacoche de voyage,bolsita de viaje,トラベルポーチ,여행 파우치,旅行收納袋,旅行包
962,Kuriertasche,messenger bag,borsa da postino,koerierstas,курьерская сумка,besace,bolso de mensajero,messenger bag,besace,bolsa de mensajero,メッセンジャーバッグ,메신저백,郵差包,邮差包
963,Regenrucksack,dry bag,borsa impermeabile,waterdichte rugzak,непромокаемый мешок,sac imperméable,mochila impermeable,dry bag,sac imperméable,mochila impermeable,ドライサック,드라이백,防水背包,防水背包
964,Kunstlederhandtasche,pleather shoulder bag,borsa ecopelle a bandoliera,kunstleren schoudertas,плечевая сумка,sac à bandoulière similicuir,bolsa de polipiel,pleather shoulder bag,sac à bandoulière similicuir,bolsa de cuero sintético,レザーショルダー,가죽 숄더백,皮革肩背包,皮革单肩包
965,Fischlein-Pochette,fish pochette,pochette pesce,vissentasje,сумочка-рыба,pochette poisson,bolsito pez,fish pochette,pochette poisson,bolsita pez,おさかなポシェット,물고기 미니백,魚兒斜背包,鱼形斜挎包
966,Anglertasche,tackle bag,borsa da pesca,vistas,ящик для наживки,sac de pêche,bolsa de pesca,tackle bag,sac de pêche,bolsa de pesca,フィッシングバッグ,낚시 가방,釣魚包,钓鱼包
967,Insektenfangtasche,bug cage,gabbia degli insetti,insectenkooi,коробочка для насекомых,cage à insectes,jaula para bichos,bug cage,cage à insecte,jaula para insectos,ムシかご,채집통,蟲子觀察箱,虫虫观察箱
968,Kunstfelltäschchen,faux-fur bag,borsa di ecopelliccia,tas van imitatiebont,сумка «под мех»,sac en fausse fourrure,bolso de pelo sintético,faux-fur bag,sac en fausse fourrure,bolsa de piel sintética,フェイクファーバッグ,인조털 가방,仿毛皮包,仿毛皮包
969,Kunstlederfransentasche,pleather fringe bag,borsa ecopelle con frange,kunstleren tas met franje,сумка с бахромой,sac à franges,bolsita con flecos,pleather fringe bag,sac à franges,bolsita con flecos,フリンジレザーバッグ,가죽 프린지백,皮革流蘇包,皮革流苏包
970,Häkelhandtasche,hand-knit pouch,borsa di maglia,handgebreide schoudertas,сумка макраме,pochette tricotée,bolso de punto,hand-knit pouch,pochette tricotée,bolsa tejida,てあみポーチ,손뜨개 파우치,手編側背包,编织斜挎包
971,Hüfttasche,crossbody bag,borsa a tracolla,crossbodytas,сумка кросс-боди,sac transversal,riñonera al hombro,crossbody bag,sac transversal,mochila al hombro,ボディバッグ,슬링백,腰包,腰包
972,Kunstleder-Umhängetasche,pleather crossbody bag,borsa ecopelle a tracolla,kunstleren crossbodytas,кросс-боди из кожзама,sac transversal similicuir,mochilita polipiel al hombro,pleather crossbody bag,sac transversal similicuir,mochila al hombro sintética,レザーボディバッグ,가죽 슬링백,皮革腰包,皮革胸包
973,Sporttasche,crossbody boston bag,borsa Boston a tracolla,sporttas,кросс-боди с ручками,sac Boston en bandoulière,bolsa gimnasio al hombro,crossbody boston bag,sac Boston en bandoulière,bolsa gimnasio al hombro,ななめかけボストン,크로스 보스턴백,斜背圓筒運動包,斜挎圆筒运动包
974,Frühlings-Umhängetasche,gumdrop shoulder bag,borsa gommosa bandoliera,schoudertas met stippen,наплечная сумка в горох,sac bandoulière bonbons,bandolera esferas,gumdrop shoulder bag,sac bandoulière bonbons,bolsa bandolera esferas,はるのみずたまショルダー,봄의 물방울 숄더백,春天圓點肩背包,春天波点单肩包
975,Leinenumhängetasche,cloth shoulder bag,borsa di tela a bandoliera,katoenen schoudertas,наплечная сумка из ткани,sac bandoulière en toile,bandolera de tela,cloth shoulder bag,sac bandoulière en toile,bolsa bandolera de tela,はんぷショルダー,옥스퍼드 숄더백,帆布肩背包,帆布单肩包
976,Rattan-Pochette,straw pochette,pochette paglia,rotan schoudertas,плетеная сумочка,pochette en paille,bolsita de cáñamo,straw pochette,pochette en paille,bolsita de cáñamo,ラタンポシェット,라탄 미니백,藤編側背包,藤编斜挎包
977,Sternchen-Pochette,star pochette,pochette stella,sterrentasje,сумочка-звезда,pochette étoile,bolsito estrella,star pochette,pochette étoile,bolsita estrella,スターなポシェット,별무늬 미니백,星星側背包,星星斜挎包
978,Kirschblüten-Pochette,cherry-blossom pochette,pochette fiore di ciliegio,kersenbloesemtasje,сумочка «Лепестки вишни»,pochette fleur de cerisier,bolsito flor de cerezo,cherry-blossom pochette,pochette fleur de cerisier,bolsita flor de cerezo,さくらのポシェット,벚꽃 미니백,櫻花側背包,樱花斜挎包
979,Ahorn-Pochette,maple-leaf pochette,pochette foglia d'acero,esdoornbladtasje,сумочка «Кленовый лист»,pochette feuille d'érable,bolsito hoja de arce,maple-leaf pochette,pochette feuille d'érable,bolsita hoja de arce,もみじのポシェット,단풍 미니백,楓葉側背包,枫叶斜挎包
980,Eichel-Pochette,acorn pochette,pochette ghianda,eikeltasje,сумочка-желудь,pochette gland,bolsito bellota,acorn pochette,pochette gland,bolsita bellota,どんぐりポシェット,도토리 미니백,橡栗側背包,橡栗斜挎包
981,Schneeflocken-Pochette,snowflake pochette,pochette fiocco di neve,sneeuwvloktasje,сумочка-снежинка,pochette flocon,bolsito copo de nieve,snowflake pochette,pochette flocon,bolsita copo de nieve,スノーフレークポシェット,눈꽃 미니백,雪花側背包,雪花斜挎包
982,Muschel-Pochette,shellfish pochette,pochette guscio,schelpentasje,сумочка-моллюск,pochette coquillage,bolsito concha marina,shellfish pochette,pochette coquillage,bolsita concha marina,かいがらポシェット,조개 미니백,貝殼側背包,贝壳斜挎包
983,Werkzeugtasche,tool bag,borsa degli strumenti,gereedschapstas,сумка для инструментов,sac à outils,bolsa de herramientas,tool bag,sac à outils,bolsa de herramientas,ツールバッグ,공구 가방,工具包,工具包
984,Retro-Sporttasche,retro sports bag,borsa sportiva rétro,retrosporttas,спортивная ретро-сумка,sac sport rétro,bolsa deportiva retro,retro sports bag,sac sport rétro,bolsa deportiva retro,スポーツバッグ,스포츠백,運動包,运动包
985,Minitasche,sacoche bag,borsello,sacoche,мягкая сумочка,sacoche,minibolsa,sacoche bag,sacoche,minibolsa,サコッシュ,사코슈,旅行隨身小包,随身小包
986,Abendhandtasche,evening bag,borsetta da sera,avondtas,вечерняя сумочка,sac de soirée,bolso de noche,evening bag,sac de soirée,bolso de noche,パーティーバッグ,파티 가방,晚宴包,晚宴包
987,Holzfällerrucksack,log pack,zaino con telaio,boomstammenrugzak,вязанка дров,claie de portage,mochila troncos,log pack,sac à dos de portage,mochila troncos,せおいばしご,지게,背薪架,背架
988,Wanderrucksack,traveler's backpack,zaino da viaggio,reisrugzak,рюкзак туриста,sac à dos de randonnée,mochila de trotamundos,traveler's backpack,sac à dos de voyage,mochila de trotamundos,たびびとのリュック,여행자의 배낭,旅人後背包,旅人双肩包
989,Kastenrucksack,square backpack,zaino squadrato,vierkante rugzak,квадратный рюкзак,sac à dos cube,mochila rectangular,square backpack,sac à dos cube,mochila rectangular,しかくいリュック,사각 배낭,四角型後背包,方形双肩包
990,Outdoor-Rucksack,outdoor backpack,zaino da escursionismo,kampeerrugzak,походный рюкзак,sac à dos tout-terrain,mochila de acampada,outdoor backpack,sac à dos de randonnée,mochila de paseo,アウトドアリュック,아웃도어 배낭,戶外後背包,户外双肩包
991,Schmetterlingsrucksack,butterfly backpack,zaino farfalla,vlinderrugzak,рюкзак-бабочка,sac à dos papillon,mochila mariposa,butterfly backpack,sac à dos papillon,mochila mariposa,ちょうちょのバッグ,나비 가방,蝴蝶後背包,蝴蝶双肩包
992,Nietenrucksack,studded backpack,zaino borchiato,rugzak met studs,рюкзак с заклепками,sac à dos clouté,mochila con tachuelas,studded backpack,sac à dos clouté,mochila con tachuelas,スタッズリュック,스터드 배낭,鉚釘後背包,铆钉双肩包
993,Kunstleder-Rucksäckchen,mini pleather bag,borsetta ecopelle,kunstleren rugzak,рюкзак из кожзама,mini-sac en similicuir,mochilita de polipiel,mini pleather bag,mini-sac en similicuir,mochilita de cuero sintético,ミニレザーバッグ,미니 가죽 가방,迷你皮革後背包,迷你皮革双肩包
994,Trekking-Rucksack,extra-large backpack,zaino grande,trekkersrugzak,макси-рюкзак,sac à dos XL,mochila de senderismo,extra-large backpack,sac à dos XL,mochila de senderismo,おおきめザック,커다란 배낭,登山大背包,登山大背包
995,Tragekorb,basket pack,cesta,mandrugzak,заплечная корзина,claie à panier,mochila cesta,basket pack,claie à panier,mochila cesta,しょいこ,바구니 가방,後背架,背篓
996,Faltverschluss-Rucksack,foldover-top backpack,zaino apertura ripiegabile,rugzak met flap,рюкзак «роллтоп»,sac à dos à rabat,mochila de cierre sellado,foldover-top backpack,sac à dos à rabat,mochila de cierre sellado,ふたつきリュック,폴드오버 배낭,掀蓋後背包,翻盖双肩包
997,Turnbeutel,knapsack,sacca morbida,koordrugzak,заплечный мешок,sac à dos à cordon,mochila saco,knapsack,sac à dos à cordon,mochila bolso,ナップサック,주머니 가방,束口後背包,束口双肩包
998,Leinenrucksack,canvas backpack,zaino di tela,canvasrugzak,матерчатый рюкзак,sac à dos en toile,mochila de lona,canvas backpack,sac à dos en toile,mochila de lona,はんぷリュック,옥스퍼드 배낭,帆布後背包,帆布双肩包
999,Beutel von Mama,Mom's knapsack,zainetto di mamma,mama's rugzak,мамин рюкзак,sac à dos de maman,mochila de mamá,Mom's knapsack,sac à dos de maman,mochila de mamá,ははのナップサック,엄마의 주머니 가방,媽媽手作束口後背包,菱格缝线束口双肩包
