Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
Candyfloss_14743,Melonen-Zuckerwatte,melon cotton candy,zucchero filato al melone,meloensuikerspin,дынная сахарная вата,barbe à papa melon,algodón de azúcar de melón,melon cotton candy,barbe à papa melon,algodón de azúcar de melón,メロンのわたあめ,멜론맛 솜사탕,哈密瓜棉花糖,哈密瓜棉花糖
Candyfloss_14744,Limo-Zuckerwatte,ramune-soda cotton candy,zucchero filato al ramune,ramune-suikerspin,сахарная вата из рамунэ,barbe à papa ramune,algodón azúcar lima-limón,ramune-soda cotton candy,barbe à papa ramune,algodón azúcar lima-limón,ラムネのわたあめ,소다맛 솜사탕,彈珠汽水棉花糖,弹珠汽水棉花糖
Candyfloss_14748,Erdbeer-Zuckerwatte,strawberry cotton candy,zucchero filato alla fragola,aardbeiensuikerspin,клубничн. сахарная вата,barbe à papa fraise,algodón de azúcar de fresa,strawberry cotton candy,barbe à papa fraise,algodón de azúcar de fresa,イチゴのわたあめ,딸기맛 솜사탕,草莓棉花糖,草莓棉花糖
CookingMaterial_13994,Mehl,flour,farina,bloem,пачка муки,farine,paquete de harina,flour,farine,paquete de harina,こむぎこ,밀가루,麵粉,面粉
CookingMaterial_13994_pl,Mehltüten,flour,farina,bloem,пачки муки,paquets de farine,paquetes de harina,flour,paquets de farine,paquetes de harina,こむぎこ,밀가루,麵粉,面粉
CookingMaterial_13996,Vollkornmehl,whole-wheat flour,farina integrale,volkorenmeel,пачка обойной муки,farine complète,paquete de harina integral,whole-wheat flour,farine complète,paquete de harina integral,ぜんりゅうふん,통밀 가루,全麥麵粉,全麦面粉
CookingMaterial_13996_pl,Vollkornmehltüten,whole-wheat flour,farina integrale,volkorenmeel,пачки обойной муки,paquets de farine complète,paquetes de harina integral,whole-wheat flour,paquets de farine complète,paquetes de harina integral,ぜんりゅうふん,통밀 가루,全麥麵粉,全麦面粉
CookingMaterial_13997,Zucker,sugar,zucchero,suiker,пачка сахара,sucre,paquete de azúcar,sugar,sucre,paquete de azúcar,さとう,설탕,砂糖,砂糖
CookingMaterial_13997_pl,Zuckerpackungen,sugar,zucchero,suiker,пачки сахара,paquets de sucre,paquetes de azúcar,sugar,paquets de sucre,paquetes de azúcar,さとう,설탕,砂糖,砂糖
CookingMaterial_13998,Rohzucker,brown sugar,zucchero bruno,bruine suiker,пачка коричневого сахара,sucre brun,paquete de azúcar moreno,brown sugar,sucre brun,paquete de azúcar morena,こくとう,흑설탕,黑糖,黑糖
CookingMaterial_13998_pl,Rohzuckerpackungen,brown sugar,zucchero bruno,bruine suiker,пачки коричневого сахара,paquets de sucre brun,paquetes de azúcar moreno,brown sugar,paquets de sucre brun,paquetes de azúcar morena,こくとう,흑설탕,黑糖,黑糖
DummyCardboard_04645,Lieferung,delivery,consegna,pakketje,посылка,livraison,paquete,delivery,livraison,paquete,おとどけもの,소포,包裹,包裹
DummyCardboard_14873,Lieferung,delivery,consegna,pakketje,посылка,livraison,paquete,delivery,livraison,paquete,おとどけもの,소포,包裹,包裹
DummyDIYRecipe_00750,Anleitung (Falle),Pitfall Seed Recipe,schema trappola,valkuilzaadjesplan,инструкция: западня,plan de piège,proyecto trampa,Pitfall Seed Recipe,plan de piège,proyecto trampa,おとしあなのタネのレシピ,함정 씨앗 레시피,陷阱種子的方程式,陷阱种子的手册
DummyDIYRecipe_09046,Anleitung (Sprungstab),Vaulting Pole Recipe,schema asta da salto,polsstokplan,инструкция: шест,plan de perche,proyecto pértiga,Vaulting Pole Recipe,plan de perche,proyecto garrocha,たかとびぼうのDIYレシピ,높이뛰기 장대 DIY 레시피,撐竿跳竿子的DIY方程式,撑杆跳竿子的DIY手册
DummyDIYRecipe_09047,Anleitung (Wackelschaufel),Flimsy Shovel Recipe,schema pala fragile,breekbare-schep-plan,инструкция: непр. лопата,plan de pelle rudimentaire,proyecto pala endeble,Flimsy Shovel Recipe,plan de pelle rudimentaire,proyecto pala frágil,ショボいスコップのDIYレシピ,엉성한 삽 DIY 레시피,簡陋鏟子的DIY方程式,简陋铲子的DIY手册
DummyDIYRecipe_09048,Anleitung (Wackelgießk.),Flimsy Watering Can Recipe,schema annaffiatoio fragile,breekbare-gieter-plan,инструкция: непр. лейка,plan d'arrosoir rudimentaire,proyecto regadera endeble,Flimsy Watering Can Recipe,plan d'arrosoir rudimentaire,proyecto regadera frágil,ショボいジョウロのDIYレシピ,엉성한 물뿌리개 DIY 레시피,簡陋澆花壺的DIY方程式,简陋浇花壶的DIY手册
DummyDIYRecipe_10309,Anleitung (Schleuder),Slingshot Recipe,schema fionda,katapultplan,инструкция: рогатка,plan de lance-pierre,proyecto tirachinas,Slingshot Recipe,plan de lance-pierre,proyecto resortera,パチンコのDIYレシピ,새총 DIY 레시피,彈弓的DIY方程式,弹弓的DIY手册
DummyDIYRecipe_12294,Anleitung (Wackelaxt),Flimsy Axe Recipe,schema ascia fragile,breekbare-bijl-plan,инструкция: непроч. топор,plan de hache rudimentaire,proyecto hacha endeble,Flimsy Axe Recipe,plan de hache rudimentaire,proyecto hacha frágil,ショボいオノのDIYレシピ,엉성한 도끼 DIY 레시피,簡陋斧頭的DIY方程式,简陋斧头的DIY手册
DummyDIYRecipe_12327,Anleitung (Leiter),Ladder Recipe,schema scala a pioli,ladderplan,инструкция: лестница,plan d'échelle,proyecto escalera de mano,Ladder Recipe,plan d'échelle,proyecto escalera de mano,はしごのDIYレシピ,사다리 DIY 레시피,梯子的DIY方程式,梯子的DIY手册
DummyDIYRecipe_14863,Anleitung (Leiter-Bausatz),Ladder Set-Up Kit Recipe,schema kit fissa-scala,ladderopstelplan,крепеж дерев. лестницы,plan kit installation échelle,proyecto kit de escalerilla,Ladder Set-Up Kit Recipe,plan kit installation échelle,proyecto kit de escalerita,FIXはしごキットのレシピ,FIX 사다리 키트 레시피,固定梯子工具組方程式,固定梯子工具组手册
DummyHowtoBook_09049,Die 8 poppigsten Frisuren,Top 8 Pop Hairstyles,I migliori 8 tagli pop,Top 8 van populaire kapsels,8 лучших поп-причесок,Le top des coiffures pop,Guía de peinados pop,Top 8 Pop Hairstyles,Le top des coiffures pop,Guía de peinados pop,ポップ！ヘアアレンジBEST8,발랄하게! 헤어스타일 BEST 8,繽紛！頭髮造型BEST8,流行！最佳发型8款
DummyHowtoBook_09050,Die 8 coolsten Frisuren,Top 8 Cool Hairstyles,I migliori 8 tagli moderni,Top 8 van coole kapsels,8 лучших модных причесок,Le top des coiffures cool,Guía de peinados modernos,Top 8 Cool Hairstyles,Le top des coiffures cool,Guía de peinados modernos,クール！ヘアアレンジBEST8,쿨하게! 헤어스타일 BEST 8,酷！頭髮造型BEST8,帅气！最佳发型8款
DummyHowtoBook_09051,Die 8 schicksten Haarfarben,Top 8 Stylish Hair Colors,Le 8 tinte per capelli top,Top 8 van haarkleuren,8 лучших цветов для волос,Les plus belles colorations,Guía de tintes para el pelo,Top 8 Stylish Hair Colors,Les plus belles colorations,Guía de tintes para el pelo,おしゃれ！ヘアカラーBEST8,화려하게! 헤어 컬러 BEST 8,時尚！頭髮顏色BEST8,时尚！最佳发色8款
DummyHowtoBook_09052,Taschen richtig nutzen,Pocket Organization Guide,Guida all'uso delle tasche,Orde op zakken,Организация карманов,Savoir s'organiser,Organiza tus bolsillos,Pocket Organization Guide,Savoir s'organiser,Organiza tus bolsillos,ポケットせいとんテクニック,주머니 정리 테크닉,口袋整理技巧,口袋整理技巧
DummyHowtoBook_09221,Alltagswerkzeuge A–Z,Pretty Good Tools Recipes,Schemi per strumenti utili,Sterk gereedschap maken,Неплохие инструменты,Fabriquer de bons outils,Herramientas apañadas,Pretty Good Tools Recipes,Fabriquer de bons outils,Herramientas fantásticas,フツーにつかえる！どうぐレシピ,언제나 쓸 수 있는 도구 레시피,平常就能用！道具方程式,平常就能用！道具手册
DummyHowtoBook_09616,Werkzeugring: Ein Muss!,Tool Ring: It's Essential!,La ruota degli strumenti,De gereedschapsring rond,Меню инструментов,Guide du panel d'outils,Organiza tus herramientas,Tool Ring: It's Essential!,Guide de la roue d'outils,Organiza tus herramientas,どうぐスッキリ！おきにリング,도구도 쉽게! 즐겨찾기,道具不再亂糟糟！收藏環,道具清清爽爽！收藏环
DummyHowtoBook_11140,Taschentricks für Profis,Ultimate Pocket Stuffing,Uso avanzato delle tasche,Zakkenvullen voor experts,Как набивать карманы,Guide du fourre-poches,Perfecciona tus bolsillos,Ultimate Pocket Stuffing,Guide du fourre-poches,Optimiza tus bolsillos,ポケットつめこみウルトラテク,"주머니 정리, 고수의 기술",塞滿口袋的究極訣竅,口袋满装诀窍
DummyHowtoBook_12185,Designs: Profi-Edition,Custom Design Pro Editor,I miei modelli: versione pro,Speciaal ontwerp - deel 1,Режим профи-рисунков,Motifs persos pour pros,Mis diseños profesionales,Custom Design Pro Editor,Motifs perso pour pros,Mis diseños profesionales,マイデザインPROエディタ,마이 디자인 PRO 에디터,我的設計專業版,我的设计专业版
DummyHowtoBook_13195,Designs: Profi-Edition+,Custom Design Pro Editor+,I miei modelli: vers. pro +,Speciaal ontwerp - deel 2,Режим профи-рисунков +,Motifs persos pour pros +,Mis diseños profesionales +,Custom Design Pro Editor+,Motifs perso pour pros +,Mis diseños profesionales +,マイデザインPROエディタ＋,마이 디자인 PRO 에디터＋,我的設計專業版＋,我的设计专业版＋
DummyHowtoBook_13256,Die Kunst des Bodypainting,Body-Paint Costume Tips,L'arte del body painting,Tips voor bodypainten,Искусство боди-арта,ABC de peinture corporelle,Trucos de pintura corporal,Body-Paint Costume Tips,ABC de peinture corporelle,Trucos de pintura corporal,へんしん！ボディカラーペイント,변신! 컬러풀 보디 페인팅,變身！身體彩繪,变身！身体彩绘
DummyHowtoBook_13257,Augenfarben für Gewinner,Exploring New Eye Colors,Occhi dai mille colori,Oog voor oogkleuren,Новые цвета глаз,Varier la couleur des yeux,Guía de lentillas de colores,Exploring New Eye Colors,Varier la couleur des yeux,Guía colores de ojos,みせる！カラーコンタクト,매력 만점! 컬러 렌즈 모음,看！彩色隱形眼鏡,看看！彩色隐形眼镜
DummyHowtoBook_13610,Hippe Emotionen,Hip Reaction Collection,Collezione Gran Emozione,Gevoel voor emoties,Реакции в тренде,Mimiques sans micmacs,Emociones y actividades,Hip Reaction Collection,Fanatique des mimiques,Emociones y actividades,ナウい！リアクションずかん,최신 유행! 리액션 도감,時下最熱門！表情圖鑑,时下最潮！反应图鉴
DummyHowtoBook_13766,Die 6 trendigsten Frisuren,Top 6 Stylish Hairstyles,I migliori 6 tagli top,Top 6 van stijlvolle kapsels,Топ 6 стильных причесок,6 coiffures qui décoiffent,6 peinados revolucionarios,Top 6 Stylish Hairstyles,6 coiffures qui décoiffent,6 peinados revolucionarios,もっと！ヘアアレンジ×6,조금 더! 헤어스타일×6,更多！頭髮造型×6,更多！发型×6
DummyHowtoBook_14030,Viva-Karneval-Emotionen,Viva Festivale Reaction Set,Set di emozioni Carnevale,Dé emoties voor carnaval,Реакции к Карнавалу,lot de mimiques de carnaval,Set de emociones Carnaval,Viva Festivale Reaction Set,lot de mimiques de carnaval,Set de emociones Carnaval,ビバ！カーニバルリアクション,비바! 카니발 리액션,歡樂！狂歡節表情,欢乐！狂欢节反应
DummyHowtoBook_14158,Designtausch-Terminal,Custom Designs Portal,Portale modelli personaliz.,Ontwerp-uitwisselpunt,Обмен рисунками,Portail des motifs persos,Portal de diseños,Custom Designs Portal,Portail des motifs perso,Portal de diseños,マイデザイン・ショーケース,마이 디자인 단말기,「我的設計」展示櫃,“我的设计”展示柜
DummyHowtoBook_14691,Genießen mit Anleitungen+,Be a Chef! DIY Recipes+,Cucina creativa 2.0,De lekkerste recepten,«Сделай сам+» и рецепты,Recettes Créations +,¡Creaciones+ y a cocinar!,Be a Chef! DIY Recipes+,Recettes Créations +,¡Creaciones+ y a cocinar!,りょうりもDIY！レシピ＋,요리도 DIY! 레시피＋,料理也能DIY！方程式＋,料理也能DIY！手册＋
DummyHowtoBook_14692,Muster für eigene Designs+,Custom Designs Patterns+,Motivi personalizzati +,Patronen voor ontwerppret,Индивидуальн. рисунки+,Conseils motifs persos +,Estampados en Mis diseños,Custom Designs Patterns+,Conseils motifs perso +,Estampados en Mis diseños,マイデザイン・パターン＋,마이 디자인 패턴＋,「我的設計」圖案＋,“我的设计”图案＋
DummyHowtoBook_14693,Deko-Profi-Lizenz,Pro Decorating License,Licenza arredamento pro,inrichtvergunning,лицензия декоратора,Diplôme de déco pro,Modo decoración Pro,Pro Decorating License,Diplôme de déco pro,Modo decoración Pro,もようがえPROライセンス,인테리어 PRO 자격증,布置PRO許可證,布置PRO许可证
DummyHowtoBook_14694,Zäuneverzaubern-Abc,Custom Fencing in a Flash,Recinzioni lampo,Hekken in een handomdraai,Индивидуальность заборов,Clôtures persos rapido,Cómo personalizar vallas,Custom Fencing in a Flash,Clôtures persos rapido,Cómo personalizar vallas,サクっと！さくリメイクBOOK,뚝딱! 울타리 리폼 BOOK,輕輕鬆鬆！爽快改造BOOK,轻轻松松！爽快改造书
DummyHowtoBook_14695,Kamera-App Pro,Pro Camera App,Fotocamera pro,De Camera-app voor pro's,Профи-камера,Appareil photo pro,Actualización cámara Pro,Pro Camera App,Appareil photo pro,Actualización cámara Pro,カメラアプリPRO,카메라 앱 PRO,照相機應用程式PRO,照相机软件PRO
DummyHowtoBook_14796,Inselhandbuch-Service,Island Life 101 Service,Guida isolana,Alle eilandtips op een rijtje,Сервис «Островные азы»,Guide insulaire,Aplicación Manual insular,Island Life 101 Service,Guide insulaire,Aplicación Manual insular,てっていライフサポートサービス,퍼펙트 라이프 서포트 서비스,全面生活支援服務,全面生活支持服务
DummyHowtoBook_14828,Neue-Emotionen-Sammlung,New Reactions Notebook,Nuove emozioni,Nieuwe emoties te over,Новые реакции,Nouvelles mimiques,Emociones y expresiones,New Reactions Notebook,Nouvelles mimiques,Emociones y expresiones,リアクション・アイデアノート,리액션 아이디어 노트,表情‧創意筆記,表情·创意笔记
DummyHowtoBook_14829,Die 4 fabulösesten Frisuren,Top 4 Fab Hairstyles,I migliori 4 tagli favolosi,Top 4 van gave kapsels,4 лучшие прически люкс,4 coiffures fabuleuses,4 peinados fabulosos,Top 4 Fab Hairstyles,4 coiffures fabuleuses,4 peinados fabulosos,イカす！ヘアアレンジ×4,느낌 있게! 헤어스타일×4,有型！頭髮造型x4,有型！发型×4
DummyHowtoBook_14914,Infrastruktur-Lizenz,Pro Construction License,licenza infrastrutture pro,infrastructuurvergunning,лицензия градостроителя,permis infrastructures pro,Más infraestructuras,Pro Construction License,permis infrastructures pro,Más infraestructuras,インフラついかこうじライセンス,인프라 추가 공사 허가증,公共建設施工許可證,公共建设施工许可证
DummyPresentbox_04480,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyRecipe_02695,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ,ダミーDIYレシピ
DummyRecipe_05603,Mein erstes Bastelbuch,DIY for Beginners,Fai da te per principianti,Doe-het-zelven kun je leren,Начала «Сделай сам»,Le b.a.-ba du bricolage,Bricolaje para principiantes,DIY for Beginners,Le b.a.-ba du bricolage,Primeros proyectos,はじめてのDIYレシピ,첫 DIY 레시피,第一次的DIY方程式,新手DIY手册
DummyRecipe_05604,Ideen für Bastler,Test Your DIY Skills,Fai da te per appassionati,De doe-het-zelfproef,Пробы пера «Сделай сам»,Bricolage tous azimuts,Bricolaje para expertos,Test Your DIY Skills,Bricolage tous azimuts,Proyectos para expertos,チャレンジ！DIYレシピ,도전! DIY 레시피,挑戰！DIY方程式,挑战！DIY手册
DummyRecipe_05605,Bist du der Bastelboss?,Wildest Dreams DIY,Fai da te per esperti,De ultieme doe-het-zelver,«Сделай сам» без границ,Brico foldingo,Bricolaje para epatar,Wildest Dreams DIY,Brico dingo,Proyectos para deslumbrar,こんなモノまで？！DIY,무엇이든 뚝딱?! DIY 레시피,這種東西也能自己做？！DIY,竟然能这样？！DIY
DummyRecipe_13787,Schlemmfest-Bastelbuch,Cozy Turkey Day DIY,Fai da te primizie,Doe-het-zelf: Smakenfestijn,«Сделай сам»: изобилие,Bricolages du partage,Bricolaje Día del Pavo,Cozy Turkey Day DIY,Bricolages du partage,Proyecto Día del Pavo,いろどりサンクスギビングDIY,삶에 풍요를! 하베스트 DIY 레시피,多彩多姿感恩節DIY,多彩多姿感恩节DIY
DummyRecipe_14811,Basis-Rezepte,Basic Cooking Recipes,ricettario base,Eenvoudig maar lekker,Азы кулинарии,Bien débuter en cuisine,Recetario básico,Basic Cooking Recipes,Bien débuter en cuisine,Recetario básico,おてがる！クッキングレシピ,간단! 쿠킹 레시피,方便快捷！料理方程式,方便快捷！料理手册
DummyRecipe_14816,Schlemmfest-Rezepte,Turkey Day Recipes,ricettario festival primizie,Smakelijk Smakenfestijn,Рецепты ко Дню изобилия,Recettes de fête du partage,Recetario Día del Pavo,Turkey Day Recipes,Recettes de fête du partage,Recetario Día del Pavo,サンクスギビング・クッキング,추수감사절 레시피,感恩節‧料理,感恩节·料理
DummyWrapping_07699,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07700,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07701,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07702,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07703,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07704,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07705,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07706,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07707,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07708,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07709,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07710,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07711,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07712,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07713,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_07714,Geschenk,present,regalo,cadeau,подарок,cadeau,regalo,present,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrapping_13793,Geschenk,gift,regalo,cadeau,подарок,cadeau,regalo,gift,cadeau,regalo,プレゼント,선물,禮物,礼物
DummyWrappingOtoshidama_14042,Glücksgeschenk,lucky money,denaro della fortuna,geluksgeld,дини на удачу,argent porte chance,aguinaldo Año Nuevo Lunar,lucky money,argent porte chance,regalito bayas de la suerte,しゅんせつのおとしだま,춘절 세뱃돈,春節紅包,春节红包
DummyWrappingOtoshidama_14043,Sebaetdon,sebaetdon,sebaetdon,sebaetdon-geld,подарок «сэбэтон»,sebaetdon,aguinaldo de Seollal,sebaetdon,sebaetdon,regalito de Seollal,ソルラルのおとしだま,설날 세뱃돈,韓國新年紅包,韩国新年红包
DummyWrappingOtoshidama_14044,Otoshidama,otoshidama,otoshidama,otoshidama-geld,конверт отосидама,otoshidama,aguinaldo de Año Nuevo,otoshidama,otoshidama,otoshidama,おとしだま,일본풍 세뱃돈,日式紅包,日式红包
FierworkHand_05743,Rot-Wunderkerze,red sparkler,stella filante rossa, rood sterretje,красн. бенгальский огонь,cierge magique rouge,bengala roja,red sparkler,bougie magique rouge,bengala roja,あかいてもちはなび,빨간색 스파클러,紅色仙女棒,红色烟花棒
FierworkHand_05743_pl,Rot-Wunderkerzen,red sparklers,stelle filanti rosse, rode sterretjes,красн. бенгальские огни,cierges magiques rouges,bengalas rojas,red sparklers,bougies magiques rouges,bengalas rojas,あかいてもちはなび,빨간색 스파클러,紅色仙女棒,红色烟花棒
FierworkHand_12974,Blau-Wunderkerze,blue sparkler,stella filante blu, blauw sterretje,син. бенгальский огонь,cierge magique bleu,bengala azul,blue sparkler,bougie magique bleue,bengala azul,あおいてもちはなび,파란색 스파클러,藍色仙女棒,蓝色烟花棒
FierworkHand_12974_pl,Blau-Wunderkerzen,blue sparklers,stelle filanti blu, blauwe sterretjes,синие бенгальские огни,cierges magiques bleus,bengalas azules,blue sparklers,bougies magiques bleues,bengalas azules,あおいてもちはなび,파란색 스파클러,藍色仙女棒,蓝色烟花棒
FireworkM_13106,Fontäne,fountain firework,fuoco d'artificio,sterretjesfontein,фейерверк-фонтан,feu d'artifice fontaine,bengala de tubo,fountain firework,feu d'artifice fontaine,bengala de tubo,おきはなび,분수 불꽃,地面煙火筒,地面烟花筒
FishBait_04549,Köder,fish bait,esca,aas,наживка,appât,cebo,fish bait,appât,cebo,サカナのまきエサ,물고기 떡밥,魚飼料,鱼饲料
FishBait_04549_pl,Köder,fish bait,esche,aas,наживки,appâts,cebos,fish bait,appâts,cebos,サカナのまきエサ,물고기 떡밥,魚飼料,鱼饲料
FlowerShower_14284,Blütenblätterkörbchen,flower-petal basket,cesta con petali,mand vol bloemblaadjes,корзинка с лепестками,panier de pétales,cesta con pétalos,flower-petal basket,panier de pétales,cesta con pétalos,フラワーシャワー,플라워 샤워,花瓣籃,花瓣篮
GardenEditList_14136,Felsen,rock,pietra levigata,kei,камень,pierre,roca,rock,pierre,roca,いわ,바위,岩石,岩石
GardenEditList_14137,Laubbaumstumpf,hardwood-tree stump,ceppo di latifoglia,loofboomstronk,пень лиственного дерева,souche de feuillu,tocón de caducifolio,hardwood-tree stump,souche de feuillu,tocón de caducifolio,こうようじゅのきりかぶ,활엽수 그루터기,闊葉樹樹樁,阔叶树树桩
GardenEditList_14138,Nadelbaumstumpf,cedar-tree stump,ceppo di cedro,cederstronk,пень кедра,souche de cèdre,tocón de cedro,cedar-tree stump,souche de cèdre,tocón de cedro,しんようじゅのきりかぶ,침엽수 그루터기,針葉樹樹樁,针叶树树桩
GardenEditList_14139,Kokosnusspalmenstumpf,coconut-tree stump,ceppo di palma da cocco,kokospalmstronk,пень кокосовой пальмы,souche de cocotier,tocón de cocotero,coconut-tree stump,souche de cocotier,tocón de palmera cocotera,ヤシのきりかぶ,야자수 그루터기,椰子樹樹樁,椰子树树桩
GardenEditList_14140,Bambusstumpf,cut bamboo,bambù tagliato,stuk bamboe,срезанный бамбук,bambou coupé,bambú cortado,cut bamboo,bambou coupé,bambú cortado,たけのきりかぶ,대나무 그루터기,竹樁,竹桩
GardenEditList_14141,Lichternadelbaum,decorated cedar tree,cedro decorato,versierde ceder,наряженный кедр,cèdre décoré,cedro ornamentado,decorated cedar tree,cèdre décoré,cedro ornamentado,ライトアップのしんようじゅ,장식된 침엽수,點燈針葉樹,点灯针叶树
GyroidScrap_14546,Gyroid-Fragment,gyroid fragment,frammento di giroide,stukje gyroid,фрагмент гироида,fragment de gyroïde,fragmento de giroide,gyroid fragment,fragment de gyroïde,fragmento de giroide,はにわのかけら,토용 조각,陶俑碎片,陶俑碎片
HandheldPennant_13128,Nook-Inc.-Fähnchen,Nook Inc. handheld pennant,gagliardetto Nook Inc.,Nook Inc.-vlaggetje,флажок Nook Inc.,fanion portable Nook Inc.,banderín Nook Inc. portátil,Nook Inc. handheld pennant,fanion portable Nook Inc.,banderín Nook Inc. portátil,たぬきかいはつのてもちペナント,Nook Inc. 손 깃발,Nook Inc.手持三角旗,Nook Inc.手持三角旗
Honeycomb_03263,Wespennest,wasp nest,vespaio,wespennest,осиное гнездо,nid de guêpes,avispero,wasp nest,nid de guêpes,avispero,ハチのす,벌집,蜂巢,蜂巢
Honeycomb_03263_pl,Wespennester,wasp nests,vespai,wespennesten,осиные гнезда,nids de guêpes,avisperos,wasp nests,nids de guêpes,avisperos,ハチのす,벌집,蜂巢,蜂巢
