Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
AddKKFesUpper,Hüpftanz,Grooving Hop,Salto ritmato,Vuist in de lucht,Подскоки в ритм,Poing en l'air,Salto rítmico,Grooving Hop,Sauts groovy,Saltito,タテのりジャンプ,제자리 점프,上下跳動,上下跳动
AddListen,Wahrnehmung,Listening Ears,In ascolto,Luisteren,Внимательные уши,Oreilles attentives,Escucha,Listening Ears,Oreilles attentives,Oídos atentos,みみをすます,귀 기울이기,聆聽,聆听
AddMusclePose,Muskelspielen,Flex,Muscoli in mostra,Spierbundel,Напряжение мышц,Biscotos,Musculitos,Flex,Biscoteaux,Lucir musculatura,ムキムキ,불끈불끈,健美姿勢,健美姿势
AddPoseCool,Cooles Posieren,Work It,Pose fashion,Coole poses,Позируем!,Poses tendance,Pose de modelo,Work It,Poses tendance,Modelaje,クールにキメる,쿨한 포즈,酷感姿勢,酷感姿势
AddPoseNaturel,Natürliches Posieren,Act Natural,Pose naturali,Ontspannen poses,Естественная поза,Poses naturelles,Pose natural,Act Natural,Poses naturelles,Pose natural,しなやかにキメる,부드러운 포즈,優雅姿勢,优雅姿势
AddPraise,Loben,Ta-da,Lode,Prijzen,Похвала,Ta-daaa !,Entusiasmo,Ta-da,Ta-daaa!,Entusiasmo,たたえる,대단해!,誇獎,夸奖
AddPrank,Erschrecken,Scare,Spavento,Bang maken,Устрашение,Épouvante,Susto,Scare,Épouvante,Susto,おどかす,왁!,驚嚇,吓唬
AddRadioGymnastics01,Aufwärmen,Posture Warm-Up,Riscaldamento,Warming-up,Разминка,Échauffement,Brazos,Posture Warm-Up,Échauffement,Brazos,せすじのばし,숨쉬기 운동,伸展背部,伸展背部
AddRadioGymnastics02,Armkreisen,Arm Circles,Rotazioni delle braccia,Armcirkels,Вращение руками,Cercles avec les bras,Mariposa,Arm Circles,Cercles avec les bras,Mariposa,うでまわし,팔 돌리기,轉動前臂,转动手臂
AddRadioGymnastics03,Seitbeugen,Side Bends,Piegamenti laterali,Zijwaarts rekken,Наклоны в стороны,Souplesse latérale,Estiramiento,Side Bends,Souplesse latérale,Flexión lateral,よこのばし,옆구리 운동,側邊伸展,体侧伸展
AddRadioGymnastics04,Rumpfdrehen,Body Twists,Rotazioni del corpo,Staande draai,Повороты туловища,Souplesse du tronc,Caderas,Body Twists,Souplesse du tronc,Caderas,からだひねり,몸통 운동,扭轉身體,扭转身体
AddRadioGymnastics05,Armstrecken,Wide Arm Stretch,Apertura del torace,Diagonaal strekken,Наклоны / разведение рук,Expansion du thorax,Inclinación,Wide Arm Stretch,Expansion du thorax,Inclinación,むねそらし,등배 운동,展開胸口,扩胸
AddRadioGymnastics06,Oberkörperkreisen,Upper-Body Circles,Rotazioni del busto,Grote cirkels,Вращение туловища,Rotation du tronc,Círculos,Upper-Body Circles,Rotation du tronc,Círculos,じょうたいまわし,상체 돌리기,轉動上半身,转动上半身
AddRadioGymnastics07,Springen,Jump,Salti,Springen,Прыжок,Sauts sur place,Salto,Jump,Sauts sur place,Salto,りょうあしとび,뜀뛰기,雙腳跳,双脚跳
AddRequestLook,Präsentieren,Behold,Ammirate!,Presenteren,Гляди-ка!,Admirez !,Indicación,Behold,Admirez!,Indicación,コチラです,이쪽이야!,在這裡,在这里
AddRhythm,Mitwippen,Jammin',A ritmo,Op het ritme,Ритмично,En rythme,Vaivén,Jammin',En rythme,Al ritmo,おんがくにのる,어깨춤,聽音樂搖擺,听音乐摇摆
AddScaring,Schocken,Haunt,Terrore,Spoken,Испуг,Envoûtement,Espanto,Haunt,Envoûtement,Espanto,こわがらせる,겁주기,嚇人,惊吓
AddSitDown,Hinsetzen,Sit Down,Sedersi,Zitten,Сидение,S'asseoir,Asiento,Sit Down,S'asseoir,Asiento,すわる,앉기,坐,坐
AddSmell,Schnüffeln,Sniff Sniff,Annusare,Ruiken,Принюхивание,Snif snif,Olfateo,Sniff Sniff,Snif snif,Olfateo,クンクン,킁킁,聞,闻闻
AddStretch,Strecken,Stretch,Stretching,Uitrekken,Растяжка,Étirement,Desperezo,Stretch,Étirement,Estiramiento,のびをする,기지개,伸懶腰,伸懒腰
AddTakePictures,Fotografieren,Take a Picture,Foto,Foto's maken,Фотосъемка,Photo,Fotografías,Take a Picture,Photo,Fotografías,パシャリ,찰칵!,拍照,拍照
AddViva,Viva,Viva,Viva,Pavé-pas,Вива!,Viva !,Viva,Viva,Viva!,Viva,ビバ！,비바!,歡樂！,欢乐！
AddWaveHands,Verabschieden,Wave Goodbye,Arrivederci,Uitzwaaien,Прощание,Bye bye,Despedida,Wave Goodbye,Bye bye,Despedida,バイバイ,바이바이,掰掰,再见
AddYoga,Yoga,Yoga,Yoga,Yoga,Йога,Yoga,Yoga,Yoga,Yoga,Yoga,ヨガのポーズ,요가,瑜珈姿勢,瑜伽姿势
Aha,Unglaube,Surprise,Sorpresa,Verrassing,Удивление,Étonnement,Asombro,Surprise,Étonnement,Asombro,あっ！,아하!,啊！,啊！
Apologize,Entschuldigung,Apologetic,Scusa,Buigen,Извинение,Excuse,Disculpa,Apologetic,Excuse,Disculpa,ペコリ,꾸벅,鞠躬,鞠躬
Assent,Verlässlichkeit,Confident,Autostima,Zelfvertrouwen,Решимость,Confiance en soi,Confianza,Confident,Confiance en soi,Confianza,まかせて！,맡겨줘!,交給我,交给我
Blushing,Schüchternheit,Bashfulness,Imbarazzo,Blozen,Робость,Embarras,Sonrojo,Bashfulness,Embarras,Sonrojo,テレる,부끄럼,害羞,害羞
BrokenHeart,Herzschmerz,Heartbreak,Cuore infranto,Gebroken hart,Разбитое сердце,Cœur brisé,Decepción,Heartbreak,Cœur brisé,Decepción,しつれん,실연,心碎,心碎
Cheering,Anfeuern,Encouraging,Incoraggiamento,Aanmoedigen,Ободрение,Encouragement,Ánimo,Encouraging,Encouragement,Ánimo,ガンバレー！,힘내!,加油～！,加油～！
Clapping,Entzücken,Delight,Applauso,Applaudisseren,Восхищение,Applaudissements,Aplauso,Delight,Applaudissements,Aplauso,パチパチ,박수,拍手,拍手
ColdChill,Schaudern,Cold Chill,Gelo,Bibberen,Озноб,Vent glacial,Escalofrío,Cold Chill,Vent glacial,Escalofrío,ヒュー,씁쓸,咻～,咻～
Crying,Leid,Sorrow,Tristezza,Huilen,Плач,Pleurs,Llanto,Sorrow,Pleurs,Llanto,わーん,울기,大哭,大哭
Dance,Pirouette,Flourish,Piroetta,Pirouette,Хвастовство,Pirouette,Pirueta,Flourish,Pirouette,Pirueta,クルリンパ,댄스,轉轉～將！,舞动
Frantic,Panik,Distress,Agitazione,Paniek,Беспокойство,Détresse,Apuro,Distress,Détresse,Angustia,あせる,당황,緊張,紧张
Greeting,Winken,Greetings,Saluto,Zwaaien,Приветствие,Salut,Saludo,Greetings,Salut,Saludo,やぁ！,안녕!,嗨！,你好！
Grin,Grinsen,Smirking,Sogghigno,Grinniken,Ухмылка,Rire suffisant,Sonrisa socarrona,Smirking,Rire fourbe,Sonrisa socarrona,ニヤリ,씨익,微笑,微笑
HappyDance,Begeisterung,Glee,Allegria,Enthousiasme,Ликование,Euphorie,Júbilo,Glee,Euphorie,Júbilo,ウキウキ,신바람,高興,兴高采烈
HappyFlower,Freude,Joy,Gioia,Blijdschap,Радость,Joie,Dicha,Joy,Joie,Dicha,ハッピー,해피,開心,开心
Hello,Begrüßung,Pleased,Contentezza,Groeten,Удовольствие,Enthousiasme,Agrado,Pleased,Enthousiasme,Agrado,ねっ,까딱,對吧！,对吧！
Hesitate,Verlegenheit,Shyness,Timidezza,Verlegenheid,Застенчивость,Timidité,Timidez,Shyness,Timidité,Timidez,もじもじ,머뭇,不好意思,不好意思
IdeaBulb,Inspiration,Inspiration,Ispirazione,Inspiratie,Вдохновение,Trouvaille,Inspiración,Inspiration,Trouvaille,Inspiración,ひらめく,번뜩,靈光乍現,灵光一闪
Laughing,Lachen,Laughter,Riso,Lachen,Смех,Rire,Risa,Laughter,Rire,Risa,わらう,웃기,笑哈哈,笑哈哈
Love,Liebe,Love,Amore,Liefde,Обожание,Amour,Amor,Love,Amour,Amor,ラブ,러브,喜歡,喜欢
Negative,Ablehnung,Disagreement,Disaccordo,Weigeren,Несогласие,Désaccord,Desacuerdo,Disagreement,Désaccord,Desacuerdo,イヤイヤ,절레절레,不要,不行不行
Nodding,Zustimmung,Agreement,Approvazione,Knikken,Согласие,Acquiescement,Asentimiento,Agreement,Acquiescement,Asentimiento,うんうん,끄덕끄덕,點頭,点头
OhGeez,Resignation,Resignation,Rassegnazione,Opgeven,Смирение,Dépit,Resignación,Resignation,Dépit,Resignación,ヤレヤレ,나참…,算了,好了好了
Oops,Missgeschick,Mistaken,Goffaggine,Vergissing,Оплошность,Gaffe,Equivocación,Mistaken,Gaffe,Equivocación,しまった！,아차!,糟了！,糟糕！
Outraged,Wut,Aggravation,Rabbia,Woede,Ярость,Fureur,Cabreo,Aggravation,Fureur,Enojo,ムカッ,버럭,生氣,生气
Pardon,Überraschung,Bewilderment,Incredulità,Nadruk,Недоумение,Perplexité,Incredulidad,Bewilderment,Perplexité,Incredulidad,えっ？,뭐?,嗯？,嗯？
QuestionMark,Neugier,Curiosity,Curiosità,Nieuwsgierigheid,Любопытство,Curiosité,Curiosidad,Curiosity,Curiosité,Curiosidad,はて？,응?,什麼？,什么？
RequestOkay,Zu Befehl,Eager,Ci penso io!,Gemotiveerd,Полная готовность,Motivation,Motivación,Eager,Motivation,Motivación,がんばるぞ,파이팅!,我會加油的,我会加油的
RequestWillingness,Bitte lächeln,Say Cheese,Un bel sorriso!,Lach naar het vogeltje,Улыбка в объектив,Ouistiti !,Patataaa,Say Cheese,Ouistiti!,¡Foto!,はいチーズ,김치～!,笑一個,笑一个
SadSpiral,Traurigkeit,Sadness,Sconforto,Verdriet,Грусть,Déprime,Tristeza,Sadness,Déprime,Tristeza,がっくり,실망,失落,失落
Scheming,Hinterhältigkeit,Mischief,Malizia,Kattenkwaad,Озорство,Malice,Maquinación,Mischief,Malice,Travesura,わるだくみ,꿍꿍이,奸笑,坏笑
Shaki,Angeberei,Showmanship,Spavalderia,Pronken,Бахвальство,Esbroufe,Descaro,Showmanship,Esbroufe,Descaro,シャキーン,짜잔!,看我的,看我的
Shaking,Angst,Fearful,Brivido,Angst,Дрожь,Frisson,Tembleque,Fearful,Frisson,Tiritera,ブルブル,덜덜덜,顫抖,瑟瑟发抖
Shocked,Erstaunen,Amazed,Stupore,Verbazing,Изумление,Stupéfaction,Fascinación,Amazed,Stupéfaction,Fascinación,ハッ！,깜짝!,驚！,惊！
Sighing,Enttäuschung,Sighing,Delusione,Zuchten,Вздох,Soupir,Suspiro,Sighing,Soupir,Suspiro,ためいき,한숨,嘆氣,叹气
Silent,Starren,Intense,Occhiataccia,Staren,Напряжение,Regard intense,Impasibilidad,Intense,Regard intense,Seriedad,ジロッ,조용,瞪,瞪
Sleep,Einnicken,Dozing,Sonnolenza,Slapen,Дремота,Somnolence,Sueño,Dozing,Somnolence,Sueño,すやすや,쿨쿨,睡著了,睡着了
Sleepy,Ermüdung,Sleepy,Sonno,Gapen,Сонливость,Sommeil,Bostezo,Sleepy,Sommeil,Bostezo,あくび,하품,打呵欠,打哈欠
Smiling,Zufriedenheit,Happiness,Felicità,Glimlachen,Счастье,Sourire,Sonrisa,Happiness,Sourire,Sonrisa,ニコニコ,싱글벙글,笑瞇瞇,笑眯眯
SmugFace,Stolz,Pride,Orgoglio,Trots,Гордость,Fierté,Orgullo,Pride,Fierté,Orgullo,ドヤ！,잘난체,得意！,得意！
Sneezing,Niesen,Sneezing,Starnuto,Niezen,Чихание,Éternuement,Estornudo,Sneezing,Éternuement,Estornudo,くしゃみ,재채기,打噴嚏,阿嚏
Surprised,Schock,Shocked,Shock,Verbijstering,Шок,Surprise,Sorpresa,Shocked,Surprise,Sorpresa,ガーン！,뜨악!,嚇一跳！,吓一跳！
Thinking,Denken,Thought,Riflessione,Nadenken,Размышление,Réflexion,Cavilación,Thought,Réflexion,Reflexión,うーん,고민,思考中,思考
Worried,Sorge,Worry,Preoccupazione,Bezorgdheid,Расстройство,Tracas,Preocupación,Worry,Tracas,Preocupación,こまる,곤란,煩惱,烦恼
WrySmile,Schmunzeln,Sheepishness,Sarcasmo,Spotten,Насмешка,Dérision,Sonrisa pícara,Sheepishness,Dérision,Sonrisa pícara,にがわらい,쓴웃음,苦笑,苦笑
