Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
1466,Chill-Shorts,loungewear shorts,pantaloncino comodo,loungeshort,удобные шорты,short d'intérieur,pantalón de pijama corto,loungewear shorts,short de détente,pantalón corto de pijama,ルームウェアのハーフパンツ,홈웨어 반바지,居家五分褲,居家五分裤
148,Cargohose,cargo pants,pantalone con tasche,cargobroek,брюки-карго,pantalon cargo,pantalón cargo,cargo pants,pantalon cargo,pantalón cargo,カーゴパンツ,카고 바지,工作褲,工作裤
149,Umkrempelhose,cuffed pants,pantalone con risvolti,omgeslagen broek,брюки с манжетами,pantalon à revers,pantalón bajo vuelto,cuffed pants,pantalon à revers,pantalón dobladillo,すそみせズボン,롤업 바지,反摺褲,反折裤
152,Spitzenrock,lace skirt,gonna merlettata,kanten rokje,кружевная юбка,jupe en dentelle,falda encaje,lace skirt,jupe en dentelle,falda encaje,レーススカート,레이스 치마,蕾絲裙,蕾丝短裙
158,Weihnachtsmannhose,Santa pants,pantalone da Babbo Natale,kerstmanbroek,штаны Санты,pantalon père Noël,pantalón Papá Noel,Santa pants,pantalon père Noël,pantalón Papá Noel,サンタのズボン,산타 바지,聖誕褲,圣诞裤
160,Uniformhose,dress pants,pantalone scolastico,nette broek,формальные брюки,pantalon d'uniforme,pantalón uniforme escolar,dress pants,pantalon d'uniforme,pantalón uniforme escolar,せいふくのズボン,교복 바지,制服褲,制服裤
161,Imponierhose,flashy slacks,pantalone vistoso,glanzende broek,броские брюки,pantalon tape-à-l'œil,pantalón de vestir llamativo,flashy slacks,pantalon tape-à-l'œil,pantalón de vestir llamativo,ハデなスラックス,화려한 슬랙스,亮面西裝褲,华丽西装裤
175,Western-Hose,western pants,pantalone da cowboy,westernbroek,ковбойские брюки,pantalon western,pantalón de vaquero,western pants,pantalon western,pantalón de vaquero,カウボーイパンツ,카우보이 바지,西部牛仔褲,西部牛仔裤
240,Tweedhose,tweed pants,pantalone di tweed,tweedbroek,твидовые брюки,pantalon en tweed,pantalón de tweed,tweed pants,pantalon en tweed,pantalón de tweed,ツイードパンツ,트위드 바지,斜紋軟呢褲,粗花呢裤
245,Cargo-Shorts,cargo shorts,pantaloncino con tasche,cargoshort,шорты-карго,short cargo,pantalón corto cargo,cargo shorts,short cargo,pantalón corto cargo,ハーフカーゴパンツ,카고 반바지,工作短褲,工装中裤
248,Lauf-Shorts,jogging shorts,pantaloncino da jogging,joggingshort,шорты для пробежек,short de footing,minipantalón jogging,jogging shorts,short de jogging,minipantalón de correr,ランニングパンツ,러닝 팬츠,跑步短褲,跑步短裤
255,Faltenrock,long pleated skirt,gonna lunga plissettata,lange plooirok,юбка-плиссе макси,jupe longue plissée,falda plisada larga,long pleated skirt,jupe longue plissée,falda plisada larga,ロングプリーツスカート,롱 플리츠 스커트,百褶長裙,长百褶裙
256,Tennisrock,tennis skirt,gonnellino da tennis,tennisrokje,теннисная юбка,jupe de tennis,falda tenis,tennis skirt,jupe de tennis,falda tenis,テニススカート,테니스 스커트,網球裙,网球裙
265,Jeansrock,denim skirt,gonna di jeans,jeansrokje,джинсовая юбка,jupe en jean,falda vaquera,denim skirt,jupe en jean,falda de jean,デニムスカート,데님 스커트,牛仔裙,牛仔裙
269,Fetzenjeansshorts,worn-out cutoffs,paio di jeans corti strappati,versleten denim short,поношенные шорты,mini-short en jean troué,minipantalón agujereado,worn-out cutoffs,mini-short en jean troué,minipantalón agujereado,あなあきショートデニム,찢어진 데님 숏팬츠,破洞牛仔短褲,破洞牛仔短裤
270,Maxi-Pünktchenrock,long polka skirt,gonna lunga a pois,lange rok met stippen,макси-юбка в горошек,jupe longue à pois,falda lunares,long polka skirt,jupe longue à pois,falda a lunares,みずたまロングスカート,물방울 롱스커트,圓點長裙,圆点长裙
272,Hickory-Streifen-Hose,hickory-stripe pants,pantalone a righine,gestreepte jeans,брюки в полоску,pantalon de travail,pantalón raya fina,hickory-stripe pants,pantalon de travail,pantalón raya fina,ヒッコリーのペインターパンツ,히코리 페인터 팬츠,條紋油漆工褲,条纹工作裤
273,Kettenhose,chain pants,pantalone con catena,broek met ketting,брюки с цепочкой,pantalon à chaîne,pantalón cadena y hebilla,chain pants,pantalon à chaîne,pantalón cadena y hebilla,チェーンつきパンツ,체인 바지,鏈條褲,链条裤
274,Thermohose,down pants,pantalone imbottito,gewatteerde broek,штаны на пуху,pantalon doudoune,pantalón acolchado,down pants,pantalon doudoune,pantalón acolchado,ダウンパンツ,패딩 바지,羽絨褲,羽绒裤
275,Maxi-Chinorock,long chino skirt,gonna chino lunga,lange chinorok,длинная юбка из хлопка,jupe longue chino,falda chino,long chino skirt,jupe longue chino,falda beige,ロングチノスカート,롱 치노 스커트,卡其長裙,卡其长裙
280,Thermorock,down skirt,gonna imbottita,gewatteerde rok,юбка на пуху,jupe doudoune,falda corta acolchada,down skirt,jupe doudoune,falda corta acolchada,ダウンスカート,패딩 치마,羽絨裙,羽绒短裙
283,Jeans-Shorts,denim cutoffs,paio di jeans corti,jeansshort,джинсовые шорты,mini-short en jean,minipantalón tejano,denim cutoffs,mini-short en jean,minipantalón de jean,デニムショートパンツ,데님 숏팬츠,牛仔短褲,牛仔短裤
287,Feierabend-Rock,sporty skirt,gonna di tuta,sportief rokje,юбка из трикотажа,jupe jogging,falda corta sport,sporty skirt,jupe jogging,falda corta sport,スウェットスカート,스웨트 치마,棉裙,棉质短裙
295,Cordrock,corduroy skirt,gonna di velluto a coste,corduroy rokje,юбка из вельвета,jupe en velours côtelé,falda corta de pana,corduroy skirt,jupe en velours côtelé,falda corta de pana,コーデュロイスカート,코듀로이 치마,燈芯絨裙,灯芯绒短裙
296,Gaucho-Hose,gaucho pants,pantalone da gaucho,gauchobroek,брюки-гаучо,pantalon gaucho,pantalón gaucho,gaucho pants,pantalon gaucho,pantalón gaucho,ガウチョパンツ,와이드 팬츠,闊腿褲,阔腿裤
299,Kunstlederrock,pleather skirt,gonna in ecopelle a tubino,kunstleren rokje,юбка из кожзама,jupe en similicuir,falda corta de polipiel,pleather skirt,jupe en similicuir,falda corta cuero sintético,レザースカート,가죽 치마,皮裙,皮裙
301,Fransenrock,fringe skirt,gonna con frange,rokje met franje,юбка с бахромой,jupe à franges,falda corta con flecos,fringe skirt,jupe à franges,falda corta con flecos,フリンジスカート,프린지 스커트,流蘇裙,流苏短裙
305,Maler-Jeanshose,denim painter's pants,paio di jeans da lavoro,omgeslagen jeans,джинсы с отворотами,jean de travail,vaquero de trabajo,denim painter's pants,jean de travail,pantalón de jean de trabajo,デニムのペインターパンツ,데님 페인터 팬츠,牛仔油漆工褲,牛仔工作裤
308,Asia-Blumen-Shorts,silk floral-print pants,pinocchietto di seta esotico,gebloemde zijden broek,шелк. штаны в цветочек,pantacourt chinois,pirata de seda exótico,silk floral-print pants,pantacourt floral de soie,pantalón capri flores,チャイナなクロップドパンツ,중국풍 크롭 팬츠,中華風七分褲,中国风七分裤
309,Asia-Wolken-Hose,silk pants,pantalone di seta,zijden broek,шелковые брюки,pantalon chinois,pantalón de seda,silk pants,pantalon de soie,pantalón de seda,チャイナなズボン,중국풍 바지,中華風褲子,中国风裤子
310,Kung-Fu-Hose,kung-fu pants,pantalone da kung fu,kungfubroek,штаны для кун-фу,pantalon de kung-fu,pantalón kung-fu,kung-fu pants,pantalon kung-fu,pantalón kung-fu,カンフーなズボン,쿵푸 바지,功夫褲,功夫裤
312,Baströckchen,grass skirt,gonna fieno,rieten rokje,юбка из сухих листьев,jupe savane,falda de paja,grass skirt,jupe de feuilles,falda de paja,こしみの,도롱이 하의,草裙,草裙
327,Glockenhose,bell-bottoms,pantalone a zampa,bellbottom,брюки-клеш,pantalon pattes d'eph,pantalón acampanado,bell-bottoms,pantalon pattes d'éléphant,pantalón acampanado,ベルボトムパンツ,나팔바지,喇叭褲,喇叭裤
331,Volanthose,frilly pants,pantalone vezzoso,ruchesbroek,брюки с оборками,pantalon à volant,pantalón con volantes,frilly pants,pantalon à volant,pantalón con volados,フリルつきパンツ,프릴 바지,荷葉邊褲子,荷叶边裤子
332,Jacht-Shorts,yacht shorts,pantaloncino da yacht,zeilshort,летние шорты,short voiliers,minipantalón yates,yacht shorts,short voiliers,minipantalón yates,ヨットのショートパンツ,요트 숏팬츠,帆船短褲,帆船图案短裤
333,Vielfarben-Shorts,multicolor shorts,pantaloncino multicolore,veelkleurige korte broek,двухцветные шорты,short multicolore,pantalón corto multicolor,multicolor shorts,short multicolore,pantalón corto multicolor,マルチカラーのハーフパンツ,컬러풀 반바지,多色五分褲,混色五分裤
334,Ausgehshorts,formal shorts,pantaloncino classico,keurige short,классические шорты,short sobre,pantalón corto sobrio,formal shorts,short sobre,pantalón corto sobrio,きれいめハーフパンツ,깔끔한 반바지,清爽五分褲,简约五分裤
335,Leoparden-Minirock,leopard miniskirt,minigonna maculata,luipaardrokje,леопардовая мини-юбка,mini-jupe léopard,falda corta de leopardo,leopard miniskirt,mini-jupe léopard,falda corta de leopardo,ヒョウがらミニスカート,표범 무늬 미니스커트,豹紋迷你裙,豹纹迷你裙
336,Karo-Maxirock,long plaid skirt,gonna lunga scozzese,lange plaidrok,длинная юбка в клетку,jupe longue écossaise,falda tartán,long plaid skirt,jupe longue écossaise,falda escocesa,チェックのロングスカート,체크무늬 롱스커트,格紋長裙,格纹长裙
339,Adelshose,noble pants,pantalone nobile,aristocratenbroek,брюки вельможи,haut-de-chausse,pantalón nobiliario,noble pants,haut-de-chausse,pantalón nobiliario,きぞくのズボン,귀족 바지,貴族褲子,贵族裤子
344,Ananas-Aloha-Hose,pineapple aloha shorts,paio bermuda aloha ananas,ananas-hawaïshort,гавайские ананасн. шорты,short Hawaï ananas,bermuda piña aloha,pineapple aloha shorts,short Hawaï ananas,bermuda aloha piñas,パインがらアロハパンツ,파인애플 알로하 바지,鳳梨夏威夷褲,凤梨夏威夷裤
347,7/8-Hose,cropped pants,pantalone al polpaccio,driekwartbroek,укороченные брюки,pantacourt,pantalón tres cuartos,cropped pants,pantacourt,pantalón tres cuartos,クロップドパンツ,크롭 팬츠,七分褲,七分裤
349,Volantrock,frilly skirt,gonna vezzosa,ruchesrokje,юбка с оборками,jupe volantée,falda corta con volantes,frilly skirt,jupe volantée,falda corta con volados,フリルスカート,프릴 스커트,蓬蓬裙,蛋糕蓬蓬裙
359,Tweed-Volantrock,tweed frilly skirt,gonna vezzosa di tweed,tweed-ruchesrokje,твидовая юбка с оборками,jupe en tweed à volant,falda de tweed con lazo,tweed frilly skirt,jupe en tweed à volant,falda de tweed con lazo,ツイードフリルスカート,트위드 프릴 스커트,斜紋軟呢蓬蓬裙,粗花呢蛋糕蓬蓬裙
361,Freizeithose,casual pants,pantalone casual,casual broek,удобные штаны,pantalon d'intérieur,pantalón holgado,casual pants,pantalon d'intérieur,pantalón holgado,ワイドイージーパンツ,와이드 이지 팬츠,休閒寬褲,休闲裤
365,Tarnrock,camo skirt,gonna mimetica,camouflagerokje,камуфляжная юбка,jupe camouflage,falda corta camuflaje,camo skirt,jupe camouflage,falda corta camuflaje,めいさいスカート,밀리터리 치마,迷彩裙,迷彩短裙
369,Hosenrock,culottes,paio di culotte,culotte,юбка-шорты,jupe-culotte,culote,culottes,jupe-culotte,pantalón corto holgado,キュロット,퀼로트,褲裙,裤裙
374,Skihose,ski pants,pantalone da sci,skibroek,лыжные штаны,pantalon de ski,pantalón de esquí,ski pants,pantalon de ski,pantalón de esquí,スキーウェアのズボン,스키복 바지,滑雪褲,滑雪裤
395,Outdoor-Hose,outdoor shorts,pantaloncino da camminata,kampeerbroek,походные шорты,short de randonnée,pantalón de paseo,outdoor shorts,short de randonnée,pantalón de paseo,アウトドアパンツ,아웃도어 팬츠,戶外活動褲,户外活动裤
399,Punk-Hose,punk pants,pantalone punk,punkbroek,брюки панка,pantalon punk,pantalón punk,punk pants,pantalon punk,pantalón punk,ボンテージパンツ,펑크 팬츠,龐克裙褲,朋克风格裤子
401,Ethno-Shorts,vibrant shorts,pantaloncino folcloristico,bonte bermuda,пестрые шорты,bermuda chamarré,bermuda playera,vibrant shorts,bermuda chamarré,bermuda playera,エスニックパンツ,에스닉 바지,民族風褲子,民族风裤子
404,Spielplatzhose,patched-knee pants,pantaloncino con toppe,kniestukkenbroek,брюки с заплатками,pantalon renforcé,pantalón con rodilleras,patched-knee pants,pantalon renforcé,pantalón con rodilleras,ひざあてズボン,덧댄 바지,膝蓋補丁褲,膝盖补丁裤
409,Stufenrock,tiered skirt,gonna a strati,gelaagde rok,ярусная юбка,jupe bohème,falda escalonada,tiered skirt,jupe bohème,falda escalonada,ティアードスカート,티어드 스커트,蛋糕裙,三节裙
411,Business-Rock,career skirt,gonna da ufficio,zakelijke rok,офисная юбка,jupe crayon,falda de oficina,career skirt,jupe crayon,falda de oficina,キャリアなスカート,정장 치마,西裝裙,西装短裙
412,Draperie-Rock,draped skirt,gonna drappeggiata,gedrapeerde rok,юбка с драпировкой,jupe drapée,falda en cascada tartán,draped skirt,jupe drapée,falda en cascada escocesa,ドレープスカート,드레이프 스커트,不規則摺邊裙,不规则垂坠裙
419,Radler-Shorts,cycling shorts,pantaloncino da ciclista,wielrennersbroekje,велошорты,short cycliste,pantalón corto de ciclista,cycling shorts,short cycliste,pantalón corto de ciclista,サイクルボトム,자전거 경주복 하의,單車褲,单车裤
420,Surfer-Shorts,surfing shorts,pantaloncino da surf,surfshort,шорты для серфинга,short de surf,bermuda surf,surfing shorts,short de surf,bermuda surf,サーフパンツ,서핑 바지,衝浪褲,冲浪裤
421,Spitzenshorts,lace shorts,pantaloncino di pizzo,kanten short,кружевные шорты,short dentelle,minipantalón encaje,lace shorts,short dentelle,minipantalón encaje,レースショートパンツ,레이스 숏팬츠,蕾絲短褲,蕾丝短裤
422,Athletenshorts,athletic shorts,pantaloncino della tuta,korte sportbroek,шорты бегуна,short de sport,pantalón corto atletismo,athletic shorts,short de sport,pantalón corto sport,ジャージショートパンツ,트레이닝복 숏팬츠,運動短褲,运动短裤
426,Muai-Thai-Hose,muay-thai shorts,pantaloncino da muay thai,kickboksshort,шорты для бокса,short de boxe thaï,pantalón corto muay thai,muay-thai shorts,short de boxe thaï,pantalón corto muay thai,ムエタイパンツ,무에타이 바지,泰拳褲,泰拳裤子
427,Goldtupfen-Shorts,dotted shorts,pantaloncino a pois,korte broek met stippen,шорты в горошек,short à pois,minipantalón topos,dotted shorts,short à pois,minipantalón a lunares,ゴールドドットパンツ,금색 도트 바지,金色點點褲,金色点点裤子
429,Gürtel-Wickelrock,belted wraparound skirt,gonna portafoglio tartan,wikkelrok met ceintuur,юбка с запахом и ремнями,jupe portefeuille à ceinture,falda envolvente tartán,belted wraparound skirt,jupe portefeuille à ceinture,falda envolvente escocesa,ベルトのまきスカート,벨트 랩 스커트,腰帶一片裙,系带裹裙
430,Blumenstick-Rock,embroidered floral skirt,gonna a ricami floreali,geborduurde bloemenrok,юбка с цветочками,jupe à fleurs brodées,falda flores bordadas,embroidered floral skirt,jupe à fleurs brodées,falda flores bordadas,ししゅうのはながらスカート,꽃무늬 자수 치마,刺繡花紋裙,花朵图案刺绣裙
431,Dessinstick-Rock,embroidered-pattern skirt,gonna a ricami geometrici,geborduurde rok,юбка с вышивкой,jupe à motif brodé,falda cenefas bordadas,embroidered-pattern skirt,jupe à motif brodé,falda cenefas bordadas,きかがくししゅうのスカート,기하학 자수 치마,幾何刺繡裙,几何图案刺绣裙
459,Satinhose,satin pants,pantalone satinato,satijnen broek,атласные брюки,pantalon en satin,pantalón de satén,satin pants,pantalon en satin,pantalón de satén,サテンのパンツ,새틴 바지,緞面褲子,缎面裤子
468,Cordhose,corduroy pants,pantalone di velluto a coste,corduroy broek,брюки из вельвета,pantalon en velours côtelé,pantalón de pana,corduroy pants,pantalon en velours côtelé,pantalón de pana,コーデュロイボトム,코듀로이 바지,燈芯絨褲,灯芯绒裤
478,Blumenspitzenrock,floral lace skirt,gonna merlettata floreale,kanten bloemenrok,кружевная юбка с цветами,jupe à fleurs en dentelle,falda encaje floral,floral lace skirt,jupe à fleurs en dentelle,falda encaje floral,はながらレースのスカート,꽃무늬 레이스 치마,花紋蕾絲裙,花朵图案蕾丝裙
480,Minirock,flare skirt,gonna scampanata,uitlopend rokje,юбка-клеш,jupe évasée,falda acampanada,flare skirt,jupe évasée,falda campamento,フレアスカート,플레어스커트,喇叭裙,喇叭裙
648,Outdoor-Chino,wide chino pants,pantalone chino largo,wijdepijpenchino,широкие брюки из хлопка,pantalon large en toile,pantalón chino holgado,wide chino pants,pantalon large en toile,pantalón beige holgado,ワイドチノ,와이드 치노,卡其寬褲,反折直筒裤
649,Bleichjeanshose,acid-washed jeans,paio di jeans sbiaditi,gebleekte jeans,джинсы-варенки,jean délavé,tejano desteñido,acid-washed jeans,jean délavé,pantalón desteñido,ケミカルウォッシュデニム,워싱 청바지,化學洗牛仔褲,酸洗牛仔裤
690,Tänzerhose,dance warm-up pants,pantalone della tuta danza,streetdance-broek,штаны для танцев,pantalon équipe de danse,pantalón compañía de baile,dance warm-up pants,pantalon équipe de danse,pantalón compañía de baile,ダンスジャージズボン,댄스 트레이닝복 바지,跳舞運動褲,舞蹈运动裤
726,Comic-Shorts,comic shorts,pantaloncino cartoonesco,stripboekshort,шорты с комиксами,short bédé,bermuda cómics,comic shorts,short bédé,bermuda cómics,アメコミがらハーフパンツ,만화 무늬 반바지,對話框短褲,对话框短裤
727,Monpe-Arbeitshose,traditional monpe pants,pantalone monpe,klassieke monpe-broek,шаровары,pantalon monpe,pantalón monpe,traditional monpe pants,pantalon monpe,pantalón monpe,もんぺ,일 바지,束口燈籠褲,花裤
728,Regenhose,rain pants,pantalone impermeabile,regenbroek,непромокаемые штаны,pantalon imperméable,pantalón impermeable,rain pants,pantalon imperméable,pantalón impermeable,レインパンツ,레인 팬츠,防雨褲,防雨裤
729,Strickrock,knit skirt,gonna di lana,gebreide rok,вязаная юбка,jupe en tricot,falda corta de punto,knit skirt,jupe en tricot,falda corta tejida,ニットスカート,니트 치마,針織裙,毛线短裙
730,Schleifchen-Kunstfellrock,faux-fur skirt,gonna di ecopelliccia,imitatiebontrok,юбка «под мех»,jupe en fausse fourrure,falda corta de pelo sintético,faux-fur skirt,jupe en fausse fourrure,falda corta de piel sintética,ファースカート,인조털 치마,毛毛裙,仿毛皮短裙
731,Volantsofahose,frilly sweatpants,pantalone volant vezzoso,rucheslegging,штаны с оборками,pantalon jogging à volants,pantalón chándal volantes,frilly sweatpants,pantalon jogging à volants,pantalón cómodo volados,スウェットフリルズボン,프릴 스웨트 팬츠,荷葉邊棉褲,荷叶边棉裤
732,Feierabend-Maxirock,long sweatskirt,gonna lunga casual,lange sweatstofrok,юбка макси из трикотажа,jupe jogging longue,falda sport,long sweatskirt,jupe jogging longue,falda sport,スウェットロングスカート,스웨트 롱스커트,棉質長裙,棉质长裙
733,Fleecerock,boa skirt,gonna boa,zachte rok,пушистая юбка,jupe en polaire,falda corta mullida,boa skirt,jupe en flanelle,falda corta mullida,ボアスカート,보아 스커트,絨毛裙,绒毛短裙
734,Fleece-Shorts,boa shorts,pantaloncino boa,zachte short,пушистые шорты,short en polaire,pantalón corto mullido,boa shorts,short en flanelle,pantalón corto mullido,ボアハーフパンツ,보아 반바지,絨毛短褲,绒毛短裤
735,Kunstleder-Minirock,pleather flare skirt,gonna in ecopelle,uitlopend kunstleren rokje,юбка-клеш из кожзама,jupe évasée en similicuir,falda acampanada polipiel,pleather flare skirt,jupe évasée en similicuir,falda acampanada sintética,レザーのフレアスカート,가죽 플레어스커트,喇叭皮裙,喇叭皮裙
736,Knopfleisten-Spitzenrock,buttoned lace skirt,gonna merlettata a bottoni,kanten knoopjesrok,юбка с пуговицами,jupe longue à boutons,falda con botones,buttoned lace skirt,jupe longue à boutons,falda con botones,まえボタンレースのスカート,버튼 레이스 치마,前排釦蕾絲裙,前排扣荷叶边裙
737,Tanzröckchen,petal skirt,gonna petali,dansrokje,юбка из тюля,jupe pétales,falda pétalos,petal skirt,jupe pétales,falda pétalos,チュチュスカート,발레리나 치마,芭蕾舞紗裙,缤纷芭蕾舞裙
752,Symmetrierock,plover skirt,gonna pied de poule,pied-de-poule rok,юбка «Гусиная лапка»,jupe pied-de-coq,falda pata de gallo,plover skirt,jupe pied-de-coq,falda pata de gallo,ちどりのスカート,하운드투스 치마,千鳥格紋裙,千鸟格纹短裙
