Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
RoomWall_04827,Braun-Relieffliesenwand,brown botanical-tile wall,muro bassorilievo marrone,bruine patroontegelwand,темная кафельная стена,mur botanique brun,pared cerámica marrón,brown botanical-tile wall,mur botanique brun,pared cerámica marrón,ブラウンボタニカルタイルのかべ,브라운 보태니컬 타일 벽,棕色植物圖案磚牆,棕色植物图案砖墙
RoomWall_04828,Omatapete,chic wall,muro classico,chique wand,шикарная стена,mur rustique,pared lujo,chic wall,mur rustique,pared lujo,クラシックなかべがみ,클래식 벽지,古典壁紙,古典壁纸
RoomWall_04829,Badwand,bathhouse wall,muro terme,badhuiswand,стена «Купальня»,mur de bains publics,pared terma,bathhouse wall,mur de bains publics,pared baño,せんとうのかべ,목욕탕 벽,澡堂牆,澡堂墙
RoomWall_04830,Pavillonwand,lattice wall,muro a rete,raamwerkwand,решетчатая стена,mur tonnelle,pared celosía,lattice wall,mur tonnelle,pared celosía,オリエンタルなラティス,오리엔탈 격자 벽,東方風交叉格柵,东方风交叉格栅
RoomWall_04831,Beige-Blümchentapete,beige blossoming wall,muro fiorato beige,beige boeketlambrisering,бежевая стена с бутонами,mur beige à petites fleurs,pared floreada beis,beige blossoming wall,mur floraison beige,pared floreada beige,ベージュのくさばなもようのかべ,베이지 풀꽃 벽,米色花草圖案牆,米色花草图案墙
RoomWall_04832,Wellenfliesenwand,wavy-tile wall,muro ondulato,golventegelwand,волнистая стена,mur ondulations,pared gres ondulada,wavy-tile wall,mur ondulations,pared gres ondulada,ウェーブタイルのかべ,웨이브 타일 벽,波浪磚牆,波浪砖墙
RoomWall_04833,Bambuswand,bamboo wall,muro bambù,bamboewand,бамбуковая стена,mur en bambou,pared bambú,bamboo wall,mur en bambou,pared bambú,バンブーなかべ,대나무 벽,竹子牆,竹子墙
RoomWall_04834,Beige-Marokko-Wand,beige Moroccan wall,muro marocchino beige,beige Marokkaanse wand,бежевая марокк. стена,mur treillis marocain beige,pared losa marroquí beis,beige Moroccan wall,mur treillis désert beige,pared losa marroquí beige,ベージュのモロッカンタイルかべ,베이지 모로칸 타일 벽,米色摩洛哥磚牆,米色摩洛哥砖墙
RoomWall_04835,Blaugrau-Marokko-Wand,blue Moroccan wall,muro marocchino celeste,kleurige Marokkaanse wand,голубая марокк. стена,mur treillis marocain bleu,pared losa marroquí azul,blue Moroccan wall,mur treillis désert bleu,pared losa marroquí azul,ブルーのモロッカンタイルかべ,블루 모로칸 타일 벽,藍色摩洛哥磚牆,蓝色摩洛哥砖墙
RoomWall_04836,Bambusrollowand,bamboo-screen wall,muro tenda di bambù,bamboegordijnwand,бамбуковая стена-ширма,mur paravent en bambou,pared cañizo,bamboo-screen wall,mur paravent en bambou,pared tejido de bambú,すだれのかべ,나무 발 벽,竹簾牆,竹帘墙
RoomWall_04837,Klassik-Bücherwand,classic-library wall,muro libreria classica,klassieke bibliotheekwand,стена-библиотека,mur bibliothèque classique,pared biblioteca de clásicos,classic-library wall,mur bibliothèque classique,pared biblioteca de clásicos,ライブラリーなかべ,도서관 벽,圖書館牆,图书馆墙
RoomWall_04838,Manga-Bücherwand,manga-library wall,muro libreria di manga,mangabibliotheekwand,стена «Библиотека манги»,mur bibliothèque manga,pared biblioteca de manga,manga-library wall,mur bibliothèque manga,pared biblioteca de manga,マンガライブラリーなかべ,만화 도서관 벽,漫畫圖書館牆,漫画图书馆墙
RoomWall_04839,Schließfachwand,bank-vault wall,muro cassette di sicurezza,kluisjeswand,стена-хранилище,mur coffres-forts,pared cajas de seguridad,bank-vault wall,mur coffres-forts,pared cajas de seguridad,かしきんこのかべ,금고 벽,銀行保險箱牆,银行保险箱墙
RoomWall_04840,Blockhauswand,cabin wall,muro rustico,blokhutwand,бревенчатая стена,mur chalet,pared cabaña,cabin wall,mur chalet,pared cabaña,ログハウスのかべ,통나무집 벽,木屋牆,木屋墙
RoomWall_04841,Seidenkreppwand,crepe-design wall,muro tessuto crêpe,crêpewand,матерчатая стена,mur crêpé,pared crepé,crepe-design wall,mur crêpé,pared crepé,ちりめんもようのかべがみ,면직물 무늬 벽지,縐紗紋壁紙,绉纱纹壁纸
RoomWall_04842,Museumstapete,museum wall,muro museo,museumwand,музейная стена,mur musée,pared museo,museum wall,mur musée,pared museo,ミュージアムなかべ,뮤지엄 벽,博物館牆,博物馆墙
RoomWall_04843,Baustellenwand,construction-site wall,muro cantiere,bouwplaatswand,строительная стена,mur de chantier,pared fachada en obras,construction-site wall,mur de chantier,pared fachada en obras,こうじげんばのかべ,공사 현장 벽,施工現場牆,施工现场墙
RoomWall_04844,Holzstapelwand,stacked-wood wall,muro catasta di legna,houtstapelwand,стена «Поленница»,mur tronçons de bois,pared leñera,stacked-wood wall,mur tronçons de bois,pared leñera,ウッディなかべ,장작더미 벽,木質牆,木质墙
RoomWall_04845,Lehmwand,rammed-earth wall,muro pisé,stamplemen wand,земляная стена,mur en pisé,pared tierra amasada,rammed-earth wall,mur en pisé,pared tierra amasada,はんちくのかべ,층층이 쌓은 토벽,夯土牆,夯土墙
RoomWall_04846,Irrsinnstapete,groovy wall,muro alla moda,groovy wand,модная стена,mur groovy,pared comedor,groovy wall,mur groovy,pared comedor,サイケなかべがみ,사이키델릭 벽지,迷幻壁紙,迷幻壁纸
RoomWall_04847,Retro-Blumentapete,retro flower-print wall,muro stampa floreale rétro,retrobloemenwand,ретро-стена с цветами,mur à fleurs rétro,pared kitsch,retro flower-print wall,mur kitsch,pared kitsch,レトロなはながらのかべがみ,복고풍 꽃무늬 벽지,復古花紋壁紙,复古花纹壁纸
RoomWall_04848,Blau-Filigrantapete,blue intricate wall,muro filigrana blu,blauwe filigraanwand,затейливая синяя стена,mur entrelacs floraux bleu,pared boceto floral azul,blue intricate wall,mur entrelacs floraux bleu,pared boceto floral azul,あおいテキスタイルのかべ,파란 텍스타일 벽,藍色布牆,蓝色布墙
RoomWall_04849,Gelb-Filigrantapete,yellow intricate wall,muro filigrana giallo,gele filigraanwand,затейливая желтая стена,mur entrelacs floraux jaune,pared boceto floral amarilla,yellow intricate wall,mur entrelacs floraux jaune,pared boceto floral amarilla,きいろいテキスタイルのかべ,노란 텍스타일 벽,黃色布牆,黄色布墙
RoomWall_04850,Efeumauer,ivy wall,muro edera,klimopwand,стена с плющом,mur de lierre,pared hiedra,ivy wall,mur de lierre,pared hiedra,つたのかべ,덩굴 벽,常春藤牆,常春藤墙
RoomWall_04851,Boulderwand,rock-climbing wall,muro bouldering,klimwand,стена для скалолазания,mur pierres d'escalade,pared escalada,rock-climbing wall,mur pierres d'escalade,pared escalada,ボルダリングのかべ,암벽 등반 벽,抱石牆,抱石墙
RoomWall_04852,Wolkenkratzertapete,skyscraper wall,muro grattacieli,wolkenkrabberswand,стена с небоскребами,mur gratte-ciel,pared rascacielos,skyscraper wall,mur gratte-ciel,pared rascacielos,まてんろうのかべ,마천루 벽,摩天大樓牆,摩天大楼墙
RoomWall_04853,Bambuswaldtapete,bamboo-grove wall,muro canneto bambù,bamboeboswand,стена с бамбуком,mur forêt de bambou,pared bosque bambú,bamboo-grove wall,mur forêt de bambou,pared bosque bambú,ちくりんのかべ,대나무 숲 벽,竹林牆,竹林墙
RoomWall_04854,Farbkleckstapete,paintball wall,muro atelier,paintballwand,стена с кляксами,mur paintball,pared pintura,paintball wall,mur paintball,pared pintura,アトリエのかべ,아틀리에 벽,畫室牆,画室墙
RoomWall_04855,Schneeflockentapete,snowflake wall,muro fiocchi di neve,sneeuwvlokjeswand,стена со снежинками,mur flocons,pared nevada,snowflake wall,mur flocons,pared nevada,スノーフレークのかべがみ,눈꽃 벽지,雪花壁紙,雪花壁纸
RoomWall_04856,Schmutzwand,dirt-clod wall,muro di terra,gehavende wand,старая штукатурка,mur terreux,pared ruinosa,dirt-clod wall,mur terreux,pared ruinosa,ボロいつちかべ,낡은 토벽,破爛泥土牆,破烂泥土墙
RoomWall_04857,Gammeltapete,old wallpaper,muro malandato,wand met oud behang,стена со старыми обоями,mur miteux,pared sosa,old wallpaper,mur miteux,pared sosa,ボロいかべがみ,낡은 벽지,破爛壁紙,破烂壁纸
RoomWall_04858,Wildholzwand,wild-wood wall,muro legno selvatico,wrakhoutmuur,стена из грубого дерева,mur bois sauvage,panelado madera de deriva,wild-wood wall,mur bois sauvage,pared madera selvática,ワイルドウッドのかべ,거친 나무 벽,原木牆,原木墙
RoomWall_04859,Mischholzwand,wooden-mosaic wall,muro a liste di legno,blankhouten mozaïekwand,наборная стена,mur lambris fin,pared madera mixta,wooden-mosaic wall,mur lambris fin,pared madera mixta,よせぎのかべ,나무로 짠 벽,嵌木牆,嵌木墙
RoomWall_04860,Dunkel-Mischholzwand,dark wooden-mosaic wall,muro a liste di legno scuro,donkerhouten mozaïekwand,темная наборная стена,mur lambris fin sombre,pared madera mixta oscura,dark wooden-mosaic wall,mur lambris fin sombre,pared madera mixta oscura,ダークなよせぎのかべ,짙은 색 나무로 짠 벽,深色嵌木牆,深色嵌木墙
RoomWall_04861,Wandverkleidung,stately wall,muro solenne,monumentale wand,роскошная стена,mur ouvragé,pared majestuosa,stately wall,mur ouvragé,pared majestuosa,ルネッサンスなかべ,르네상스풍 벽,文藝復興牆,文艺复兴墙
RoomWall_04862,Mosaikfliesenwand,mosaic-tile wall,muro a mosaico,mozaïekwand,мозаичная стена,mur carrelage mosaïque,pared mosaico tradicional,mosaic-tile wall,mur carrelage mosaïque,pared mosaico tradicional,アートモザイクタイルのかべ,아트 모자이크 타일 벽,馬賽克磚牆,马赛克砖墙
RoomWall_04863,Shoji-Wand,shoji screen,muro shoji,shoji-scherm,стена-сёдзи,mur shôji,pared shoji,shoji screen,mur shôji,pared shoji,しょうじ,창호지 문 벽,日式紙拉門,日式纸拉门
RoomWall_04864,Shoji-Wand (modern),modern shoji-screen wall,muro shoji moderno,modern scherm,современная стена-сёдзи,mur papier de riz,pared japonesa,modern shoji-screen wall,mur papier de riz,pared japonesa,モダンなしょうじ,모던 창호지 문 벽,摩登日式紙拉門,摩登日式纸拉门
RoomWall_04865,Bienenwabenwand,honeycomb wall,muro alveare,honingraatwand,стена-соты,mur rayons de miel,pared melosa,honeycomb wall,mur rayons de miel,pared melosa,ビーハイブなかべ,벌집 벽,蜂巢牆,蜂巢墙
RoomWall_04866,Feudaltapete,exquisite wall,muro raffinato,verfijnde wand,изысканная стена,mur magnifique,pared exquisita,exquisite wall,mur magnifique,pared exquisita,チャイナなかべ,차이나풍 벽,中華風牆,中华风墙
RoomWall_04867,Gelb-Textiltapete,yellow simple-cloth wall,muro liscio giallo,gele gladde wand,простая желтая ткань,mur textile jaune,pared lisa amarilla,yellow simple-cloth wall,mur textile jaune,pared lisa amarilla,ベージュのシンプルクロス,베이지 심플 벽지,米色簡約布面牆,米色简约布面墙
RoomWall_04868,Rosa-Textiltapete,pink simple-cloth wall,muro liscio rosa,roze gladde wand,простая розовая ткань,mur textile saumon,pared lisa salmón,pink simple-cloth wall,mur textile saumon,pared lisa salmón,ピンクのシンプルクロス,핑크 심플 벽지,粉紅簡約布面牆,粉红简约布面墙
RoomWall_04869,Blau-Textiltapete,blue simple-cloth wall,muro liscio blu cielo,blauwe gladde wand,простая голубая ткань,mur textile bleu ciel,pared lisa celeste,blue simple-cloth wall,mur textile bleu ciel,pared lisa celeste,あおいシンプルクロス,파란 심플 벽지,藍色簡約布面牆,蓝色简约布面墙
RoomWall_04870,Orange-Wandvertäfelung,orange molded-panel wall,muro modanature arancione,oranje lambrisering,светлая лепная стена,mur à moulures orange,pared con molduras naranja,orange molded-panel wall,mur à moulures orange,pared con molduras naranja,オレンジのパネルモールドかべ,오렌지 패널 몰드 벽,橘色線板牆,橘色线板墙
RoomWall_04871,Blau-Wandvertäfelung,blue molded-panel wall,muro modanature blu,blauwe lambrisering,темная лепная стена,mur à moulures bleu,pared con molduras azul,blue molded-panel wall,mur à moulures bleu,pared con molduras azul,あおいパネルモールドかべ,블루 패널 몰드 벽,藍色線板牆,蓝色线板墙
RoomWall_04872,Grau-Wandvertäfelung,gray molded-panel wall,muro modanature grigio,grijze lambrisering,серая лепная стена,mur à moulures gris,pared con molduras gris,gray molded-panel wall,mur à moulures gris,pared con molduras gris,グレーのパネルモールドかべ,그레이 패널 몰드 벽,灰色線板牆,灰色线板墙
RoomWall_04873,Abstrakttapete,abstract wall,muro astratto,abstracte wand,абстрактная стена,mur art abstrait,pared abstracta,abstract wall,mur art abstrait,pared abstracta,アブストラクトなかべ,추상적인 벽지,抽象藝術牆,抽象艺术墙
RoomWall_04874,Herz-auf-Blau-Tapete,blue heart-pattern wall,muro con cuori blu,blauwe hartjeswand,голубая стена с сердцами,mur motif cœurs turquoise,pared amor celeste,blue heart-pattern wall,mur motif cœurs turquoise,pared amor celeste,ブルーハートのかべがみ,블루 하트 벽지,藍色愛心壁紙,蓝色爱心壁纸
RoomWall_04875,Herz-auf-Rosa-Tapete,pink heart-pattern wall,muro amore rosa,roze hartjeswand,розовая стена с сердцами,mur motif cœurs rose,pared amor rosa,pink heart-pattern wall,mur motif cœurs rose,pared amor rosa,ピンクハートのかべがみ,핑크 하트 벽지,粉紅愛心壁紙,粉红爱心壁纸
RoomWall_04876,Industriewand,industrial wall,muro industriale,fabriekswand,фабричная стена,mur d'usine,pared industrial,industrial wall,mur d'usine,pared industrial,ファクトリーなかべ,팩토리 벽,工廠牆,工厂墙
RoomWall_04877,Perlenvorhangwand,beaded-curtain wall,muro tendina di perline,kraaltjesgordijnwand,занавески макраме,mur rideau de perles,pared cortina de cuentas,beaded-curtain wall,mur rideau de perles,pared cortina de cuentas,たまのれんのかべ,구슬 커튼 벽,珠簾牆,珠帘墙
RoomWall_04878,Bühnenvorhangwand,heavy-curtain wall,muro sipario,theatergordijn,тяжелые гардины,mur rideau de velours,pared telón,heavy-curtain wall,mur rideau de velours,pared telón,どんちょうのかべ,극장 커튼 벽,舞台布幕牆,舞台布幕墙
RoomWall_04879,Aquatapete,marine pop wall,muro mare pop,vissenwand,морская стена,mur marin pop,pared peces,marine pop wall,mur marin pop,pared peces,おサカナのかべがみ,물고기 벽지,魚兒壁紙,鱼儿壁纸
RoomWall_04880,Faltertapete,butterflies wall,muro farfalle,vlinderwand,стена с мотыльками,mur papillons de jour,pared mariposas,butterflies wall,mur papillons de jour,pared mariposas,バタフライなかべがみ,나비 벽지,蝴蝶壁紙,蝴蝶壁纸
RoomWall_04881,Kusstapete,kisses wall,muro baci,kusjeswand,стена с поцелуйчиками,mur bisous,pared besos,kisses wall,mur bisous,pared besos,キッスのかべがみ,입술 벽지,唇印壁紙,唇印壁纸
RoomWall_04882,Cafétafelwand,blackboard wall,muro lavagna da bar,uithangbordwand,грифельная доска,mur menu de café,pared pizarra de cafetería,blackboard wall,mur menu de café,pared pizarra de cafetería,こくばんのかべ,칠판 벽,黑板牆,黑板墙
RoomWall_04883,Tarntapete,camo wall,muro mimetico,camouflagewand,стена-камуфляж,mur camouflage,pared camuflaje,camo wall,mur camouflage,pared camuflaje,めいさいのかべがみ,밀리터리 벽지,迷彩壁紙,迷彩壁纸
RoomWall_04884,Blau-Tarntapete,blue camo wall,muro mimetico blu,blauwe camouflagewand,голуб. стена-камуфляж,mur camouflage bleu,pared camuflaje azul,blue camo wall,mur camouflage bleu,pared camuflaje azul,ブルーめいさいのかべがみ,블루 밀리터리 벽지,藍色迷彩壁紙,蓝色迷彩壁纸
RoomWall_04885,Lila-Tarntapete,purple camo wall,muro mimetico viola,paarse camouflagewand,фиолет. стена-камуфляж,mur camouflage violet,pared camuflaje lila,purple camo wall,mur camouflage mauve,pared camuflaje morada,パープルめいさいのかべがみ,퍼플 밀리터리 벽지,紫色迷彩壁紙,紫色迷彩壁纸
RoomWall_04886,Pastell-Puzzletapete,pastel puzzle wall,muro puzzle pastello,pastelkleurige puzzelwand,пастельная стена-пазл,mur puzzle pastel,pared rompecabezas pastel,pastel puzzle wall,mur casse-tête pastel,pared rompecabezas pastel,パステルパズルかべがみ,파스텔 퍼즐 벽지,粉嫩巧拼壁紙,粉嫩拼图壁纸
RoomWall_04887,Bunt-Puzzletapete,colorful puzzle wall,muro puzzle variopinto,kleurrijke puzzelwand,красочная стена-пазл,mur puzzle multicolore,pared rompecabezas alegre,colorful puzzle wall,mur casse-tête multicolore,pared rompecabezas alegre,カラフルパズルかべがみ,컬러풀 퍼즐 벽지,彩色巧拼壁紙,彩色拼图壁纸
RoomWall_04888,Blau-Spieltapete,blue playroom wall,muro stanza giochi azzurro,blauwe kinderkamerwand,голубая стена в детскую,mur salle de jeu bleu,pared barquito azul,blue playroom wall,mur salle de jeu bleu,pared barquito azul,あおいキッズルームのかべがみ,파란 놀이방 벽지,藍色兒童房壁紙,蓝色儿童房壁纸
RoomWall_04889,Rosa-Spieltapete,pink playroom wall,muro stanza giochi rosa,roze kinderkamerwand,розовая стена в детскую,mur salle de jeu rose,pared barquito rosa,pink playroom wall,mur salle de jeu rose,pared barquito rosa,ピンクのキッズルームのかべがみ,핑크 놀이방 벽지,粉紅色兒童房壁紙,粉红色儿童房壁纸
RoomWall_04890,Betonwand,concrete wall,muro cemento,betonwand,бетонная стена,mur en béton,pared cemento,concrete wall,mur en béton,pared cemento,コンクリートのかべ,콘크리트 벽,混凝土牆,混凝土墙
RoomWall_04891,Weiß-Floraltapete,white delicate-blooms wall,muro a fiori delicati bianco,witte rozenlambrisering,белая стена в цветочек,mur à fleurs délicates blanc,pared flor delicada beis,white delicate-blooms wall,mur à fleurs délicates blanc,pared flor delicada beige,しろいこばながらのかべがみ,하얀 잔꽃무늬 벽지,白色碎花壁紙,白色碎花壁纸
RoomWall_04892,Grau-Punkttapete,monochromatic dotted wall,muro a pois monocromo,zwart-witte stippenwand,однотонн. стена в горошек,mur à pois monochromes,pared topos monocroma,monochromatic dotted wall,mur à pois monochromes,pared lunares monocroma,モノクロドットのかべがみ,흑백 도트 벽지,灰階配色點點壁紙,单色配色点点壁纸
RoomWall_04893,Pink-Blumentapete,pink flower-print wall,muro stampa floreale rosa,roze bloemenwand,розовая стена с цветами,mur à fleurs rose,pared floral salmón,pink flower-print wall,mur à fleurs rose,pared floral salmón,ピンクのはながらのかべがみ,핑크 꽃무늬 벽지,粉紅色花紋壁紙,粉红色花纹壁纸
RoomWall_04894,Goldtapete,golden wall,muro d'oro,gouden wand,золотая стена,mur d'or,pared dorada,golden wall,mur d'or,pared dorada,おうごんのかべ,황금 벽,黃金牆,黄金墙
RoomWall_04895,Rosa-Blümchentapete,pink blossoming wall,muro fiorato rosa,roze boeketlambrisering,розовая стена с бутонами,mur floraison rose,pared floreada rosa,pink blossoming wall,mur floraison rose,pared floreada rosa,ピンクのくさばなもようのかべ,핑크 풀꽃 벽,粉紅色花草圖案牆,粉红色花草图案墙
RoomWall_04896,Blau-Blümchentapete,blue blossoming wall,muro fiorato celeste,blauwe boeketlambrisering,голубая стена с бутонами,mur floraison bleu,pared floreada azul,blue blossoming wall,mur floraison bleu,pared floreada azul,あおいくさばなもようのかべ,파란 풀꽃 벽,藍色花草圖案牆,蓝色花草图案墙
RoomWall_04897,Rot-Floraltapete,red delicate-blooms wall,muro a fiori delicati rosso,rode rozenlambrisering,красная стена в цветочек,mur à fleurs délicates rouge,pared flor delicada roja,red delicate-blooms wall,mur à fleurs délicates rouge,pared flor delicada roja,あかいこばながらのかべがみ,빨간 잔꽃무늬 벽지,紅色碎花壁紙,红色碎花壁纸
RoomWall_04898,Grün-Floraltapete,green delicate-blooms wall,muro a fiori delicati verde,groene rozenlambrisering,зеленая стена в цветочек,mur à fleurs délicates vert,pared flor delicada verde,green delicate-blooms wall,mur à fleurs délicates vert,pared flor delicada verde,グリーンのこばながらのかべがみ,그린 잔꽃무늬 벽지,綠色碎花壁紙,绿色碎花壁纸
RoomWall_04899,Pastell-Pünktchentapete,pastel dotted wall,muro a pois pastello,pastelkleurige stippenwand,пастельн. стена в горошек,mur à pois pastel,pared topos pastel,pastel dotted wall,mur à pois pastel,pared lunares pastel,パステルドットのかべがみ,파스텔 도트 벽지,粉嫩圓點壁紙,粉嫩点点壁纸
RoomWall_04900,Rot-Pünktchentapete,red dotted wall,muro a pois rosso,rode stippenwand,красная стена в горошек,mur à pois rouge,pared topos roja,red dotted wall,mur à pois rouge,pared lunares roja,レッドドットのかべがみ,레드 도트 벽지,紅色圓點壁紙,红色点点壁纸
RoomWall_04902,Lila-Pünktchentapete,purple dotted wall,muro a pois rosa,paarse stippenwand,фиолет. стена в горошек,mur à pois mauve,pared topos violeta,purple dotted wall,mur à pois mauve,pared lunares morada,パープルドットのかべがみ,퍼플 도트 벽지,紫色圓點壁紙,紫色点点壁纸
RoomWall_04903,Grün-Blümchentapete,green blossoming wall,muro fiorato verde,groene boeketlambrisering,зеленая стена с бутонами,mur floraison vert,pared floreada verde,green blossoming wall,mur floraison vert,pared floreada verde,みどりのくさばなもようのかべ,초록 풀꽃 벽,綠色花草圖案牆,绿色花草图案墙
