Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
pge,Kofi,Brewster,Bartolo,Brewster,Брюстер,Robusto,Fígaro,Brewster,Robusto,Fígaro,マスター,마스터,老闆,老板
pgeB,Kofi,Brewster,Bartolo,Brewster,Брюстер,Robusto,Fígaro,Brewster,Robusto,Fígaro,マスター,마스터,老闆,老板
pkn,Jakob,Jack,Fifonio,Jack,Джек,Jacqu'O,Soponcio,Jack,Jacqu'O,Soponcio,パンプキング,펌킹,南瓜王,南瓜王
plk,Pelly,Pelly,Pelly,Pelly,Пелли,Opélie,Sol,Pelly,Opélie,Sol,ぺりこ,펠리,宋信子,宋信子
plm,Peggy,Phyllis,Polly,Phyllis,Филлис,Élisabec,Estrella,Phyllis,Élisabec,Estrella,ぺりみ,펠리미,宋信美,宋信美
plo,Peter,Pete,Tino,Pete,Пит,Antoine,Carturo,Pete,Antoine,Carturo,ぺりお,펠리오,程信雄,程信雄
poo,Trude,Harriet,Bigodina,Harriet,Харриет,Ginette,Marilín,Harriet,Ginette,Marilín,カットリーヌ,카트리나,刀麗茹,刀丽茹
pooB,Trude,Harriet,Bigodina,Harriet,Харриет,Ginette,Marilín,Harriet,Ginette,Marilín,カットリーヌ,카트리나,刀麗茹,刀丽茹
pyn,Ohs,Zipper,Ovidio,Zipper,Зиппер,Albin,Coti,Zipper,Albin,Coti,ぴょんたろう,토빗,蹦蹦,蹦蹦
rcm,Nepp,Timmy,Mirco,Timmy,Тимми,Méli,Tendo,Timmy,Méli,Tendo,まめきち,콩돌이,豆狸,豆狸
rco,Tom Nook,Tom Nook,Tom Nook,Tom Nook,Том Нук,Tom Nook,Tom Nook,Tom Nook,Tom Nook,Tom Nook,たぬきち,너굴,狸克,狸克
rct,Schlepp,Tommy,Marco,Tommy,Томми,Mélo,Nendo,Tommy,Mélo,Nendo,つぶきち,밤돌이,粒狸,粒狸
rei,Chris,Jingle,Jingle,Jingle,Джингл,Rodolphe,Renato,Jingle,Rodolphe,Renato,ジングル,루돌,鈴鈴鹿,铃铃鹿
seo,Johannes,Pascal,Pasqualo,Pascal,Паскаль,Pascal,Pascal,Pascal,Pascal,Pascal,ラコスケ,해탈한,阿獺,阿獭
skk,Schubert,Kicks,Sciuscià,Kicks,Кикс,Blaise,Betunio,Kicks,Blaise,Betunio,シャンク,패트릭,薛革,薛革
slo,Gerd,Leif,Florindo,Leif,Лейф,Racine,Gandulio,Leif,Racine,Gandulio,レイジ,늘봉,然然,然然
spn,Harvey,Harvey,Fiorilio,Harvey,Харви,Joe,Fauno,Harvey,Joe,Fauno,パニエル,파니엘,巴獵,巴猎
sza,Melinda,Isabelle,Fuffi,Isabelle,Изабель,Marie,Canela,Isabelle,Marie,Canela,しずえ,여울,西施惠,西施惠
szo,Moritz,Digby,Fofò,Digby,Дигби,Max,Candrés,Digby,Max,Candrés,ケント,켄트,西施德,西施德
tap,Serenada,Luna,Sonia,Luna,Луна,Serena,Alakama,Luna,Serena,Alakama,ゆめみ,몽셰르,夢美,梦美
tkkA,K.K.,K.K.,K.K.,K.K.,К. К.,Kéké,Totakeke,K.K.,Kéké,Totakeke,とたけけ,K.K.,K.K.,K.K.
tkkB,DJ K.K.,DJ KK,DJ K.K.,DJ K.K.,DJ KK,DJ Kéké,DJ KeKe,DJ KK,DJ Kéké,DJ KeKe,DJ K.K,DJ K.K.,DJ KK,DJ KK
ttlA,Törtel,Tortimer,Tortimer,Tortimer,Тортимер,Tortimer,Tórtimer,Tortimer,Tortimer,Tórtimer,コトブキ,고북,壽伯,寿伯
ttlB,Eichenmann,Cornimer,Ghiandy,Cornimer,Корнимер,Cornimer,Córnimer,Cornimer,Cornimer,Córnimer,ドンどんぐり,도토리옹,橡伯,橡伯
tuk,Gernod,Franklin,Cedrone,Franklin,Франклин,Dindou,Guindo,Franklin,Dindou,Guindo,フランクリン,프랭클린,富藍,富蓝
upa,Samselt,Shrunk,Strizzo,Shrunk,Шранк,Ciboulot,Dr. Sito,Shrunk,Ciboulot,Dr. Sito,ししょー,스승,笑匠,笑匠
wrl,Winci,Wendell,Van Trik,Wendell,Уэнделл,Morsicus,Da Morsi,Wendell,Morsicus,Da Morsi,セイイチ,고파유,海項,海项
xct,Olli,Rover,Girolamo,Rover,Ровер,Charly,Fran,Rover,Charly,Fran,みしらぬネコ,낯선고양이,陌陌,陌陌
