Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
00022,Weiß-Einfachtür,white simple door,porta semplice bianca,witte eenvoudige deur,белая обычная дверь,porte simple blanche,puerta sencilla blanca,white simple door,porte simple blanche,puerta sencilla blanca,しろいシンプルなドア,하얀색 심플한 문,白色簡約門,白色简约门
00023,Weiß-Einfachtür,white simple door,porta semplice bianca,witte eenvoudige deur,белая обычная дверь,porte simple blanche,puerta sencilla blanca,white simple door,porte simple blanche,puerta sencilla blanca,しろいシンプルなドア,하얀색 심플한 문,白色簡約門,白色简约门
00026,Weiß-Designtür,white fancy door,porta elegante bianca,witte luxe deur,белая стильная дверь,porte luxueuse blanche,puerta elegante blanca,white fancy door,porte luxueuse blanche,puerta elegante blanca,ホワイトリッチなドア,화이트 고급스러운 문,白色浮雕門,白色浮雕门
00027,Weiß-Designtür,white fancy door,porta elegante bianca,witte luxe deur,белая стильная дверь,porte luxueuse blanche,puerta elegante blanca,white fancy door,porte luxueuse blanche,puerta elegante blanca,ホワイトリッチなドア,화이트 고급스러운 문,白色浮雕門,白色浮雕门
00028,Standardtür,basic door,porta cerchio,standaarddeur,типовая дверь,porte à hublot,puerta círculo,basic door,porte à hublot,puerta círculo,まるまどのドア,둥근 창문이 달린 문,圓窗木門,圆窗木门
00029,Standardtür,basic door,porta cerchio,standaarddeur,стандартная дверь,porte à hublot,puerta círculo,basic door,porte à hublot,puerta círculo,まるまどのドア,둥근 창문이 달린 문,圓窗木門,圆窗木门
00030,Langfenstertür,vertical-panes door,porta vetri verticali,raampaneeldeur,дверь с панелями,porte vitrée,puerta con vidriera,vertical-panes door,porte vitrée,puerta con vidrio,たてながまどのドア,긴 창문이 달린 문,長窗木門,长窗木门
00031,Langfenstertür,vertical-panes door,porta vetri verticali,raampaneeldeur,дверь с панелями,porte vitrée,puerta con vidriera,vertical-panes door,porte vitrée,puerta con vidrio,たてながまどのドア,긴 창문이 달린 문,長窗木門,长窗木门
00032,Braun-Gittertür,brown latticework door,porta graticcio marrone,bruine lattendeur,коричн. решетчатая дверь,porte treillage marron,puerta celosía marrón,brown latticework door,porte treillage brun,puerta celosía marrón,ちゃいろいこうしのドア,갈색 격자문,茶色格子門,茶色格子门
00033,Braun-Gittertür,brown latticework door,porta graticcio marrone,bruine lattendeur,коричн. решетчатая дверь,porte treillage marron,puerta celosía marrón,brown latticework door,porte treillage brun,puerta celosía marrón,ちゃいろいこうしのドア,갈색 격자문,茶色格子門,茶色格子门
00034,Rustikaltür,rustic door,porta grezza,rustieke deur,простая дверь,porte rustique,puerta rústica,rustic door,porte rustique,puerta rústica,そぼくなドア,소박한 문,樸素門,朴素门
00035,Rustikaltür,rustic door,porta grezza,rustieke deur,простая дверь,porte rustique,puerta rústica,rustic door,porte rustique,puerta rústica,そぼくなドア,소박한 문,樸素門,朴素门
00040,Ahorn-Gitterdekotür,maple iron grill door,porta con grata d'acero,esdoorndeur met traliewerk,кленовая дверь с ковкой,porte à grille érable,puerta con forjado marrón,maple iron grill door,porte à grille érable,puerta con forjado marrón,メープルのアイアングリルなドア,메이플 아이언 그릴 문,楓葉色鑄鐵窗花門,枫叶色铸铁窗花门
00041,Grün-Gitterdekotür,green iron grill door,porta con grata verde,groene deur met traliewerk,зеленая дверь с ковкой,porte à grille verte,puerta con forjado verde,green iron grill door,porte à grille verte,puerta con forjado verde,みどりのアイアングリルなドア,초록색 아이언 그릴 문,綠色鑄鐵窗花門,绿色铸铁窗花门
00042,Hellblau-Gitterdekotür,pale-blue iron grill door,porta con grata celeste,blauwe deur met traliewerk,голубая дверь с ковкой,porte à grille bleu clair,puerta con forjado celeste,pale-blue iron grill door,porte à grille bleu clair,puerta con forjado celeste,みずいろのアイアングリルなドア,하늘색 아이언 그릴 문,水藍色鑄鐵窗花門,水蓝色铸铁窗花门
00043,Rosa-Gitterdekotür,pink iron grill door,porta con grata rosa,roze deur met traliewerk,розовая дверь с ковкой,porte à grille rose,puerta con forjado rosa,pink iron grill door,porte à grille rose,puerta con forjado rosa,ピンクのアイアングリルなドア,핑크색 아이언 그릴 문,粉紅色鑄鐵窗花門,粉红色铸铁窗花门
00044,Weiß-Gitterdekotür,white iron grill door,porta con grata bianca,witte deur met traliewerk,белая дверь с ковкой,porte à grille blanche,puerta con forjado blanca,white iron grill door,porte à grille blanche,puerta con forjado blanca,しろいアイアングリルなドア,하얀색 아이언 그릴 문,白色鑄鐵窗花門,白色铸铁窗花门
00045,Ahorn-Gitterdekotür,maple iron grill door,porta con grata d'acero,esdoorndeur met traliewerk,кленовая дверь с ковкой,porte à grille érable,puerta con forjado marrón,maple iron grill door,porte à grille érable,puerta con forjado marrón,メープルのアイアングリルなドア,메이플 아이언 그릴 문,楓葉色鑄鐵窗花門,枫叶色铸铁窗花门
00046,Grün-Gitterdekotür,green iron grill door,porta con grata verde,groene deur met traliewerk,зеленая дверь с ковкой,porte à grille verte,puerta con forjado verde,green iron grill door,porte à grille verte,puerta con forjado verde,みどりのアイアングリルなドア,초록색 아이언 그릴 문,綠色鑄鐵窗花門,绿色铸铁窗花门
00047,Hellblau-Gitterdekotür,pale-blue iron grill door,porta con grata turchese,blauwe deur met traliewerk,голубая дверь с ковкой,porte à grille bleu clair,puerta con forjado celeste,pale-blue iron grill door,porte à grille bleu clair,puerta con forjado celeste,みずいろのアイアングリルなドア,하늘색 아이언 그릴 문,水藍色鑄鐵窗花門,水蓝色铸铁窗花门
00048,Rosa-Gitterdekotür,pink iron grill door,porta con grata rosa,roze deur met traliewerk,розовая дверь с ковкой,porte à grille rose,puerta con forjado rosa,pink iron grill door,porte à grille rose,puerta con forjado rosa,ピンクのアイアングリルなドア,핑크색 아이언 그릴 문,粉紅色鑄鐵窗花門,粉红色铸铁窗花门
00049,Weiß-Gitterdekotür,white iron grill door,porta con grata bianca,witte deur met traliewerk,белая дверь с ковкой,porte à grille blanche,puerta con forjado blanca,white iron grill door,porte à grille blanche,puerta con forjado blanca,しろいアイアングリルなドア,하얀색 아이언 그릴 문,白色鑄鐵窗花門,白色铸铁窗花门
00050,Schwarz-Designtür,black fancy door,porta elegante nera,zwarte luxe deur,черная стильная дверь,porte luxueuse noire,puerta elegante negra,black fancy door,porte luxueuse noire,puerta elegante negra,ブラックリッチなドア,블랙 고급스러운 문,黑色浮雕門,黑色浮雕门
00051,Rot-Designtür,red fancy door,porta elegante rossa,rode luxe deur,красная стильная дверь,porte luxueuse rouge,puerta elegante roja,red fancy door,porte luxueuse rouge,puerta elegante roja,レッドリッチなドア,레드 고급스러운 문,紅色浮雕門,红色浮雕门
00052,Rosa-Designtür,pink fancy door,porta elegante rosa,roze luxe deur,розовая стильная дверь,porte luxueuse rose,puerta elegante rosa,pink fancy door,porte luxueuse rose,puerta elegante rosa,ピンクリッチなドア,핑크 고급스러운 문,粉紅色浮雕門,粉红色浮雕门
00053,Blau-Designtür,blue fancy door,porta elegante blu,blauwe luxe deur,синяя стильная дверь,porte luxueuse bleue,puerta elegante azul,blue fancy door,porte luxueuse bleue,puerta elegante azul,ブルーリッチなドア,블루 고급스러운 문,藍色浮雕門,蓝色浮雕门
00054,Schwarz-Designtür,black fancy door,porta elegante nera,zwarte luxe deur,черная стильная дверь,porte luxueuse noire,puerta elegante negra,black fancy door,porte luxueuse noire,puerta elegante negra,ブラックリッチなドア,블랙 고급스러운 문,黑色浮雕門,黑色浮雕门
00055,Rot-Designtür,red fancy door,porta elegante rossa,rode luxe deur,красная стильная дверь,porte luxueuse rouge,puerta elegante roja,red fancy door,porte luxueuse rouge,puerta elegante roja,レッドリッチなドア,레드 고급스러운 문,紅色浮雕門,红色浮雕门
00056,Rosa-Designtür,pink fancy door,porta elegante rosa,roze luxe deur,розовая стильная дверь,porte luxueuse rose,puerta elegante rosa,pink fancy door,porte luxueuse rose,puerta elegante rosa,ピンクリッチなドア,핑크 고급스러운 문,粉紅色浮雕門,粉红色浮雕门
00057,Blau-Designtür,blue fancy door,porta elegante blu,blauwe luxe deur,синяя стильная дверь,porte luxueuse bleue,puerta elegante azul,blue fancy door,porte luxueuse bleue,puerta elegante azul,ブルーリッチなドア,블루 고급스러운 문,藍色浮雕門,蓝色浮雕门
00058,Dunkelbraun-Gitterdekotür,dark-brown iron grill door,porta con grata marr. scuro,noten deur met traliewerk,каштанов. дверь с ковкой,porte à grille marron foncé,puerta con forjado nogal,dark-brown iron grill door,porte à grille brun foncé,puerta con forjado nogal,こげちゃのアイアングリルなドア,고동색 아이언 그릴 문,深棕色鑄鐵窗花門,深棕色铸铁窗花门
00059,Dunkelbraun-Gitterdekotür,dark-brown iron grill door,porta con grata marr. scuro,noten deur met traliewerk,каштанов. дверь с ковкой,porte à grille marron foncé,puerta con forjado nogal,dark-brown iron grill door,porte à grille brun foncé,puerta con forjado nogal,こげちゃのアイアングリルなドア,고동색 아이언 그릴 문,深棕色鑄鐵窗花門,深棕色铸铁窗花门
00060,Grau-Gitterdekotür,gray iron grill door,porta con grata grigia,grijze deur met traliewerk,серая дверь с ковкой,porte à grille grise,puerta con forjado gris,gray iron grill door,porte à grille grise,puerta con forjado gris,グレーのアイアングリルなドア,회색 아이언 그릴 문,灰色鑄鐵窗花門,灰色铸铁窗花门
00061,Grau-Gitterdekotür,gray iron grill door,porta con grata grigia,grijze deur met traliewerk,серая дверь с ковкой,porte à grille grise,puerta con forjado gris,gray iron grill door,porte à grille grise,puerta con forjado gris,グレーのアイアングリルなドア,회색 아이언 그릴 문,灰色鑄鐵窗花門,灰色铸铁窗花门
00062,Ahorn-Langfenstertür,maple vertical-panes door,porta vetri verticali d'acero,beige raampaneeldeur,кленов. дверь с панелями,porte vitrée érable,puerta con vidriera marrón,maple vertical-panes door,porte vitrée érable,puerta con vidrio marrón,メープルなたてながまどのドア,메이플 긴 창문이 달린 문,楓葉色長窗木門,枫叶色长窗木门
00063,Grün-Langfenstertür,green vertical-panes door,porta vetri verticali verde,groene raampaneeldeur,зеленая дверь с панелями,porte vitrée verte,puerta con vidriera verde,green vertical-panes door,porte vitrée verte,puerta con vidrio verde,みどりのたてながまどのドア,초록색 긴 창문이 달린 문,綠色長窗木門,绿色长窗木门
00064,Blau-Langfenstertür,blue vertical-panes door,porta vetri verticali blu,blauwe raampaneeldeur,синяя дверь с панелями,porte vitrée bleue,puerta con vidriera azul,blue vertical-panes door,porte vitrée bleue,puerta con vidrio azul,あおいたてながまどのドア,파란색 긴 창문이 달린 문,藍色長窗木門,蓝色长窗木门
00065,Gelb-Langfenstertür,yellow vertical-panes door,porta vetri verticali gialla,gele raampaneeldeur,желтая дверь с панелями,porte vitrée jaune,puerta con vidriera ocre,yellow vertical-panes door,porte vitrée jaune,puerta con vidrio ocre,きいろいたてながまどのドア,노란색 긴 창문이 달린 문,黃色長窗木門,黄色长窗木门
00066,Rot-Langfenstertür,red vertical-panes door,porta vetri verticali rossa,rode raampaneeldeur,красная дверь с панелями,porte vitrée rouge,puerta con vidriera roja,red vertical-panes door,porte vitrée rouge,puerta con vidrio roja,あかいたてながまどのドア,빨간색 긴 창문이 달린 문,紅色長窗木門,红色长窗木门
00067,Weiß-Langfenstertür,white vertical-panes door,porta vetri verticali bianca,witte raampaneeldeur,белая дверь с панелями,porte vitrée blanche,puerta con vidriera blanca,white vertical-panes door,porte vitrée blanche,puerta con vidrio blanca,しろいたてながまどのドア,하얀색 긴 창문이 달린 문,白色長窗木門,白色长窗木门
00068,Schwarz-Langfenstertür,black vertical-panes door,porta vetri verticali nera,zwarte raampaneeldeur,черная дверь с панелями,porte vitrée noire,puerta con vidriera negra,black vertical-panes door,porte vitrée noire,puerta con vidrio negra,くろいたてながまどのドア,검은색 긴 창문이 달린 문,黑色長窗木門,黑色长窗木门
00069,Ahorn-Langfenstertür,maple vertical-panes door,porta vetri verticali d'acero,beige raampaneeldeur,кленов. дверь с панелями,porte vitrée érable,puerta con vidriera marrón,maple vertical-panes door,porte vitrée érable,puerta con vidrio marrón,メープルなたてながまどのドア,메이플 긴 창문이 달린 문,楓葉色長窗木門,枫叶色长窗木门
00070,Grün-Langfenstertür,green vertical-panes door,porta vetri verticali verde,groene raampaneeldeur,зеленая дверь с панелями,porte vitrée verte,puerta con vidriera verde,green vertical-panes door,porte vitrée verte,puerta con vidrio verde,みどりのたてながまどのドア,초록색 긴 창문이 달린 문,綠色長窗木門,绿色长窗木门
00071,Blau-Langfenstertür,blue vertical-panes door,porta vetri verticali blu,blauwe raampaneeldeur,синяя дверь с панелями,porte vitrée bleue,puerta con vidriera azul,blue vertical-panes door,porte vitrée bleue,puerta con vidrio azul,あおいたてながまどのドア,파란색 긴 창문이 달린 문,藍色長窗木門,蓝色长窗木门
00072,Gelb-Langfenstertür,yellow vertical-panes door,porta vetri verticali gialla,gele raampaneeldeur,желтая дверь с панелями,porte vitrée jaune,puerta con vidriera ocre,yellow vertical-panes door,porte vitrée jaune,puerta con vidrio ocre,きいろいたてながまどのドア,노란색 긴 창문이 달린 문,黃色長窗木門,黄色长窗木门
00073,Rot-Langfenstertür,red vertical-panes door,porta vetri verticali rossa,rode raampaneeldeur,красная дверь с панелями,porte vitrée rouge,puerta con vidriera roja,red vertical-panes door,porte vitrée rouge,puerta con vidrio roja,あかいたてながまどのドア,빨간색 긴 창문이 달린 문,紅色長窗木門,红色长窗木门
00074,Weiß-Langfenstertür,white vertical-panes door,porta vetri verticali bianca,witte raampaneeldeur,белая дверь с панелями,porte vitrée blanche,puerta con vidriera blanca,white vertical-panes door,porte vitrée blanche,puerta con vidrio blanca,しろいたてながまどのドア,하얀색 긴 창문이 달린 문,白色長窗木門,白色长窗木门
00075,Schwarz-Langfenstertür,black vertical-panes door,porta vetri verticali nera,zwarte raampaneeldeur,черная дверь с панелями,porte vitrée noire,puerta con vidriera negra,black vertical-panes door,porte vitrée noire,puerta con vidrio negra,くろいたてながまどのドア,검은색 긴 창문이 달린 문,黑色長窗木門,黑色长窗木门
00076,Rot-Feldertür,red common door,porta comune rossa,rode paneeldeur,красная дверь,porte ordinaire rouge,puerta con molduras roja,red common door,porte ordinaire rouge,puerta con molduras roja,あかいよくあるドア,빨간색 평범한 문,紅色常見門,红色常见门
00077,Blau-Feldertür,blue common door,porta comune blu,blauwe paneeldeur,синяя дверь,porte ordinaire bleue,puerta con molduras azul,blue common door,porte ordinaire bleue,puerta con molduras azul,あおいよくあるドア,파란색 평범한 문,藍色常見門,蓝色常见门
00078,Grün-Feldertür,green common door,porta comune verde,groene paneeldeur,зеленая дверь,porte ordinaire verte,puerta con molduras verde,green common door,porte ordinaire verte,puerta con molduras verde,みどりのよくあるドア,초록색 평범한 문,綠色常見門,绿色常见门
00079,Gelb-Feldertür,yellow common door,porta comune gialla,gele paneeldeur,желтая дверь,porte ordinaire jaune,puerta con molduras ocre,yellow common door,porte ordinaire jaune,puerta con molduras ocre,きいろいよくあるドア,노란색 평범한 문,黃色常見門,黄色常见门
00080,Grau-Feldertür,gray common door,porta comune grigia,grijze paneeldeur,серая дверь,porte ordinaire grise,puerta con molduras gris,gray common door,porte ordinaire bleu-gris,puerta con molduras gris,グレーなよくあるドア,회색 평범한 문,灰色常見門,灰色常见门
00081,Weiß-Feldertür,white common door,porta comune bianca,witte paneeldeur,белая дверь,porte ordinaire blanche,puerta con molduras blanca,white common door,porte ordinaire blanche,puerta con molduras blanca,しろいよくあるドア,하얀색 평범한 문,白色常見門,白色常见门
00082,Schwarz-Feldertür,black common door,porta comune nera,zwarte paneeldeur,черная дверь,porte ordinaire noire,puerta con molduras negra,black common door,porte ordinaire noire,puerta con molduras negra,くろいよくあるドア,검은색 평범한 문,黑色常見門,黑色常见门
00083,Rot-Feldertür,red common door,porta comune rossa,rode paneeldeur,красная дверь,porte ordinaire rouge,puerta con molduras roja,red common door,porte ordinaire rouge,puerta con molduras roja,あかいよくあるドア,빨간색 평범한 문,紅色常見門,红色常见门
00084,Blau-Feldertür,blue common door,porta comune blu,blauwe paneeldeur,синяя дверь,porte ordinaire bleue,puerta con molduras azul,blue common door,porte ordinaire bleue,puerta con molduras azul,あおいよくあるドア,파란색 평범한 문,藍色常見門,蓝色常见门
00085,Grün-Feldertür,green common door,porta comune verde,groene paneeldeur,зеленая дверь,porte ordinaire verte,puerta con molduras verde,green common door,porte ordinaire verte,puerta con molduras verde,みどりのよくあるドア,초록색 평범한 문,綠色常見門,绿色常见门
00086,Gelb-Feldertür,yellow common door,porta comune gialla,gele paneeldeur,желтая дверь,porte ordinaire jaune,puerta con molduras ocre,yellow common door,porte ordinaire jaune,puerta con molduras ocre,きいろいよくあるドア,노란색 평범한 문,黃色常見門,黄色常见门
00087,Grau-Feldertür,gray common door,porta comune grigia,grijze paneeldeur,серая дверь,porte ordinaire grise,puerta con molduras gris,gray common door,porte ordinaire bleu-gris,puerta con molduras gris,グレーなよくあるドア,회색 평범한 문,灰色常見門,灰色常见门
00088,Weiß-Feldertür,white common door,porta comune bianca,witte paneeldeur,белая дверь,porte ordinaire blanche,puerta con molduras blanca,white common door,porte ordinaire blanche,puerta con molduras blanca,しろいよくあるドア,하얀색 평범한 문,白色常見門,白色常见门
00089,Schwarz-Feldertür,black common door,porta comune nera,zwarte paneeldeur,черная дверь,porte ordinaire noire,puerta con molduras negra,black common door,porte ordinaire noire,puerta con molduras negra,くろいよくあるドア,검은색 평범한 문,黑色常見門,黑色常见门
00090,Rot-Beschlagtür,red metal-accent door,porta rinforzata rossa,rode schuurdeur,красная клепаная дверь,porte à pentures rouge,puerta de caserón roja,red metal-accent door,porte à pentures rouge,puerta de caserón roja,あかいかなぐのドア,빨간색 금속 장식 문,紅色金屬配件門,红色金属配件门
00091,Blau-Beschlagtür,blue metal-accent door,porta rinforzata blu,blauwe schuurdeur,синяя клепаная дверь,porte à pentures bleue,puerta de caserón azul,blue metal-accent door,porte à pentures bleue,puerta de caserón azul,あおいかなぐのドア,파란색 금속 장식 문,藍色金屬配件門,蓝色金属配件门
00092,Grün-Beschlagtür,green metal-accent door,porta rinforzata verde,groene schuurdeur,зеленая клепаная дверь,porte à pentures verte,puerta de caserón verde,green metal-accent door,porte à pentures verte,puerta de caserón verde,みどりのかなぐのドア,초록색 금속 장식 문,綠色金屬配件門,绿色金属配件门
00093,Rosa-Beschlagtür,pink metal-accent door,porta rinforzata rosa,roze schuurdeur,розовая клепаная дверь,porte à pentures rose,puerta de caserón rosa,pink metal-accent door,porte à pentures rose,puerta de caserón rosa,ピンクなかなぐのドア,핑크색 금속 장식 문,粉紅色金屬配件門,粉红色金属配件门
00094,Braun-Beschlagtür,brown metal-accent door,porta rinforzata marrone,bruine schuurdeur,коричнев. клепаная дверь,porte à pentures marron,puerta de caserón marrón,brown metal-accent door,porte à pentures brune,puerta de caserón marrón,グレーなかなぐのドア,회색 금속 장식 문,灰色金屬配件門,灰色金属配件门
00095,Lila-Beschlagtür,purple metal-accent door,porta rinforzata viola,paarse schuurdeur,фиолет. клепаная дверь,porte à pentures violette,puerta de caserón lila,purple metal-accent door,porte à pentures mauve,puerta de caserón morada,むらさきのかなぐのドア,보라색 금속 장식 문,紫色金屬配件門,紫色金属配件门
00096,Weiß-Beschlagtür,white metal-accent door,porta rinforzata bianca,witte schuurdeur,белая клепаная дверь,porte à pentures blanche,puerta de caserón blanca,white metal-accent door,porte à pentures blanche,puerta de caserón blanca,しろいかなぐのドア,하얀색 금속 장식 문,白色金屬配件門,白色金属配件门
00097,Rot-Beschlagtür,red metal-accent door,porta rinforzata rossa,rode schuurdeur,красная клепаная дверь,porte à pentures rouge,puerta de caserón roja,red metal-accent door,porte à pentures rouge,puerta de caserón roja,あかいかなぐのドア,빨간색 금속 장식 문,紅色金屬配件門,红色金属配件门
00098,Blau-Beschlagtür,blue metal-accent door,porta rinforzata blu,blauwe schuurdeur,синяя клепаная дверь,porte à pentures bleue,puerta de caserón azul,blue metal-accent door,porte à pentures bleue,puerta de caserón azul,あおいかなぐのドア,파란색 금속 장식 문,藍色金屬配件門,蓝色金属配件门
00099,Grün-Beschlagtür,green metal-accent door,porta rinforzata verde,groene schuurdeur,зеленая клепаная дверь,porte à pentures verte,puerta de caserón verde,green metal-accent door,porte à pentures verte,puerta de caserón verde,みどりのかなぐのドア,초록색 금속 장식 문,綠色金屬配件門,绿色金属配件门
00100,Rosa-Beschlagtür,pink metal-accent door,porta rinforzata rosa,roze schuurdeur,розовая клепаная дверь,porte à pentures rose,puerta de caserón rosa,pink metal-accent door,porte à pentures rose,puerta de caserón rosa,ピンクなかなぐのドア,핑크색 금속 장식 문,粉紅色金屬配件門,粉红色金属配件门
00101,Braun-Beschlagtür,brown metal-accent door,porta rinforzata marrone,grijze schuurdeur,серая клепаная дверь,porte à pentures marron,puerta de caserón gris,brown metal-accent door,porte à pentures brune,puerta de caserón marrón,グレーなかなぐのドア,회색 금속 장식 문,灰色金屬配件門,灰色金属配件门
00102,Lila-Beschlagtür,purple metal-accent door,porta rinforzata viola,paarse schuurdeur,фиолет. клепаная дверь,porte à pentures violette,puerta de caserón lila,purple metal-accent door,porte à pentures mauve,puerta de caserón morada,むらさきのかなぐのドア,보라색 금속 장식 문,紫色金屬配件門,紫色金属配件门
00103,Weiß-Beschlagtür,white metal-accent door,porta rinforzata bianca,witte schuurdeur,белая клепаная дверь,porte à pentures blanche,puerta de caserón blanca,white metal-accent door,porte à pentures blanche,puerta de caserón blanca,しろいかなぐのドア,하얀색 금속 장식 문,白色金屬配件門,白色金属配件门
00132,Beige-Einfachtür,beige simple door,porta semplice beige,beige eenvoudige deur,бежевая обычная дверь,porte simple beige,puerta sencilla beis,beige simple door,porte simple beige,puerta sencilla beige,ベージュのシンプルなドア,베이지색 심플한 문,米色簡約門,米色简约门
00133,Grau-Einfachtür,gray simple door,porta semplice grigia,grijze eenvoudige deur,серая обычная дверь,porte simple grise,puerta sencilla gris,gray simple door,porte simple grise,puerta sencilla gris,グレーなシンプルなドア,회색 심플한 문,灰色簡約門,灰色简约门
00134,Blau-Einfachtür,blue simple door,porta semplice blu,blauwe eenvoudige deur,синяя обычная дверь,porte simple bleue,puerta sencilla azul,blue simple door,porte simple bleue,puerta sencilla azul,あおいシンプルなドア,파란색 심플한 문,藍色簡約門,蓝色简约门
00135,Rosa-Einfachtür,pink simple door,porta semplice marrone,roze eenvoudige deur,розовая обычная дверь,porte simple rose,puerta sencilla rosa,pink simple door,porte simple rose,puerta sencilla rosa,ピンクのシンプルなドア,핑크색 심플한 문,粉紅色簡約門,粉红色简约门
00136,Gelb-Einfachtür,yellow simple door,porta semplice gialla,gele eenvoudige deur,желтая обычная дверь,porte simple jaune,puerta sencilla ocre,yellow simple door,porte simple jaune,puerta sencilla ocre,きいろいシンプルなドア,노란색 심플한 문,黃色簡約門,黄色简约门
00137,Dunkelgrün-Einfachtür,deep-green simple door,porta semplice verde scuro,groene eenvoudige deur,темно-зел. обычная дверь,porte simple vert sombre,puerta sencilla verde alga,deep-green simple door,porte simple vert sombre,puerta sencilla verde alga,ふかみどりのシンプルなドア,진녹색 심플한 문,深綠色簡約門,深绿色简约门
00138,Lila-Einfachtür,purple simple door,porta semplice viola,paarse eenvoudige deur,фиолет. обычная дверь,porte simple violette,puerta sencilla lila,purple simple door,porte simple mauve,puerta sencilla morada,むらさきのシンプルなドア,보라색 심플한 문,紫色簡約門,紫色简约门
00139,Beige-Einfachtür,beige simple door,porta semplice beige,beige eenvoudige deur,бежевая обычная дверь,porte simple beige,puerta sencilla beis,beige simple door,porte simple beige,puerta sencilla beige,ベージュのシンプルなドア,베이지색 심플한 문,米色簡約門,米色简约门
00140,Grau-Einfachtür,gray simple door,porta semplice grigia,grijze eenvoudige deur,серая обычная дверь,porte simple grise,puerta sencilla gris,gray simple door,porte simple grise,puerta sencilla gris,グレーなシンプルなドア,회색 심플한 문,灰色簡約門,灰色简约门
00141,Blau-Einfachtür,blue simple door,porta semplice blu,blauwe eenvoudige deur,синяя обычная дверь,porte simple bleue,puerta sencilla azul,blue simple door,porte simple bleue,puerta sencilla azul,あおいシンプルなドア,파란색 심플한 문,藍色簡約門,蓝色简约门
00142,Rosa-Einfachtür,pink simple door,porta semplice marrone,roze eenvoudige deur,розовая обычная дверь,porte simple rose,puerta sencilla rosa,pink simple door,porte simple rose,puerta sencilla rosa,ピンクのシンプルなドア,핑크색 심플한 문,粉紅色簡約門,粉红色简约门
00143,Gelb-Einfachtür,yellow simple door,porta semplice gialla,gele eenvoudige deur,желтая обычная дверь,porte simple jaune,puerta sencilla ocre,yellow simple door,porte simple jaune,puerta sencilla ocre,きいろいシンプルなドア,노란색 심플한 문,黃色簡約門,黄色简约门
