Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
Umbrella_06914,Blümchenschirm,mini-flower-print umbrella,ombrello fiorellini,bloemenparaplu,зонт в мелкий цветочек,parapluie imprimé fleurettes,paraguas florecitas,mini-flower-print umbrella,parapluie imprimé fleurettes,paraguas florecitas,こばながらのかさ,잔꽃무늬 우산,碎花雨傘,碎花纹雨伞
Umbrella_06915,Spitzenschirm,black lace umbrella,ombrello ricami nero,zwarte kanten paraplu,черный кружевной зонт,ombrelle dentelle noire,paraguas de encaje,black lace umbrella,ombrelle dentelle noire,paraguas de encaje,くろいレースのかさ,검정 레이스 우산,黑色蕾絲雨傘,黑色蕾丝雨伞
Umbrella_06916,Streifenschirm,striped umbrella,ombrello a righe,gestreepte paraplu,зонт в полоску,parapluie à rayures,paraguas rayas,striped umbrella,parapluie à rayures,paraguas a rayas,ストライプのかさ,줄무늬 우산,條紋雨傘,条纹雨伞
Umbrella_06917,Schottenmusterschirm,tartan-check umbrella,ombrello tartan,tartanparaplu,зонт в клетку,parapluie tartan,paraguas tartán,tartan-check umbrella,parapluie tartan,paraguas escocés,タータンチェックのかさ,타탄 체크 우산,蘇格蘭格紋雨傘,苏格兰格纹雨伞
Umbrella_06918,Pünktchen-Plastikschirm,patterned vinyl umbrella,ombrello plastica decorato,vinylparaplu met patroon,зонт из винила с узором,parapluie vinyle à motifs,paraguas de vinilo a topos,patterned vinyl umbrella,parapluie vinyle à motifs,paraguas de vinilo a lunares,ガラいりビニールがさ,도트 무늬 비닐 우산,花紋透明雨傘,花纹透明雨伞
Umbrella_06919,Flederschirm,bat umbrella,ombrello tetro,vleermuisparaplu,чернокрылый зонт,parapluie noir,paraguas negro,bat umbrella,parapluie noir,paraguas negro,こうもりがさ,박쥐 우산,蝙蝠雨傘,蝙蝠雨伞
Umbrella_06923,Tarnschirm,camo umbrella,ombrello mimetico,camouflageparaplu,камуфляжный зонт,parapluie camouflage,paraguas camuflaje,camo umbrella,parapluie camouflage,paraguas camuflaje,めいさいのかさ,밀리터리 우산,迷彩雨傘,迷彩雨伞
Umbrella_06924,Geisterschirm,ghost umbrella,ombrello fantasma,spookparaplu,призрачный зонт,parapluie bonze,paraguas amuleto,ghost umbrella,parapluie bonze,paraguas amuleto,てるてるぼうずのかさ,해나와라 우산,晴天娃娃雨傘,晴天娃娃雨伞
Umbrella_06925,Froschschirm,frog umbrella,ombrello rana,kikkerparaplu,лягушачий зонт,parapluie grenouille,paraguas rana,frog umbrella,parapluie grenouille,paraguas rana,カエルのかさ,개구리 우산,青蛙雨傘,青蛙雨伞
Umbrella_06926,Karoschirm,candy umbrella,ombrello caramella,roze geruite paraplu,зонт в леденцовых тонах,parapluie vichy fraise,paraguas vichy,candy umbrella,parapluie vichy fraise,paraguas vichy,いちごギンガムのかさ,딸기 깅엄 우산,草莓嘉頓格雨傘,草莓嘉顿格雨伞
Umbrella_07164,Pink-Schirm,pink umbrella,ombrello rosa,roze paraplu,розовый зонт,parapluie rose,paraguas rosa,pink umbrella,parapluie rose,paraguas rosa,ピンクのむじのかさ,핑크 우산,粉紅色無圖案雨傘,粉红色纯色雨伞
Umbrella_07165,Plastikschirm,vinyl umbrella,ombrello di plastica,vinylparaplu,зонт из винила,parapluie vinyle,paraguas de vinilo,vinyl umbrella,parapluie vinyle,paraguas de vinilo,ビニールがさ,비닐 우산,透明雨傘,透明雨伞
Umbrella_07166,Zweifarbschirm,two-tone umbrella,ombrello bicolore,tweekleurige paraplu,двуцветный зонт,parapluie bicolore,paraguas bicolor,two-tone umbrella,parapluie bicolore,paraguas bicolor,ツートンなかさ,투톤 우산,撞色雨傘,撞色雨伞
Umbrella_07167,Bärenschirm,bear umbrella,ombrello orso,beerparaplu,зонт с медвежонком,parapluie ours,paraguas oso,bear umbrella,parapluie ours,paraguas oso,クマのかさ,곰 우산,熊熊雨傘,熊熊雨伞
Umbrella_07169,Ahornschirm,maple-leaf umbrella,ombrello foglia d'acero,esdoornbladparaplu,кленовый лист-зонт,parapluie feuille d'érable,parasol hoja de arce,maple-leaf umbrella,parapluie feuille d'érable,parasol hoja de arce,もみじのかさ,단풍잎 우산,楓葉雨傘,枫叶雨伞
Umbrella_07170,Pandaschirm,panda umbrella,ombrello panda,pandaparaplu,зонт с пандой,parapluie panda,paraguas panda,panda umbrella,parapluie panda,paraguas panda,パンダのかさ,팬더 우산,熊貓雨傘,熊猫雨伞
Umbrella_07171,Asienschirm,exquisite parasol,parasole squisito,verfijnde parasol,изысканный зонт,ombrelle magnifique,sombrilla oriental,exquisite parasol,ombrelle magnifique,sombrilla oriental,オリエンタルなかさ,오리엔탈 우산,東方風雨傘,东方风雨伞
Umbrella_07172,Logoschirm,logo umbrella,ombrello con logo,logoparaplu,зонт с логотипом,parapluie à logo,paraguas logotipo,logo umbrella,parapluie à logo,paraguas logotipo,ロゴいりのかさ,로고 우산,Logo雨傘,Logo雨伞
Umbrella_07173,Spinnwebenschirm,spider umbrella,ombrello ragnatela,spinnenwebparaplu,зонт с паутиной,parapluie arachnide,parasol telaraña,spider umbrella,parapluie arachnide,parasol telaraña,スパイダーなかさ,스파이더 우산,蜘蛛網雨傘,蜘蛛网雨伞
Umbrella_07174,Pilzregenschirm,mush umbrella,ombrello fungo,paddenstoelparaplu,зонт-гриб,parapluie champi,parasol seta,mush umbrella,parapluie champignon,parasol hongo,キノコのかさ,버섯 우산,蘑菇雨傘,蘑菇雨伞
Umbrella_07175,Märchenschirm,fairy-tale umbrella,ombrello favola,sprookjesparaplu,сказочный зонт,parapluie conte de fées,parasol de cuento,fairy-tale umbrella,parapluie conte de fées,parasol de cuento,メルヘンなかさ,메르헨 우산,童話風雨傘,童话风雨伞
Umbrella_07176,Pink-Niedlich-Schirm,pink shiny-bows parasol,parasole bambolina rosa,roze strikjesparasol,зонт с розов. бантиками,ombrelle à rubans rose,parasol muñequita rosa,pink shiny-bows parasol,ombrelle à rubans rose,parasol muñequita rosa,ピンクのロリータがさ,핑크 리본 레이스 우산,粉紅色蘿莉塔雨傘,粉红色洛丽塔雨伞
Umbrella_07177,Kabuki-Schirm,kabuki umbrella,ombrello kabuki,kabukiparasol,зонт кабуки,ombrelle kabuki,sombrilla kabuki,kabuki umbrella,ombrelle kabuki,sombrilla kabuki,かぶきなかさ,가부키 우산,歌舞伎雨傘,歌舞伎雨伞
Umbrella_07178,Papierschirmchen,paper parasol,parasole cinese,papieren parasol,бумажный зонт,ombrelle papier,sombrilla de papel,paper parasol,ombrelle papier,parasol de papel,ばんがさ,대나무 우산,油紙傘,油纸伞
Umbrella_07179,Regenbogenschirm,rainbow umbrella,ombrello arcobaleno,regenboogparaplu,радужный зонт,parapluie arc-en-ciel,parasol arcoíris,rainbow umbrella,parapluie arc-en-ciel,parasol arcoíris,レインボーなかさ,무지개 우산,彩虹雨傘,彩虹雨伞
Umbrella_07180,3-Farben-Schirm,gelato umbrella,ombrello spicchi,tricoloreparaplu,трехцветный зонт,parapluie Rome,paraguas tricolor,gelato umbrella,parapluie Rome,paraguas tricolor,トリコロールなかさ,3색 우산,三色雨傘,三色雨伞
Umbrella_07181,Margeritenschirm,petal parasol,parasole petalo,margrietparasol,зонт-ромашка,ombrelle marguerite,parasol margarita,petal parasol,ombrelle marguerite,parasol margarita,マーガレットのかさ,국화꽃 우산,小雛菊雨傘,小雏菊雨伞
Umbrella_07182,Antikschirm,busted umbrella,ombrello rotto,kapotte paraplu,сломанный зонт,parapluie cassé,paraguas roto,busted umbrella,parapluie cassé,paraguas roto,こわれたかさ,부러진 우산,壞掉的雨傘,坏掉的雨伞
Umbrella_07183,Violett-Klassikschirm,purple chic umbrella,ombrello viola chic,paarse chique paraplu,шикарный фиолет. зонт,ombrelle chic violette,parasol gótico morado,purple chic umbrella,ombrelle chic mauve,parasol gótico morado,むらさきのシックなかさ,보라 시크 우산,紫色典雅雨傘,紫色典雅雨伞
Umbrella_08767,Marienkäferschirm,ladybug umbrella,ombrello coccinella,lieveheersbeestjeparaplu,зонт «Божья коровка»,parapluie coccinelle,paraguas mariquita,ladybug umbrella,parapluie coccinelle,paraguas catarina,テントウムシのかさ,무당벌레 우산,瓢蟲雨傘,瓢虫雨伞
Umbrella_08768,Fischschirm,fish umbrella,ombrello pesci,visparaplu,зонт с рыбкой,parapluie poissons,paraguas peces,fish umbrella,parapluie poissons,paraguas peces,サカナのかさ,물고기 우산,魚兒雨傘,鱼儿雨伞
Umbrella_09560,DAL-Schirm,DAL umbrella,ombrello DAL,DAL-paraplu,зонт DAL,parapluie Dodo Airlines,paraguas de DAL,DAL umbrella,parapluie Dodo Airlines,paraguas de DAL,ＤＡＬのかさ,DAL 우산,DAL雨傘,DAL雨伞
Umbrella_09561,Nook-Inc.-Schirm,Nook Inc. umbrella,ombrello Nook Inc.,Nook Inc.-paraplu,зонт Nook Inc.,parapluie Nook Inc.,paraguas de Nook Inc.,Nook Inc. umbrella,parapluie Nook Inc.,paraguas de Nook Inc.,たぬきかいはつのかさ,Nook Inc. 우산,Nook Inc.雨傘,Nook Inc.雨伞
Umbrella_09945,Kirschblütenschirm,cherry-blossom umbrella,ombrello fiore di ciliegio,kersenbloesemparaplu,зонт «Цветок вишни»,parapluie fleur de cerisier,paraguas flor de cerezo,cherry-blossom umbrella,parapluie fleur de cerisier,paraguas flor de cerezo,さくらのかさ,벚꽃 우산,櫻花雨傘,樱花雨伞
Umbrella_09946,Damenschirmchen,lacy parasol,parasole ricami,kanten parasol,кружевной зонт,ombrelle en dentelle,parasol encaje,lacy parasol,ombrelle en dentelle,parasol encaje,レースのかさ,레이스 우산,蕾絲雨傘,蕾丝雨伞
Umbrella_09947,Pfirsichschirm,peach umbrella,ombrello pesca,perzikparaplu,персиковый зонт,parapluie pêche,paraguas melocotón,peach umbrella,parapluie pêche,paraguas durazno,モモのかさ,복숭아 우산,桃子雨傘,桃子雨伞
Umbrella_09948,Apfelschirm,apple umbrella,ombrello mela,appelparaplu,яблочный зонт,parapluie pomme,paraguas manzana,apple umbrella,parapluie pomme,paraguas manzana,リンゴのかさ,사과 우산,蘋果雨傘,苹果雨伞
Umbrella_09949,Kirschschirm,cherry umbrella,ombrello ciliegie,kersenparaplu,вишневый зонт,parapluie cerises,paraguas cerezas,cherry umbrella,parapluie cerises,paraguas cerezas,さくらんぼのかさ,체리 우산,櫻桃雨傘,樱桃雨伞
Umbrella_09950,Birnenschirm,pear umbrella,ombrello pera,perenparaplu,грушевый зонт,parapluie poire,paraguas pera,pear umbrella,parapluie poire,paraguas pera,ナシのかさ,배 우산,梨子雨傘,梨子雨伞
Umbrella_09951,Melonenschirm,melon umbrella,ombrello melone,groengeruite paraplu,дынный зонт,parapluie vichy melon,paraguas melón,melon umbrella,parapluie vichy melon,paraguas melón,わかばギンガムのかさ,새싹 깅엄 우산,嫩綠嘉頓格雨傘,嫩叶嘉顿格纹雨伞
Umbrella_09952,Minzschirm,mint umbrella,ombrello menta,groen-zwartgeruite paraplu,мятный зонт,parapluie vichy menthe,paraguas menta,mint umbrella,parapluie vichy menthe,paraguas menta,ミントギンガムのかさ,민트 깅엄 우산,薄荷綠嘉頓格雨傘,薄荷嘉顿格纹雨伞
Umbrella_09953,Picknickschirm,picnic umbrella,ombrello picnic,paarsgeruite paraplu,зонт для пикника,parapluie vichy cassis,paraguas pícnic,picnic umbrella,parapluie vichy cassis,paraguas pícnic,ベリーギンガムのかさ,베리 깅엄 우산,莓果嘉頓格雨傘,莓果嘉顿格纹雨伞
Umbrella_09954,Zitrusschirm,lemon umbrella,ombrello limone,geelgeruite paraplu,лимонный зонт,parapluie vichy citron,paraguas limón,lemon umbrella,parapluie vichy citron,paraguas limón,レモンギンガムのかさ,레몬 깅엄 우산,檸檬嘉頓格雨傘,柠檬嘉顿格纹雨伞
Umbrella_09955,Eigelbschirm,eggy parasol,parasole bolle giallo,gele parasol met stippen,яичный зонт,parapluie à pois jaune,parasol sol,eggy parasol,parapluie à pois jaune,parasol sol,きいろみずたまのかさ,노란 물방울 우산,黃色圓點雨傘,黄色点点雨伞
Umbrella_09956,Wolkenschirm,blue dot parasol,parasole bolle blu,blauwe parasol met stippen,синий зонт в горох,parapluie à pois bleu,parasol mar,blue dot parasol,parapluie à pois bleu,parasol mar,あおいみずたまのかさ,파란 물방울 우산,藍色圓點雨傘,蓝色点点雨伞
Umbrella_09957,Strandschirm,beach umbrella,ombrello da mare,strandbalparaplu,пляжный зонт,parapluie de plage,paraguas playa,beach umbrella,parapluie de plage,paraguas playa,ビーチなかさ,해변가 우산,沙灘傘,沙滩伞
Umbrella_09958,Rubinschirm,red umbrella,ombrello rosso,rode paraplu,красный зонт,parapluie rouge,paraguas rojo,red umbrella,parapluie rouge,paraguas rojo,あかいむじのかさ,빨간 우산,紅色無圖案雨傘,红色纯色雨伞
Umbrella_09959,Aquaschirm,blue umbrella,ombrello blu,blauwe paraplu,синий зонт,parapluie bleu,paraguas azul,blue umbrella,parapluie bleu,paraguas azul,あおいむじのかさ,파란 우산,藍色無圖案雨傘,蓝色纯色雨伞
Umbrella_09960,Smaragdschirm,green umbrella,ombrello verde,groene paraplu,зеленый зонт,parapluie vert,paraguas verde,green umbrella,parapluie vert,paraguas verde,みどりのむじのかさ,초록 우산,綠色無圖案雨傘,绿色纯色雨伞
Umbrella_12133,Lila-Niedlich-Schirm,purple shiny-bows parasol,parasole bambolina viola,paarse strikjesparasol,зонт с фиолет. бантиками,ombrelle à rubans violette,parasol muñequita lila,purple shiny-bows parasol,ombrelle à rubans mauve,parasol muñequita morado,パープルのロリータがさ,퍼플 리본 레이스 우산,紫色蘿莉塔雨傘,紫色洛丽塔雨伞
Umbrella_12134,Blau-Niedlich-Schirm,blue shiny-bows parasol,parasole bambolina blu,blauwe strikjesparasol,зонт с синими бантиками,ombrelle à rubans bleue,parasol muñequita azul,blue shiny-bows parasol,ombrelle à rubans bleue,parasol muñequita azul,ブルーのロリータがさ,블루 리본 레이스 우산,藍色蘿莉塔雨傘,蓝色洛丽塔雨伞
Umbrella_12135,Weiß-Niedlich-Schirm,white shiny-bows parasol,parasole bambolina bianco,witte strikjesparasol,зонт с белыми бантиками,ombrelle à rubans blanche,parasol muñequita blanco,white shiny-bows parasol,ombrelle à rubans blanche,parasol muñequita blanco,ホワイトのロリータがさ,화이트 리본 레이스 우산,白色蘿莉塔雨傘,白色洛丽塔雨伞
Umbrella_12136,Grün-Klassikschirm,green chic umbrella,ombrello verde chic,groene chique paraplu,шикарный зеленый зонт,ombrelle chic verte,parasol gótico verde,green chic umbrella,ombrelle chic verte,parasol gótico verde,みどりのシックなかさ,초록 시크 우산,綠色典雅雨傘,绿色典雅雨伞
Umbrella_12137,Schwarz-Klassikschirm,black chic umbrella,ombrello nero chic,zwarte chique paraplu,шикарный черный зонт,ombrelle chic noire,parasol gótico negro,black chic umbrella,ombrelle chic noire,parasol gótico negro,くろいシックなかさ,검정 시크 우산,黑色典雅雨傘,黑色典雅雨伞
Umbrella_12138,Rot-Klassikschirm,red chic umbrella,ombrello rosso chic,rode chique paraplu,шикарный красный зонт,ombrelle chic rouge,parasol gótico rojo,red chic umbrella,ombrelle chic rouge,parasol gótico rojo,あかいシックなかさ,빨간 시크 우산,紅色典雅雨傘,红色典雅雨伞
Umbrella_14464,FHA-Schirm,Paradise Planning umbrella,ombrello Casimira vacanze,resortplanbureauparaplu,зонт курортного бюро,ombrelle Les Villas de Lou,parasol Archipiélago,Paradise Planning umbrella,ombrelle PSM,parasol Archipiélago,タクミライフのかさ,파라다이스 플래닝 우산,巧美生活雨傘,巧美生活雨伞
