Id,EUde,EUen,EUit,EUnl,EUru,EUfr,EUes,USen,USfr,USes,JPja,KRko,TWzh,CNzh
00046,Grün-Lehmfassade,green stucco exterior,esterno di stucco verde,groen pleisterwerk,зеленая штукатурка,façade en stuc vert,fachada estuco verde,green stucco exterior,façade en stuc vert,fachada estuco verde,みどりのしっくいかべ,초록색 석회 외벽,綠色灰泥牆,绿色灰泥墙
00047,Grau-Lehmfassade,gray stucco exterior,esterno di stucco grigio,grijs pleisterwerk,серая штукатурка,façade en stuc gris,fachada estuco gris,gray stucco exterior,façade en stuc gris,fachada estuco gris,グレーのしっくいかべ,회색 석회 외벽,灰色灰泥牆,灰色灰泥墙
00048,Schwarz-Lehmfassade,black stucco exterior,esterno di stucco nero,zwart pleisterwerk,черная штукатурка,façade en stuc noir,fachada estuco negra,black stucco exterior,façade en stuc noir,fachada estuco negra,くろのしっくいかべ,검은색 석회 외벽,黑色灰泥牆,黑色灰泥墙
00057,Einfach-Schwarzziegel,simple black-brick trim,est. finitura mattoni seppia,kakigrijze baksteenrand,отделка из черн. кирпича,façade à briques vert kaki,fachada pilar ladrillo pardo,simple black-brick trim,façade à briques vert kaki,fachada pilar ladrillo pardo,くろレンガつきシンプルかべ,검정 벽돌 테두리 심플한 외벽,黑色磚塊簡約牆,黑色砖块简约墙
00058,Einfach-Weißziegel,simple white-brick trim,est. finitura mattoni bianchi,witte baksteenrand,отделка из белого кирпича,façade à briques blanches,fachada pilar ladrillo blanco,simple white-brick trim,façade à briques blanches,fachada pilar ladrillo blanco,しろレンガつきシンプルかべ,하얀 벽돌 테두리 심플한 외벽,白色磚塊簡約牆,白色砖块简约墙
00059,Einfach-Teebraunziegel,simple tan-brick trim,est. finitura in mattoni kaki,oker baksteenrand,отделка из палев. кирпича,façade à briques chocolat,fachada pilar ladrillo café,simple tan-brick trim,façade à briques chocolat,fachada pilar ladrillo café,モカレンガつきシンプルかべ,고동색 벽돌 테두리 심플한 외벽,摩卡磚塊簡約牆,摩卡砖块简约墙
00060,Einfach-Gelbziegel,simple yellow-brick trim,est. finitura in mattoni gialli,gele baksteenrand,отделка из желт. кирпича,façade à briques jaunes,fachada pilar ladrillo ocre,simple yellow-brick trim,façade à briques jaunes,fachada pilar ladrillo ocre,きいろレンガつきシンプルかべ,노란 벽돌 테두리 심플한 외벽,黃色磚塊簡約牆,黄色砖块简约墙
00061,Einfach-Braunziegel,simple brown-brick trim,est. finitura mattoni marroni,bruine baksteenrand,отделка из корич. кирпича,façade à briques brunes,fachada pilar ladrillo marrón,simple brown-brick trim,façade à briques brunes,fachada pilar ladrillo marrón,ブラウンレンガつきシンプルかべ,갈색 벽돌 테두리 심플한 외벽,棕色磚塊簡約牆,棕色砖块简约墙
00062,Grünrand-Ziegelfassade,green brick-trim exterior,esterno verde di mattoni,groene steenomrande gevel,зелен. фасад с кирпичом,façade verte à briques,fachada verde pilar ladrillo,green brick-trim exterior,façade verte à briques,fachada verde pilar ladrillo,レンガつきシンプルみどりカベ,벽돌 테두리 심플한 초록 외벽,磚塊簡約綠色牆,砖块简约绿色墙
00063,Schwarzrand-Ziegelfassade,black brick-trim exterior,esterno nero di mattoni,zwarte steenomrande gevel,черн. фасад с кирпичом,façade noire à briques,fachada negra pilar ladrillo,black brick-trim exterior,façade noire à briques,fachada negra pilar ladrillo,レンガつきシンプルくろかべ,벽돌 테두리 심플한 검정 외벽,磚塊簡約黑色牆,砖块简约黑色墙
00064,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ,よくあるかべ
00065,Schwarz-Weiß-Fassade,black & white panel siding,est. pannelli neri e bianchi,zwart-wit paneelwerk,черные панели с белым,façade lambris noir & blanc,panelado negro y blanco,black & white panel siding,façade lambris noir/blanc,panelado negro y blanco,ブラック×ホワイトのいたかべ,블랙×화이트 판자 외벽,黑色×白色木板牆,黑色×白色木板墙
00066,Weiß-Rot-Fassade,white & red panel siding,est. pannelli bianchi e rossi,wit-rood paneelwerk,белые панели с красным,façade lambris blanc rouge,panelado blanco y rojo,white & red panel siding,façade lambris blanc/rouge,panelado blanco y rojo,ホワイト×レッドのいたかべ,화이트×레드 판자 외벽,白色×紅色木板牆,白色×红色木板墙
00067,Braun-Fassade,brown panel siding,esterno a pannelli marroni,bruin paneelwerk,коричневые панели,façade en lambris brun,panelado marrón,brown panel siding,façade lambris brun,panelado marrón,ブラウンのいたかべ,브라운 판자 외벽,棕色木板牆,棕色木板墙
00068,Blau-Weiß-Fassade,blue & white panel siding,est. pannelli blu e bianchi,blauw-wit paneelwerk,синие панели с белым,façade lambris bleu & blanc,panelado azul y blanco,blue & white panel siding,façade lambris bleu/blanc,panelado azul y blanco,ブルー×ホワイトのいたかべ,블루×화이트 판자 외벽,藍色×白色木板牆,蓝色×白色木板墙
00069,Grau-Fassade,gray panel siding,esterno a pannelli grigi,grijs paneelwerk,серые панели,façade en lambris gris,panelado gris,gray panel siding,façade lambris gris,panelado gris,グレーのいたかべ,그레이 판자 외벽,灰色木板牆,灰色木板墙
00070,Hellbraun-Fassade,light-brown panel siding,est. pannelli marrone chiaro,lichtbruin paneelwerk,светло-коричнев. панели,façade en lambris brun clair,panelado castaño,light-brown panel siding,façade lambris brun clair,panelado castaño,ライトブラウンのいたかべ,라이트 브라운 판자 외벽,淺棕色木板牆,浅棕色木板墙
00071,Dunkelbraun-Fassade,dark-brown panel siding,est. pannelli marrone scuro,donkerbruin paneelwerk,темно-коричнев. панели,façade lambris brun foncé,panelado marrón oscuro,dark-brown panel siding,façade lambris brun foncé,panelado marrón oscuro,ダークブラウンのいたかべ,다크 브라운 판자 외벽,深棕色木板牆,深棕色木板墙
00072,Hellbraun-Lehmfassade,light-brown stucco exterior,est. stucco marrone chiaro,lichtbruin pleisterwerk,светло-коричн. штукатурка,façade en stuc brun clair,fachada estuco castaña,light-brown stucco exterior,façade en stuc brun clair,fachada estuco castaña,ライトブラウンのしっくいかべ,연갈색 석회 외벽,淺棕色灰泥牆,浅棕色灰泥墙
00073,Grau-Lehmfassade,gray stucco exterior,esterno di stucco grigio,grijs pleisterwerk,серая штукатурка,façade en stuc gris,fachada estuco gris,gray stucco exterior,façade en stuc gris,fachada estuco gris,グレーのしっくいかべ,회색 석회 외벽,灰色灰泥牆,灰色灰泥墙
00074,Rot-Lehmfassade,red stucco exterior,esterno di stucco rosso,rood pleisterwerk,красная штукатурка,façade en stuc rouge,fachada estuco roja,red stucco exterior,façade en stuc rouge,fachada estuco roja,あかのしっくいかべ,빨간색 석회 외벽,紅色灰泥牆,红色灰泥墙
00075,Blau-Lehmfassade,blue stucco exterior,esterno di stucco blu,blauw pleisterwerk,синяя штукатурка,façade en stuc bleu,fachada estuco azul,blue stucco exterior,façade en stuc bleu,fachada estuco azul,ブルーのしっくいかべ,파란색 석회 외벽,藍色灰泥牆,蓝色灰泥墙
00076,Orange-Lehmfassade,orange stucco exterior,esterno di stucco arancione,oranje pleisterwerk,оранжевая штукатурка,façade en stuc orange,fachada estuco naranja,orange stucco exterior,façade en stuc orange,fachada estuco naranja,オレンジのしっくいかべ,오렌지색 석회 외벽,橘色灰泥牆,橘色灰泥墙
00077,Grün-Lehmfassade,green stucco exterior,esterno di stucco verde,groen pleisterwerk,зеленая штукатурка,façade en stuc vert,fachada estuco verde,green stucco exterior,façade en stuc vert,fachada estuco verde,みどりのしっくいかべ,초록색 석회 외벽,綠色灰泥牆,绿色灰泥墙
00078,Minzblau-Lehmfassade,mint-blue stucco exterior,esterno stucco verde menta,mintgroen pleisterwerk,мятно-голубая штукатурка,façade en stuc bleu menthe,fachada estuco cian,mint-blue stucco exterior,façade en stuc bleu menthe,fachada estuco cian,ミントブルーのしっくいかべ,민트색 석회 외벽,薄荷藍灰泥牆,薄荷蓝灰泥墙
00079,Beige-Granitfassade,beige cobblestones,esterno in pietra beige,beige metselwerk,бежевые камни,façade à pierres beige,fachada adoquines beis,beige cobblestones,façade à pierres beige,fachada adoquines beige,ベージュのいしかべ,베이지색 돌 외벽,米色石牆,米色石墙
00080,Hellblau-Granitfassade,light-blue cobblestones,esterno in pietra blu chiaro,lichtblauw metselwerk,голубые камни,façade à pierres bleu clair,fachada adoquines celeste,light-blue cobblestones,façade à pierres bleu clair,fachada adoquines celeste,ライトブルーのいしかべ,하늘색 돌 외벽,淺藍色石牆,浅蓝色石墙
00081,Hellbraun-Granitfassade,light-brown cobblestones,est. pietra marrone chiaro,lichtbruin metselwerk,светло-коричнев. камни,façade à pierres brun clair,fachada adoquines castaña,light-brown cobblestones,façade à pierres brun clair,fachada adoquines castaña,ライトブラウンのいしかべ,연갈색 돌 외벽,淺棕色石牆,浅棕色石墙
00082,Hellgrau-Granitfassade,light-gray cobblestones,esterno pietra grigio chiaro,lichtgrijs metselwerk,светло-серые камни,façade à pierres gris clair,fachada adoquines ceniza,light-gray cobblestones,façade à pierres gris clair,fachada adoquines ceniza,ライトグレーのいしかべ,연회색 돌 외벽,淺灰色石牆,浅灰色石墙
00083,Braun-Granitfassade,brown cobblestones,esterno in pietra marrone,bruin metselwerk,коричневые камни,façade à pierres brune,fachada adoquines marrón,brown cobblestones,façade à pierres brune,fachada adoquines marrón,ちゃいろのいしかべ,갈색 돌 외벽,茶色石牆,茶色石墙
00084,Grau-Granitfassade,gray cobblestones,esterno in pietra grigio,grijs metselwerk,серые камни,façade à pierres grise,fachada adoquines gris,gray cobblestones,façade à pierres grise,fachada adoquines gris,グレーのいしかべ,회색 돌 외벽,灰色石牆,灰色石墙
00085,Schwarz-Granitfassade,black cobblestones,esterno in pietra nero,zwart metselwerk,черные камни,façade à pierres noire,fachada adoquines negra,black cobblestones,façade à pierres noire,fachada adoquines negra,くろのいしかべ,검은색 돌 외벽,黑色石牆,黑色石墙
00086,Weiß-Stammfassade,white log exterior,esterno di tronchi bianco,witte blokhut,белые бревна,façade en bûches blanche,fachada troncos blanca,white log exterior,façade en bûches blanche,fachada troncos blanca,しろいまるたのかべ,하얀색 통나무 외벽,白色圓木牆,白色圆木墙
00087,Hellbraun-Stammfassade,light-brown log exterior,est. tronchi marrone chiaro,lichtbruine blokhut,светло-коричнев. бревна,façade en bûches brun clair,fachada troncos castaña,light-brown log exterior,façade en bûches brun clair,fachada troncos castaña,ライトブラウンのまるたのかべ,연갈색 통나무 외벽,淺棕色圓木牆,浅棕色圆木墙
00088,Rosa-Stammfassade,pink log exterior,esterno di tronchi rosa,roze blokhut,розовые бревна,façade en bûches rose,fachada troncos rosa,pink log exterior,façade en bûches rose,fachada troncos rosa,ピンクのまるたのかべ,핑크색 통나무 외벽,粉紅色圓木牆,粉红色圆木墙
00089,Gelb-Stammfassade,yellow log exterior,esterno di tronchi giallo,gele blokhut,желтые бревна,façade en bûches jaune,fachada troncos ocre,yellow log exterior,façade en bûches jaune,fachada troncos ocre,きいろいまるたのかべ,노란색 통나무 외벽,黃色圓木牆,黄色圆木墙
00090,Aschbraun-Stammfassade,ash-brown log exterior,est. tronchi marr. cenerino,asbruine blokhut,серо-коричневые бревна,façade en bûches cendrée,fachada troncos ceniza,ash-brown log exterior,façade en bûches cendrée,fachada troncos ceniza,アッシュブラウンのまるたのかべ,회갈색 통나무 외벽,煙燻棕圓木牆,灰棕色圆木墙
00091,Dunkelbraun-Stammfassade,dark-brown log exterior,est. tronchi marrone scuro,donkerbruine blokhut,темно-коричнев. бревна,façade bûches brun foncé,fachada troncos marrón,dark-brown log exterior,façade en bûches brun foncé,fachada troncos marrón,ダークブラウンのまるたのかべ,고동색 통나무 외벽,深棕色圓木牆,深棕色圆木墙
00092,Schwarz-Stammfassade,black log exterior,esterno di tronchi nero,zwarte blokhut,черные бревна,façade en bûches noire,fachada troncos negra,black log exterior,façade en bûches noire,fachada troncos negra,くろいまるたのかべ,검은색 통나무 외벽,黑色圓木牆,黑色圆木墙
00100,Rot-Grün-Asia-Fassade,red & green Asian siding,est. esotico rosso e verde,rood-groene Aziëgevel,крас.-зел. азиатск. фасад,façade Asie rouge & vert,panel Asia rojo y verde,red & green Asian siding,façade Asie rouge/vert,panel Asia rojo y verde,レッド×グリーンのアジアなかべ,레드×그린 아시아 외벽,紅色×綠色中式牆,红色×绿色中式墙
00101,Gelb-Weiß-Asia-Fassade,yellow & white Asian siding,est. esotico giallo e bianco,geel-witte Aziëgevel,жел.-бел. азиатск. фасад,façade Asie jaune & blanc,panel Asia ocre y blanco,yellow & white Asian siding,façade Asie jaune/blanc,panel Asia ocre y blanco,イエロー×ホワイトのアジアかべ,옐로×화이트 아시아 외벽,黃色×白色中式牆,黄色×白色中式墙
00102,Weiß-Braun-Asia-Fassade,white & brown Asian siding,est. esot. bianco e marrone,wit-bruine Aziëgevel,бел.-кор. азиатск. фасад,façade Asie blanc & brun,panel Asia blanco y marrón,white & brown Asian siding,façade Asie blanc/brun,panel Asia blanco y marrón,ホワイト×ブラウンのアジアかべ,화이트×브라운 아시아 외벽,白色×棕色中式牆,白色×棕色中式墙
00103,Weiß-Natur-Asia-Fassade,white & natural Asian siding,est. esotico bianco naturale,naturel-witte Aziëgevel,бел.-нат. азиатск. фасад,façade Asie blanc & nature,panel Asia blanco y natural,white & natural Asian siding,façade Asie blanc/nature,panel Asia blanco y natural,ホワイト×ナチュラルアジアかべ,화이트×내추럴 아시아 외벽,白色×自然色中式牆,白色×自然色中式墙
00104,Rosa-Weiß-Asia-Fassade,pink & white Asian siding,est. esotico rosa e bianco,roze-witte Aziëgevel,роз.-бел. азиатск. фасад,façade Asie rose & blanc,panel Asia rosa y blanco,pink & white Asian siding,façade Asie rose/blanc,panel Asia rosa y blanco,ピンク×ホワイトのアジアなかべ,핑크×화이트 아시아 외벽,粉紅色×白色中式牆,粉红色×白色中式墙
00105,Grün-Braun-Asia-Fassade,green & brown Asian siding,est. esot. verde e marrone,groen-bruine Aziëgevel,зел.-кор. азиатск. фасад,façade Asie vert & brun,panel Asia verde y natural,green & brown Asian siding,façade Asie vert/brun,panel Asia verde y natural,グリーン×ブラウンのアジアかべ,그린×브라운 아시아 외벽,綠色×棕色中式牆,绿色×棕色中式墙
00106,Dunkel-Asia-Fassade,black & brown Asian siding,est. esotico nero e marrone,zwart-bruine Aziëgevel,черн.-кор. азиатск. фасад,façade Asie noir & brun,panel Asia negro y marrón,black & brown Asian siding,façade Asie noir/brun,panel Asia negro y marrón,ブラック×ブラウンのアジアかべ,블랙×브라운 아시아 외벽,黑色×棕色中式牆,黑色×棕色中式墙
00107,Standard-Fernostfassade,standard zen exterior,est. giapponese standard,standaard zengevel,стандартный дзен-фасад,façade japonaise standard,fachada oriental estándar,standard zen exterior,façade zen standard,fachada oriental estándar,スタンダードなわふうのかべ,스탠다드한 일본풍 외벽,標準和風牆,标准和风墙
00108,Populär-Fernostfassade,popular zen exterior,est. giapponese popolare,populaire zengevel,популярный дзен-фасад,façade japonaise populaire,fachada oriental popular,popular zen exterior,façade zen populaire,fachada oriental popular,ポピュラーなわふうのかべ,인기만점 일본풍 외벽,受歡迎和風牆,流行和风墙
00109,Klassisch-Fernostfassade,classy zen exterior,est. giapponese elegante,elegante zengevel,стильный дзен-фасад,façade japonaise raffinée,fachada oriental elegante,classy zen exterior,façade zen raffinée,fachada oriental elegante,しぶいわふうのかべ,중후한 일본풍 외벽,素雅和風牆,素雅和风墙
00110,Einfach-Fernostfassade,basic zen exterior,est. giapponese essenziale,normale zengevel,простой дзен-фасад,façade japonaise discrète,fachada oriental discreta,basic zen exterior,façade zen discrète,fachada oriental discreta,めだたないわふうのかべ,은은한 일본풍 외벽,沉穩和風牆,沉稳和风墙
00111,Schlicht-Fernostfassade,simple zen exterior,est. giapponese semplice,eenvoudige zengevel,обычный дзен-фасад,façade japonaise simple,fachada oriental sencilla,simple zen exterior,façade zen simple,fachada oriental sencilla,シンプルなわふうのかべ,심플한 일본풍 외벽,簡約和風牆,简约和风墙
00112,Pur-Fernostfassade,plain zen exterior,esterno giapponese comune,bescheiden zengevel,скромный дзен-фасад,façade japonaise ordinaire,fachada oriental sobria,plain zen exterior,façade zen ordinaire,fachada oriental sobria,じみなわふうのかべ,수수한 일본풍 외벽,質樸和風牆,质朴和风墙
00113,Schick-Fernostfassade,chic zen exterior,esterno giapponese chic,chique zengevel,шикарный дзен-фасад,façade japonaise chic,fachada oriental chic,chic zen exterior,façade zen chic,fachada oriental chic,シックなわふうのかべ,시크한 일본풍 외벽,典雅和風牆,典雅和风墙
00114,Braun-Fassade,brown panel siding,esterno a pannelli marroni,bruin paneelwerk,коричневые панели,façade en lambris brun,panelado marrón,brown panel siding,façade en lambris brun,panelado marrón,ちゃいろのいたかべ,갈색 판자 외벽,茶色木板牆,茶色木板墙
00115,Walnuss-Fassade,walnut panel siding,esterno a pannelli nocciola,walnootbruin paneelwerk,панели из ореха,façade en lambris chocolat,panelado nogal,walnut panel siding,façade en lambris chocolat,panelado nogal,こげちゃのいたかべ,진갈색 판자 외벽,焦茶色木板牆,焦茶色木板墙
00116,Blau-Fassade,blue panel siding,esterno a pannelli blu,blauw paneelwerk,синие панели,façade en lambris bleu,panelado azul,blue panel siding,façade en lambris bleu,panelado azul,あおのいたかべ,파란색 판자 외벽,藍色木板牆,蓝色木板墙
00117,Grün-Fassade,green panel siding,esterno a pannelli verdi,groen paneelwerk,зеленые панели,façade en lambris vert,panelado verde,green panel siding,façade en lambris vert,panelado verde,みどりのいたかべ,초록색 판자 외벽,綠色木板牆,绿色木板墙
00118,Rosa-Fassade,pink panel siding,esterno a pannelli rosa,roze paneelwerk,розовые панели,façade en lambris rose,panelado rosa,pink panel siding,façade en lambris rose,panelado rosa,ピンクのいたかべ,핑크색 판자 외벽,粉紅色木板牆,粉红色木板墙
00119,Weiß-Fassade,white panel siding,esterno a pannelli bianchi,wit paneelwerk,белые панели,façade en lambris blanc,panelado blanco,white panel siding,façade en lambris blanc,panelado blanco,しろのいたかべ,하얀색 판자 외벽,白色木板牆,白色木板墙
00120,Schwarz-Fassade,black panel siding,esterno a pannelli neri,zwart paneelwerk,черные панели,façade en lambris noir,panelado negro,black panel siding,façade en lambris noir,panelado negro,くろのいたかべ,검은색 판자 외벽,黑色木板牆,黑色木板墙
00121,Weiß-Putzfassade,white clay exterior,esterno di argilla bianco,witte leemgevel,белый фасад из глины,façade en argile blanche,fachada arcilla blanca,white clay exterior,façade en argile blanche,fachada arcilla blanca,しろいつちかべ,하얀색 흙 외벽,白色土牆,白色土墙
00122,Beige-Putzfassade,beige clay exterior,esterno di argilla beige,beige leemgevel,бежев. фасад из глины,façade en argile beige,fachada arcilla beis,beige clay exterior,façade en argile beige,fachada arcilla beige,ベージュのつちかべ,베이지색 흙 외벽,米色土牆,米色土墙
00123,Orange-Putzfassade,orange clay exterior,esterno di argilla arancione,oranje leemgevel,оранжев. фасад из глины,façade en argile orange,fachada arcilla naranja,orange clay exterior,façade en argile orange,fachada arcilla naranja,オレンジのつちかべ,오렌지색 흙 외벽,橘色土牆,橘色土墙
